time,BSV open,BSV high,BSV low,BSV close,BSV volume,BSV daily_return
2020-10-08 00:00:00+00:00,163.542,168.948,160.572,164.4,1594.99936034,0.005160312064369288
2020-10-09 00:00:00+00:00,163.814,180.0,161.513,168.888,1136.17735416,0.0272992700729926
2020-10-10 00:00:00+00:00,171.383,174.777,169.632,172.312,1113.46337507,0.02027379091468906
2020-10-11 00:00:00+00:00,171.597,173.7,170.456,171.47,736.58818712,-0.0048864849807327415
2020-10-12 00:00:00+00:00,171.523,172.805,166.0,169.75,703.98999595,-0.010030909196944049
2020-10-13 00:00:00+00:00,169.486,173.0,167.448,170.748,786.19244791,0.005879234167893932
2020-10-14 00:00:00+00:00,171.326,172.752,166.5,166.633,892.83348739,-0.024099843043549396
2020-10-15 00:00:00+00:00,168.149,171.75,166.643,169.379,699.49139964,0.01647932882442249
2020-10-16 00:00:00+00:00,169.848,170.543,155.222,160.618,1547.27413166,-0.051724239722751864
2020-10-17 00:00:00+00:00,158.679,161.14,158.0,159.5,1303.54636768,-0.006960614626007056
2020-10-18 00:00:00+00:00,159.293,160.383,158.633,160.133,413.94341411,0.003968652037617648
2020-10-19 00:00:00+00:00,160.774,161.652,158.431,159.458,613.41697706,-0.004215246076698764
2020-10-20 00:00:00+00:00,159.919,159.919,155.0,157.824,547.61327027,-0.010247212432113684
2020-10-21 00:00:00+00:00,158.226,168.244,158.08,165.067,1259.45185922,0.04589289334955393
2020-10-22 00:00:00+00:00,166.0,172.15,166.0,169.619,790.58637752,0.027576680984085167
2020-10-23 00:00:00+00:00,168.53,170.5,163.0,164.274,249.25533889,-0.031511799975238564
2020-10-24 00:00:00+00:00,167.091,175.349,165.587,175.349,978.20999658,0.0674178506641343
2020-10-25 00:00:00+00:00,175.8,184.95,170.419,181.212,1070.26120676,0.03343617585500924
2020-10-26 00:00:00+00:00,181.44,185.04,169.039,173.82,2689.39150502,-0.04079200052976617
2020-10-27 00:00:00+00:00,174.071,178.13,172.409,174.986,2582.20578923,0.006708088827522607
2020-10-28 00:00:00+00:00,174.956,177.02,167.444,170.346,2441.50412631,-0.026516407026847766
2020-10-29 00:00:00+00:00,170.354,170.963,162.873,167.173,1318.40093796,-0.01862679487631058
2020-10-30 00:00:00+00:00,166.79,168.726,159.471,163.857,1169.24766264,-0.01983573902484259
2020-10-31 00:00:00+00:00,164.008,168.286,162.252,165.589,764.84490883,0.01057019230182421
2020-11-01 00:00:00+00:00,165.243,166.36,163.08,164.809,350.19047766,-0.004710457820265801
2020-11-02 00:00:00+00:00,165.249,167.648,156.0,158.68,1329.16607902,-0.0371885030550515
2020-11-03 00:00:00+00:00,158.56,158.56,145.5,153.42,2659.44618294,-0.03314847491807427
2020-11-04 00:00:00+00:00,153.556,153.792,147.0,151.782,1348.63258588,-0.01067657411028533
2020-11-05 00:00:00+00:00,151.83,164.51,151.123,160.45,1682.44171098,0.05710822100117263
2020-11-06 00:00:00+00:00,159.612,169.489,159.0,168.256,1822.76839387,0.04865066999065126
2020-11-07 00:00:00+00:00,168.253,173.49,158.205,162.108,2188.27077806,-0.036539558767592184
2020-11-08 00:00:00+00:00,162.029,168.0,160.491,167.086,1470.5651792,0.030707923112986535
2020-11-09 00:00:00+00:00,166.41,166.811,156.52,160.407,1335.00582976,-0.039973426858025185
2020-11-10 00:00:00+00:00,160.108,161.795,155.695,157.387,859.70986868,-0.018827108542644688
2020-11-11 00:00:00+00:00,157.388,161.645,156.734,159.195,910.7728808,0.011487606981516851
2020-11-12 00:00:00+00:00,159.322,160.102,155.638,157.448,711.99614673,-0.01097396275008633
2020-11-13 00:00:00+00:00,158.758,162.331,156.651,161.506,865.63116781,0.02577358874040958
2020-11-14 00:00:00+00:00,161.115,161.534,155.989,158.522,1185.40290466,-0.018476093767414214
2020-11-15 00:00:00+00:00,158.032,158.495,153.45,154.521,737.45276603,-0.025239398947780156
2020-11-16 00:00:00+00:00,154.485,160.686,153.982,158.175,441.30185494,0.023647271244685353
2020-11-17 00:00:00+00:00,158.39,170.066,158.39,167.456,1704.70420866,0.05867551762288592
2020-11-18 00:00:00+00:00,167.503,180.0,155.006,163.038,4359.92870848,-0.0263830498757881
2020-11-19 00:00:00+00:00,162.507,168.217,158.434,161.641,1294.01853697,-0.008568554570100306
2020-11-20 00:00:00+00:00,161.795,168.274,161.795,166.305,2180.4133322,0.028854065490810044
2020-11-21 00:00:00+00:00,166.471,198.0,166.471,194.227,7524.32339421,0.16789633504705215
2020-11-22 00:00:00+00:00,194.504,199.0,170.486,178.25,4339.01305968,-0.0822594181035593
2020-11-23 00:00:00+00:00,179.318,198.0,176.0,196.395,3256.79343951,0.10179523141654978
2020-11-24 00:00:00+00:00,197.743,217.211,194.153,209.389,7845.11963384,0.06616258051376045
2020-11-25 00:00:00+00:00,209.212,212.104,209.212,209.256,104.79775979,-0.0006351814087655061
2020-11-26 00:00:00+00:00,191.441,191.454,189.71,191.454,73.56246666,-0.08507282945291883
2020-11-27 00:00:00+00:00,166.611,167.626,165.612,167.123,33.84548085,-0.12708535731820703
2020-11-28 00:00:00+00:00,161.379,162.218,159.807,160.476,244.1257001,-0.03977310124878075
2020-11-29 00:00:00+00:00,167.636,167.636,167.636,167.636,1.06771933,0.04461726364066898
2020-11-30 00:00:00+00:00,168.412,169.636,168.412,169.636,70.31732366,0.011930611563148785
2020-12-01 00:00:00+00:00,181.255,181.255,180.086,180.086,310.0,0.061602490037492075
2020-12-02 00:00:00+00:00,169.087,169.087,167.0,167.0,26.17615801,-0.07266528214297618
2020-12-03 00:00:00+00:00,172.122,172.122,172.122,172.122,0.5,0.030670658682634855
2020-12-04 00:00:00+00:00,170.967,170.972,170.967,170.972,1.96008251,-0.006681307444719509
2020-12-05 00:00:00+00:00,177.534,177.891,172.041,175.655,490.28369167,0.02739044989822892
2020-12-06 00:00:00+00:00,183.322,183.79,183.322,183.79,30.44373903,0.046312373687056985
2020-12-07 00:00:00+00:00,178.929,179.182,178.174,178.224,18.30977382,-0.03028456390445622
2020-12-08 00:00:00+00:00,179.698,179.797,179.068,179.19,27.71034687,0.005420145434958279
2020-12-09 00:00:00+00:00,172.875,173.564,172.799,172.799,122.37573208,-0.035666052793124514
2020-12-10 00:00:00+00:00,170.892,171.23,170.801,171.138,24.27650745,-0.009612324145394369
2020-12-11 00:00:00+00:00,166.572,166.572,166.572,166.572,0.13577396,-0.026680222977947587
2020-12-12 00:00:00+00:00,161.184,164.335,161.184,163.626,45.80295876,-0.01768604567394283
2020-12-13 00:00:00+00:00,165.768,166.0,165.768,166.0,35.9999,0.01450869666189969
2020-12-14 00:00:00+00:00,168.071,168.071,168.071,168.071,0.34773104,0.012475903614457717
2020-12-15 00:00:00+00:00,166.999,167.176,166.999,167.176,3.725,-0.0053251304508213915
2020-12-16 00:00:00+00:00,168.714,169.2,168.681,168.682,52.5,0.00900847011532746
2020-12-17 00:00:00+00:00,179.904,190.211,176.006,179.254,5928.94769301,0.06267414424775608
2020-12-18 00:00:00+00:00,178.808,182.827,173.3,174.59,2272.11553101,-0.026018945183928888
2020-12-19 00:00:00+00:00,177.465,177.88,175.847,177.222,62.23376595,0.015075319319548752
2020-12-20 00:00:00+00:00,177.619,193.206,174.0,182.871,4874.31979103,0.03187527507871479
2020-12-21 00:00:00+00:00,182.505,184.252,171.0,171.77,1395.24200294,-0.06070399352549061
2020-12-22 00:00:00+00:00,171.686,173.74,165.519,171.619,2700.04544525,-0.0008790824940327902
2020-12-23 00:00:00+00:00,171.277,172.664,150.002,154.754,5471.94762439,-0.09827000506936878
2020-12-24 00:00:00+00:00,154.243,162.314,152.0,162.02,1702.91405164,0.046951936621993706
2020-12-25 00:00:00+00:00,163.013,169.0,160.351,165.03,1685.19836984,0.018577953339093956
2020-12-26 00:00:00+00:00,165.357,167.435,160.729,164.296,2534.87958897,-0.004447676180088567
2020-12-27 00:00:00+00:00,164.46,174.999,155.663,166.535,3837.57095058,0.013627842430734782
2020-12-28 00:00:00+00:00,166.634,172.264,165.075,167.944,2744.32027604,0.008460683940312741
2020-12-29 00:00:00+00:00,167.776,168.638,155.237,164.161,2655.62017133,-0.0225253655980564
2020-12-30 00:00:00+00:00,164.2,168.65,161.398,166.922,3749.19526591,0.016818854660973104
2020-12-31 00:00:00+00:00,166.59,166.695,166.088,166.486,34.70571672,-0.002611998418422967
2021-01-01 00:00:00+00:00,163.741,165.999,161.874,162.735,1442.02126798,-0.022530422978508602
2021-01-02 00:00:00+00:00,162.889,163.434,161.748,161.748,58.62220474,-0.006065075122131169
2021-01-03 00:00:00+00:00,160.542,161.424,159.349,161.424,32.6149853,-0.0020031159581570535
2021-01-04 00:00:00+00:00,170.113,172.755,170.113,171.164,133.67004289,0.06033799187233613
2021-01-05 00:00:00+00:00,167.347,171.947,166.91,171.056,276.74206448,-0.0006309738029023348
2021-01-06 00:00:00+00:00,168.118,168.147,165.887,167.176,233.46362809,-0.02268263024974293
2021-01-07 00:00:00+00:00,179.446,180.536,178.485,179.638,113.93496047,0.07454419294635595
2021-01-08 00:00:00+00:00,175.273,175.799,175.149,175.149,15.702,-0.02498914483572523
2021-01-09 00:00:00+00:00,180.277,184.97,179.926,182.855,146.50346113,0.04399682555995166
2021-01-10 00:00:00+00:00,284.735,294.998,275.98,290.124,220.9144615,0.5866342183697468
2021-01-11 00:00:00+00:00,251.33,251.33,242.793,246.065,101.37286973,-0.15186265183163072
2021-01-12 00:00:00+00:00,189.54,191.249,185.9,186.496,94.80186404,-0.2420864405746449
2021-01-13 00:00:00+00:00,188.596,196.59,187.238,191.944,276.04150369,0.029212422786547565
2021-01-14 00:00:00+00:00,212.878,214.823,209.39,209.397,165.32117506,0.09092756220564335
2021-01-15 00:00:00+00:00,221.835,224.499,219.986,223.099,59.04772762,0.06543551244764734
2021-01-16 00:00:00+00:00,212.401,212.401,209.722,209.722,64.51124661,-0.059959928103666904
2021-01-17 00:00:00+00:00,205.482,205.482,203.0,203.792,8.59060437,-0.028275526649564675
2021-01-18 00:00:00+00:00,199.518,201.459,198.212,199.456,120.82043528,-0.021276595744680882
2021-01-19 00:00:00+00:00,206.335,206.335,205.083,205.702,15.20480403,0.03131517728220756
2021-01-20 00:00:00+00:00,204.301,205.299,202.487,204.942,122.44909182,-0.003694665098054384
2021-01-21 00:00:00+00:00,200.645,200.761,198.632,198.632,27.70710456,-0.030789198895297187
2021-01-22 00:00:00+00:00,178.036,178.327,170.201,170.201,360.66379469,-0.1431340368117927
2021-01-23 00:00:00+00:00,177.646,179.0,177.104,178.479,17.57631498,0.04863661200580505
2021-01-24 00:00:00+00:00,174.103,174.103,173.05,173.502,2.81763748,-0.027885633603953464
2021-01-25 00:00:00+00:00,174.288,175.069,173.955,175.069,4.83941417,0.009031596177565548
2021-01-26 00:00:00+00:00,180.477,181.055,177.388,178.538,32.59012555,0.01981504435394066
2021-01-27 00:00:00+00:00,174.489,174.489,173.649,173.649,8.70820685,-0.027383526196103958
2021-01-28 00:00:00+00:00,162.829,164.109,161.914,162.352,61.81636548,-0.06505652206462464
2021-01-29 00:00:00+00:00,171.276,174.066,171.276,172.356,97.72990263,0.06161919779245095
2021-01-30 00:00:00+00:00,172.774,173.057,171.629,172.911,58.45515906,0.003220079370604978
2021-01-31 00:00:00+00:00,179.121,179.121,178.135,178.808,14.36497106,0.03410425016337881
2021-02-01 00:00:00+00:00,173.513,174.592,172.665,172.962,72.90384923,-0.03269428660910023
2021-02-02 00:00:00+00:00,178.816,179.955,178.739,179.001,166.27746397,0.034915183681965
2021-02-03 00:00:00+00:00,180.133,180.75,180.132,180.75,12.97945818,0.009770895134664004
2021-02-04 00:00:00+00:00,183.26,186.2,183.136,185.643,25.05544513,0.027070539419087103
2021-02-05 00:00:00+00:00,177.426,178.323,176.351,178.13,38.31821528,-0.040470149695921775
2021-02-06 00:00:00+00:00,188.986,198.831,182.047,184.604,2946.08095429,0.03634424296861849
2021-02-07 00:00:00+00:00,185.265,189.474,179.0,183.878,2478.0771013,-0.003932742519122123
2021-02-08 00:00:00+00:00,183.111,194.0,181.743,194.0,3078.93133317,0.055047368363806415
2021-02-09 00:00:00+00:00,194.0,237.832,193.074,226.437,6271.68134622,0.16720103092783511
2021-02-10 00:00:00+00:00,225.924,236.999,201.108,212.213,4840.67810399,-0.06281658916166533
2021-02-11 00:00:00+00:00,212.301,230.0,207.979,225.119,4098.32325255,0.06081625536607094
2021-02-12 00:00:00+00:00,225.9,237.499,213.405,233.915,5974.25363619,0.0390726682332454
2021-02-13 00:00:00+00:00,235.106,269.287,221.25,266.439,7088.99717447,0.13904195968621091
2021-02-14 00:00:00+00:00,268.29,285.158,244.661,262.527,6327.14850821,-0.014682535214439407
2021-02-15 00:00:00+00:00,262.069,272.878,210.12,237.411,6461.21686997,-0.09567015964072256
2021-02-16 00:00:00+00:00,237.446,256.0,226.477,237.363,3318.60436738,-0.0002021810278377556
2021-02-17 00:00:00+00:00,237.3,252.0,226.731,244.3,2059.44701709,0.02922527942434172
2021-02-18 00:00:00+00:00,244.765,254.995,237.582,239.987,2143.2366173,-0.017654523127302535
2021-02-19 00:00:00+00:00,240.342,253.0,231.563,242.416,3954.47805197,0.01012138157483533
2021-02-20 00:00:00+00:00,242.756,253.457,213.002,227.717,3087.1803387,-0.060635436604844495
2021-02-21 00:00:00+00:00,227.925,250.0,224.538,241.953,2069.20822699,0.06251619334524872
2021-02-22 00:00:00+00:00,241.172,243.535,181.178,215.209,5170.51048472,-0.11053386401491194
2021-02-23 00:00:00+00:00,215.445,222.0,170.913,189.124,4092.31355679,-0.12120775618120061
2021-02-24 00:00:00+00:00,187.933,211.0,184.163,194.792,3124.73772894,0.029969755292823752
2021-02-25 00:00:00+00:00,194.396,200.423,182.0,184.186,3382.95925664,-0.05444782126576042
2021-02-26 00:00:00+00:00,184.5,188.731,170.95,179.965,3415.386511,-0.022917051241679642
2021-02-27 00:00:00+00:00,180.745,197.646,180.315,184.522,1586.51336021,0.02532159030922676
2021-02-28 00:00:00+00:00,184.657,185.119,171.51,177.124,1366.41541291,-0.04009278026468388
2021-03-01 00:00:00+00:00,177.231,189.79,176.547,185.563,2475.11274497,0.047644587972268004
2021-03-02 00:00:00+00:00,186.312,191.209,180.706,184.858,1686.05912205,-0.003799248772653918
2021-03-03 00:00:00+00:00,185.469,193.653,184.0,189.665,1459.49643326,0.026003743413863578
2021-03-04 00:00:00+00:00,188.233,191.363,179.058,180.047,1607.14640853,-0.05071046318508943
2021-03-05 00:00:00+00:00,181.5,182.161,175.643,181.253,1756.32844461,0.006698251012235534
2021-03-06 00:00:00+00:00,181.776,182.3,175.55,181.506,1115.72315966,0.0013958389654240566
2021-03-07 00:00:00+00:00,181.83,186.001,181.04,184.919,646.77277392,0.018803786100735076
2021-03-08 00:00:00+00:00,185.3,188.291,179.688,185.231,1173.55351727,0.0016872252175275104
2021-03-09 00:00:00+00:00,185.518,190.0,184.323,189.495,1225.49819926,0.02301990487553396
2021-03-10 00:00:00+00:00,189.999,194.21,184.004,188.311,782.08723383,-0.006248185967967501
2021-03-11 00:00:00+00:00,188.227,189.467,183.998,186.576,935.49608435,-0.009213481952727198
2021-03-12 00:00:00+00:00,187.211,189.17,178.161,185.802,736.00549196,-0.004148443529714441
2021-03-13 00:00:00+00:00,185.698,234.431,184.092,217.576,3715.64205333,0.17100999989235843
2021-03-14 00:00:00+00:00,218.486,224.13,197.364,197.364,2516.04073502,-0.0928962753244843
2021-03-15 00:00:00+00:00,196.791,201.785,184.158,190.824,1782.13872725,-0.03313674226302665
2021-03-16 00:00:00+00:00,190.824,198.735,185.135,194.746,1372.8196372,0.02055297027627545
2021-03-17 00:00:00+00:00,194.746,196.5,188.536,195.218,2083.90881896,0.002423669805798223
2021-03-18 00:00:00+00:00,195.936,207.474,193.915,202.371,2905.46070461,0.0366410884242232
2021-03-19 00:00:00+00:00,202.408,231.0,196.998,212.465,2598.8324822,0.049878688151958395
2021-03-20 00:00:00+00:00,212.018,219.214,204.787,204.922,1114.08983064,-0.03550231802885184
