time,USDT open,USDT high,USDT low,USDT close,USDT volume,USDThigh,USDT daily_return
2019-11-03 00:00:00+00:00,1.0,1.0000000000000000,0.99823,0.99999,113144.96533667,1.0,-9.99999999995449e-06
2019-11-04 00:00:00+00:00,1.0,1.0070100000000000,0.998,1.0,502447.59270422,1.00701,1.0000100000961964e-05
2019-11-05 00:00:00+00:00,1.0,1.0010000000000000,0.99801,0.999,306390.5458925,1.001,-0.0010000000000000009
2019-11-06 00:00:00+00:00,0.99898,1.0000000000000000,0.99655,0.99921,310726.74987165,1.0,0.00021021021021017106
2019-11-07 00:00:00+00:00,0.99912,1.0000000000000000,0.9986,0.9986,236270.80577297,1.0,-0.0006104822810020227
2019-11-08 00:00:00+00:00,0.9986,1.0005200000000000,0.9975,0.99862,143952.85287864,1.00052,2.002803925482688e-05
2019-11-09 00:00:00+00:00,0.99862,0.9999500000000000,0.99752,0.99916,35189.00966698,0.99995,0.0005407462297972732
2019-11-10 00:00:00+00:00,0.99918,0.9999900000000000,0.998,0.99969,76447.77873787,0.99999,0.0005304455742822789
2019-11-11 00:00:00+00:00,0.99968,0.9997000000000000,0.99621,0.99863,54228.17884961,0.9997,-0.0010603287018975394
2019-11-12 00:00:00+00:00,0.99765,0.9986200000000000,0.99474,0.998,113586.28873621,0.99862,-0.0006308642840692213
2019-11-13 00:00:00+00:00,0.99863,1.0000000000000000,0.996,0.99999,71565.48718452,1.0,0.0019939879759518497
2019-11-14 00:00:00+00:00,0.99966,1.0015000000000000,0.9955,0.99855,90173.96361391,1.0015,-0.001440014400143963
2019-11-15 00:00:00+00:00,0.99855,0.9999400000000000,0.99754,0.99941,187928.35077983,0.99994,0.0008612488107755389
2019-11-16 00:00:00+00:00,0.99981,0.9998900000000000,0.99751,0.99751,21855.33051037,0.99989,-0.0019011216617804694
2019-11-17 00:00:00+00:00,0.99899,0.9990000000000000,0.9979,0.999,47408.67860864,0.999,0.0014937193612094557
2019-11-18 00:00:00+00:00,0.999,1.0010000000000000,0.994,0.99851,120894.25834014,1.001,-0.0004904904904904361
2019-11-19 00:00:00+00:00,0.99805,1.0000000000000000,0.99739,0.99851,117826.95812032,1.0,0.0
2019-11-20 00:00:00+00:00,0.99854,0.9999000000000000,0.993,0.9963,56056.33638338,0.9999,-0.0022132978137425763
2019-11-21 00:00:00+00:00,0.9975,1.0000100000000000,0.992,0.99899,166935.00861642,1.00001,0.002699989962862581
2019-11-22 00:00:00+00:00,0.99828,1.0149000000000000,0.99459,1.002,416845.11233003,1.0149,0.00301304317360529
2019-11-23 00:00:00+00:00,1.00196,1.0039300000000000,0.99963,1.0,84131.61098045,1.00393,-0.001996007984031989
2019-11-24 00:00:00+00:00,1.0,1.0020000000000000,0.99499,1.00078,53568.10209809,1.002,0.0007800000000000029
2019-11-25 00:00:00+00:00,1.00104,1.0028400000000000,0.9975,1.00087,122948.86417332,1.00284,8.992985471323323e-05
2019-11-26 00:00:00+00:00,1.00088,1.0030000000000000,0.99971,1.00091,175228.38976769,1.003,3.996523024962784e-05
2019-11-27 00:00:00+00:00,1.00169,1.0026000000000000,0.996,1.0,234770.9256078,1.0026,-0.0009091726528858146
2019-11-28 00:00:00+00:00,0.99948,1.0026000000000000,0.99944,1.00031,28661.96592308,1.0026,0.00031000000000003247
2019-11-29 00:00:00+00:00,1.00211,1.0029900000000000,1.0,1.0,32523.72611988,1.00299,-0.00030990392978180736
2019-11-30 00:00:00+00:00,1.00134,1.0039500000000000,0.99705,1.0016,118635.38010706,1.00395,0.0016000000000000458
2019-12-01 00:00:00+00:00,1.00107,1.0033100000000000,0.9985,1.00267,48049.53716665,1.00331,0.0010682907348242843
2019-12-02 00:00:00+00:00,1.00092,1.0030000000000000,0.99846,1.00199,90001.3453221,1.003,-0.0006781892347432761
2019-12-03 00:00:00+00:00,1.00037,1.0087200000000000,0.999,1.003,339694.2461957,1.00872,0.001007994091757336
2019-12-04 00:00:00+00:00,1.00254,1.0051000000000000,0.99849,0.9985,236436.80484549,1.0051,-0.004486540378863202
2019-12-05 00:00:00+00:00,1.00063,1.0050000000000000,0.99855,1.0005,61462.90505784,1.005,0.0020030045067600533
2019-12-06 00:00:00+00:00,1.00106,1.0040000000000000,0.99703,1.002,112413.28817007,1.004,0.0014992503748125774
2019-12-07 00:00:00+00:00,1.00111,1.0041300000000000,0.997,1.0017,19119.1768362,1.00413,-0.0002994011976047428
2019-12-08 00:00:00+00:00,1.00294,1.0029800000000000,0.996,1.00066,54758.89002536,1.00298,-0.0010382350004990437
2019-12-09 00:00:00+00:00,0.99929,0.9992900000000000,0.99929,0.99929,452.80716911,0.99929,-0.0013690963963784997
2019-12-10 00:00:00+00:00,0.99923,1.0020100000000000,0.9954,1.001,114457.67921227,1.00201,0.0017112149626232753
2019-12-11 00:00:00+00:00,0.9994,1.0020000000000000,0.99626,0.99626,106261.71523628,1.002,-0.004735264735264644
2019-12-12 00:00:00+00:00,0.99999,1.0009900000000000,0.998,0.99901,36116.87806178,1.00099,0.0027603236103024287
2019-12-13 00:00:00+00:00,0.99804,1.0013200000000000,0.998,0.999,193611.57169671,1.00132,-1.0009909810704265e-05
2019-12-14 00:00:00+00:00,0.999,1.0012700000000000,0.998,1.0011,52673.88367089,1.00127,0.0021021021021021546
2019-12-15 00:00:00+00:00,1.00079,1.0010000000000000,0.998,1.001,34706.86901529,1.001,-9.989012086730753e-05
2019-12-16 00:00:00+00:00,1.00079,1.0009900000000000,0.99567,0.99721,220742.02236946,1.00099,-0.003786213786213688
2019-12-17 00:00:00+00:00,0.99749,1.0015000000000000,0.997,0.999,90453.91788884,1.0015,0.0017950080725221973
2019-12-18 00:00:00+00:00,0.99979,1.0100000000000000,0.99723,1.00197,279637.68251306,1.01,0.0029729729729730536
2019-12-19 00:00:00+00:00,1.0011,1.0020000000000000,0.9988,1.0,84053.53684146,1.002,-0.0019661267303412444
2019-12-20 00:00:00+00:00,0.999,1.0000000000000000,0.99798,1.0,35957.92528488,1.0,0.0
2019-12-21 00:00:00+00:00,1.0,1.0018400000000000,0.998,0.999,7673.37797758,1.00184,-0.0010000000000000009
2019-12-22 00:00:00+00:00,1.0,1.0012700000000000,0.998,1.00006,184937.40328984,1.00127,0.001061061061061075
2019-12-23 00:00:00+00:00,1.00006,1.0020000000000000,0.999,1.00125,125276.02575879,1.002,0.0011899286042837964
2019-12-24 00:00:00+00:00,1.00125,1.0020000000000000,0.99902,0.99905,76728.99357489,1.002,-0.0021972534332084237
2019-12-25 00:00:00+00:00,1.00056,1.0006300000000000,0.997,0.99718,70044.23409382,1.00063,-0.0018717781892798602
2019-12-26 00:00:00+00:00,1.0,1.0100000000000000,0.9954,0.99821,348970.47465049,1.01,0.0010329128141359778
2019-12-27 00:00:00+00:00,0.99817,1.0010000000000000,0.99516,0.99972,181272.34164081,1.001,0.0015127077468668482
2019-12-28 00:00:00+00:00,0.99889,0.9997300000000000,0.997,0.99885,42583.11305866,0.99973,-0.0008702436682271886
2019-12-29 00:00:00+00:00,0.99899,1.0005500000000000,0.99701,0.99706,28522.5211839,1.00055,-0.0017920608700006113
2019-12-30 00:00:00+00:00,1.0,1.0000000000000000,0.991,0.99801,150610.98693424,1.0,0.0009528012356327942
2019-12-31 00:00:00+00:00,0.99801,0.9980100000000000,0.99103,0.99501,107428.68164428,0.99801,-0.00300598190398893
2020-01-01 00:00:00+00:00,0.99698,0.9988700000000000,0.99505,0.9975,49164.33515328,0.99887,0.002502487412186838
2020-01-02 00:00:00+00:00,0.99805,0.9985000000000000,0.99303,0.99605,117547.08938023,0.9985,-0.0014536340852130403
2020-01-03 00:00:00+00:00,0.99681,1.0000000000000000,0.9931,0.9979,89666.07876553,1.0,0.001857336479092364
2020-01-04 00:00:00+00:00,0.99853,1.0001300000000000,0.997,0.99827,100808.50632175,1.00013,0.0003707786351336839
2020-01-05 00:00:00+00:00,0.99769,1.0007600000000000,0.99769,0.99818,24690.8476141,1.00076,-9.015596982786533e-05
2020-01-06 00:00:00+00:00,0.99802,1.0011600000000000,0.99102,1.0,126889.05535992,1.00116,0.0018233184395599622
2020-01-07 00:00:00+00:00,1.00001,1.0022900000000000,0.99676,0.998,413046.61460451,1.00229,-0.0020000000000000018
2020-01-08 00:00:00+00:00,0.99998,1.0025000000000000,0.998,0.998,265898.2077085,1.0025,0.0
2020-01-09 00:00:00+00:00,0.99801,1.0019900000000000,0.995,0.9997,342288.53780094,1.00199,0.0017034068136272396
2020-01-10 00:00:00+00:00,0.99811,1.0025000000000000,0.99752,1.00158,116723.62975195,1.0025,0.0018805641692507535
2020-01-11 00:00:00+00:00,0.99913,1.0015500000000000,0.99844,0.99863,126249.94814813,1.00155,-0.0029453463527625567
2020-01-12 00:00:00+00:00,0.99919,1.0006400000000000,0.99792,1.00006,102043.6433192,1.00064,0.0014319617876490387
2020-01-13 00:00:00+00:00,1.00014,1.0024600000000000,0.99,0.99991,182596.78699655,1.00246,-0.00014999100053991743
2020-01-14 00:00:00+00:00,0.99984,1.0024900000000000,0.99001,1.001,930526.84827366,1.00249,0.0010900981088297623
2020-01-15 00:00:00+00:00,1.001,1.0024900000000000,0.9901,1.0,487936.52016342,1.00249,-0.0009990009990008542
2020-01-16 00:00:00+00:00,0.99738,1.0015200000000000,0.99501,0.998,170532.74952333,1.00152,-0.0020000000000000018
2020-01-17 00:00:00+00:00,0.998,1.0024900000000000,0.99456,0.99914,568887.16162792,1.00249,0.00114228456913823
2020-01-18 00:00:00+00:00,0.99895,1.0022600000000000,0.9951,1.002,231532.96205114,1.00226,0.002862461717076714
2020-01-19 00:00:00+00:00,1.001,1.0020000000000000,0.99372,0.99801,495334.98358828,1.002,-0.003982035928143723
2020-01-20 00:00:00+00:00,0.999,1.0005000000000000,0.9967,0.99999,231554.47089151,1.0005,0.0019839480566328227
2020-01-21 00:00:00+00:00,0.99992,0.9999300000000000,0.996,0.999,120329.38031344,0.99993,-0.0009900099000990092
2020-01-22 00:00:00+00:00,0.9965,0.9990000000000000,0.99618,0.99763,146786.80088802,0.999,-0.0013713713713713327
2020-01-23 00:00:00+00:00,0.99763,0.9994000000000000,0.9935,0.99683,549089.82377361,0.9994,-0.0008019005041949301
2020-01-24 00:00:00+00:00,0.99602,1.0006000000000000,0.99601,0.998,121412.9866805,1.0006,0.0011737206946018652
2020-01-25 00:00:00+00:00,0.99752,1.0000000000000000,0.99601,0.999,67171.56630907,1.0,0.0010020040080160886
2020-01-26 00:00:00+00:00,0.999,0.9990000000000000,0.996,0.99842,143565.0232999,0.999,-0.0005805805805806363
2020-01-27 00:00:00+00:00,0.99602,0.9990000000000000,0.992,0.9987,406014.25168009,0.999,0.0002804431000982266
2020-01-28 00:00:00+00:00,0.99601,1.0025000000000000,0.99511,1.00016,488830.79312654,1.0025,0.0014619004706117877
2020-01-29 00:00:00+00:00,1.00011,1.0024900000000000,0.996,0.99899,212200.09474731,1.00249,-0.0011698128299471033
2020-01-30 00:00:00+00:00,0.99702,1.0000000000000000,0.99511,0.99645,540992.0559395,1.0,-0.0025425679936736945
2020-01-31 00:00:00+00:00,0.996,1.0010000000000000,0.996,1.00072,179717.16194731,1.001,0.004285212504390623
2020-02-01 00:00:00+00:00,0.99801,1.0009900000000000,0.99654,0.99992,77060.44131682,1.00099,-0.0007994244144216012
2020-02-02 00:00:00+00:00,0.99992,1.0020000000000000,0.99615,0.998,146975.81340871,1.002,-0.0019201536122890328
2020-02-03 00:00:00+00:00,0.998,1.0024800000000000,0.996,0.998,147235.99151785,1.00248,0.0
2020-02-04 00:00:00+00:00,0.998,1.0000000000000000,0.99593,0.99619,236271.93089404,1.0,-0.0018136272545089538
2020-02-05 00:00:00+00:00,0.99619,1.0024900000000000,0.99605,0.999,190918.2022521,1.00249,0.0028207470462462414
2020-02-06 00:00:00+00:00,0.999,1.0015400000000000,0.9968,0.99862,328890.14659581,1.00154,-0.00038038038038046285
2020-02-07 00:00:00+00:00,0.99876,0.9999000000000000,0.996,0.99795,513706.79472987,0.9999,-0.0006709258777112259
2020-02-08 00:00:00+00:00,0.99701,1.0014200000000000,0.99601,1.0012,310723.52223535,1.00142,0.0032566761861818616
2020-02-09 00:00:00+00:00,1.0012,1.0018500000000000,0.999,1.0009,362555.44651384,1.00185,-0.0002996404314824508
2020-02-10 00:00:00+00:00,1.00099,1.0018500000000000,0.998,1.00039,503909.69623575,1.00185,-0.0005095414127285203
2020-02-11 00:00:00+00:00,0.99985,1.0063300000000000,0.997,1.0042,891748.5634658,1.00633,0.0038085146792752322
2020-02-12 00:00:00+00:00,1.00466,1.0125200000000000,0.99993,1.0,951987.93472815,1.01252,-0.004182433778131878
2020-02-13 00:00:00+00:00,1.00085,1.0030000000000000,0.99806,1.0004,835551.3649362,1.003,0.00039999999999995595
2020-02-14 00:00:00+00:00,1.00039,1.0026700000000000,0.997,1.00142,663213.25575854,1.00267,0.0010195921631348526
2020-02-15 00:00:00+00:00,1.00152,1.0081000000000000,0.9925,1.00096,946789.73872267,1.0081,-0.00045934772622868714
2020-02-16 00:00:00+00:00,1.0002,1.0030000000000000,0.996,1.00049,780288.34235734,1.003,-0.0004695492327365658
2020-02-17 00:00:00+00:00,1.00077,1.0065000000000000,0.99702,0.99945,611412.13299491,1.0065,-0.0010394906495818645
2020-02-18 00:00:00+00:00,0.99945,1.0120000000000000,0.99902,1.00264,678254.64032061,1.012,0.0031917554655060965
2020-02-19 00:00:00+00:00,1.00201,1.0121900000000000,0.999,1.00096,678528.09097926,1.01219,-0.0016755764780976845
2020-02-20 00:00:00+00:00,1.00096,1.0110000000000000,0.99871,1.00112,526822.74661724,1.011,0.00015984654731449055
2020-02-21 00:00:00+00:00,1.00112,1.0100000000000000,0.99983,1.00172,457345.99094172,1.01,0.0005993287517980228
2020-02-22 00:00:00+00:00,1.001,1.0030000000000000,1.00001,1.00173,258386.54452448,1.003,9.982829533239368e-06
2020-02-23 00:00:00+00:00,1.00158,1.0038300000000000,1.00122,1.00333,229325.53542167,1.00383,0.0015972367803700482
2020-02-24 00:00:00+00:00,1.003,1.0037100000000000,0.99781,0.99949,348784.46087228,1.00371,-0.0038272552400506754
2020-02-25 00:00:00+00:00,0.99947,1.0010000000000000,0.99812,0.99919,131304.01667508,1.001,-0.00030015307806974256
2020-02-26 00:00:00+00:00,0.9986,1.0025000000000000,0.9974,0.99927,309929.72188429,1.0025,8.006485253053697e-05
2020-02-27 00:00:00+00:00,0.99901,1.0010000000000000,0.99701,0.999,298263.97719855,1.001,-0.00027019724398813505
2020-02-28 00:00:00+00:00,0.99964,1.0022900000000000,0.998,1.00196,332578.90921323,1.00229,0.002962962962962834
2020-02-29 00:00:00+00:00,1.00116,1.0024600000000000,0.99942,1.00022,189145.27743467,1.00246,-0.0017365962713080663
2020-03-01 00:00:00+00:00,1.00022,1.0013800000000000,0.99897,0.999,264147.74042344,1.00138,-0.001219731659035106
2020-03-02 00:00:00+00:00,0.999,1.0010600000000000,0.998,1.00006,346956.11397806,1.00106,0.001061061061061075
2020-03-03 00:00:00+00:00,1.00066,1.0038100000000000,0.9998,1.00056,592450.45913644,1.00381,0.0004999700017997988
2020-03-04 00:00:00+00:00,1.0,1.0020000000000000,0.99923,1.00115,853120.17638238,1.002,0.0005896697849205879
2020-03-05 00:00:00+00:00,1.00106,1.0030000000000000,0.99901,1.00121,416984.76793854,1.003,5.9931079258834785e-05
2020-03-06 00:00:00+00:00,1.0011,1.0030000000000000,1.00003,1.00277,214615.60360733,1.003,0.0015581146812357893
2020-03-07 00:00:00+00:00,1.00277,1.0035500000000000,1.00045,1.00065,280615.06354163,1.00355,-0.002114143821614012
2020-03-08 00:00:00+00:00,1.0014,1.0030000000000000,1.00001,1.0009,660298.50672591,1.003,0.0002498376055561913
2020-03-09 00:00:00+00:00,1.0001,1.0030000000000000,0.99901,1.0002,658103.10510222,1.003,-0.000699370566490054
2020-03-10 00:00:00+00:00,0.99976,1.0025000000000000,0.99901,1.0,568675.04408875,1.0025,-0.00019996000799837876
2020-03-11 00:00:00+00:00,0.99963,1.0019900000000000,0.99933,1.00098,448012.79276679,1.00199,0.0009799999999999809
2020-03-12 00:00:00+00:00,1.00098,1.0429200000000000,0.95101,1.01293,3071737.5447305,1.04292,0.011938300465544005
2020-03-13 00:00:00+00:00,1.00607,1.1490000000000000,0.97,1.01005,3245374.716286,1.149,-0.002843236946284744
2020-03-14 00:00:00+00:00,1.01692,1.0408900000000000,0.997,0.998,1226047.91088239,1.04089,-0.011930102470174675
2020-03-15 00:00:00+00:00,0.998,1.0074700000000000,0.99,0.9975,840962.12630893,1.00747,-0.0005010020040079333
2020-03-16 00:00:00+00:00,0.99702,1.1000000000000000,0.99,1.00273,1453224.23775885,1.1,0.005243107769423494
2020-03-17 00:00:00+00:00,1.00305,1.1334900000000000,1.0,1.00407,933355.4930024,1.13349,0.0013363517596960417
2020-03-18 00:00:00+00:00,1.00414,1.0496800000000000,1.0,1.00309,771650.79711939,1.04968,-0.0009760275677990204
2020-03-19 00:00:00+00:00,1.00391,1.0500000000000000,1.00201,1.0037,1101656.39377995,1.05,0.0006081209063992787
2020-03-20 00:00:00+00:00,1.0037,1.0074100000000000,0.99901,0.99959,1667774.54538296,1.00741,-0.004094849058483674
2020-03-21 00:00:00+00:00,0.99959,1.0026700000000000,0.99952,1.00069,606362.83469654,1.00267,0.0011004511849859178
2020-03-22 00:00:00+00:00,1.0007,1.0028500000000000,0.99978,1.00054,811983.82901577,1.00285,-0.00014989657136588175
2020-03-23 00:00:00+00:00,1.00063,1.0056500000000000,0.99901,1.00467,813244.01883458,1.00565,0.004127771003658021
2020-03-24 00:00:00+00:00,1.00433,1.0066300000000000,1.0021,1.0034,968455.31348768,1.00663,-0.001264096668557757
2020-03-25 00:00:00+00:00,1.0034,1.0042000000000000,1.00108,1.00169,705671.37712503,1.0042,-0.0017042057006180222
2020-03-26 00:00:00+00:00,1.00256,1.0040000000000000,1.0008,1.00372,529273.67115857,1.004,0.0020265750881010014
2020-03-27 00:00:00+00:00,1.00372,1.0050000000000000,1.00041,1.00119,609784.68716789,1.005,-0.0025206232813931306
2020-03-28 00:00:00+00:00,1.0008,1.0030000000000000,1.0,1.00222,593494.91901232,1.003,0.0010287757568494538
2020-03-29 00:00:00+00:00,1.00169,1.0021800000000000,0.99921,0.9993,381907.70455977,1.00218,-0.0029135319590510855
2020-03-30 00:00:00+00:00,0.99924,1.0042000000000000,0.99905,1.0025,744057.9712537,1.0042,0.0032022415690984296
2020-03-31 00:00:00+00:00,1.0025,1.0027900000000000,1.00069,1.0025,377103.03802378,1.00279,0.0
2020-04-01 00:00:00+00:00,1.0025,1.0030000000000000,0.99704,1.00265,1113718.73831671,1.003,0.000149625935162101
2020-04-02 00:00:00+00:00,1.003,1.0052000000000000,0.999,1.00005,997782.55887061,1.0052,-0.0025931282102428233
2020-04-03 00:00:00+00:00,1.00072,1.0022000000000000,0.99801,1.00154,286453.58728574,1.0022,0.0014899255037248427
2020-04-04 00:00:00+00:00,1.00155,1.0030000000000000,1.001,1.00225,375757.11152221,1.003,0.0007089082812468117
2020-04-05 00:00:00+00:00,1.0024,1.0030000000000000,0.99948,1.001,229982.13731074,1.003,-0.001247193813918912
2020-04-06 00:00:00+00:00,1.00136,1.0036000000000000,1.00001,1.00174,489965.57492149,1.0036,0.0007392607392608941
2020-04-07 00:00:00+00:00,1.00174,1.0340000000000000,0.99951,1.0,716561.3070725,1.034,-0.0017369776588735952
2020-04-08 00:00:00+00:00,0.99986,1.0019900000000000,0.99801,1.00087,633919.92696827,1.00199,0.0008699999999999264
2020-04-09 00:00:00+00:00,1.00057,1.1000000000000000,1.0,1.00126,719565.15658583,1.1,0.00038966099493453754
2020-04-10 00:00:00+00:00,1.00073,1.0029700000000000,1.0,1.00167,444407.90522633,1.00297,0.0004094840500969976
2020-04-11 00:00:00+00:00,1.00167,1.0030000000000000,1.00101,1.00197,311191.65384632,1.003,0.0002994998352749967
2020-04-12 00:00:00+00:00,1.00131,1.0042000000000000,1.00131,1.00191,261428.50523076,1.0042,-5.988203239615242e-05
2020-04-13 00:00:00+00:00,1.00189,1.0032000000000000,1.0,1.003,327933.63996835,1.0032,0.0010879220688482238
2020-04-14 00:00:00+00:00,1.003,1.0031400000000000,1.001,1.0013,388180.28060103,1.00314,-0.0016949152542371504
2020-04-15 00:00:00+00:00,1.0013,1.0021200000000000,1.0004,1.00167,403207.66417539,1.00212,0.0003695196244881682
2020-04-16 00:00:00+00:00,1.00096,1.0021900000000000,1.0,1.00145,695666.84577636,1.00219,-0.000219633212535153
2020-04-17 00:00:00+00:00,1.00139,1.0024000000000000,1.00102,1.00147,247496.3468593,1.0024,1.9971041989252925e-05
2020-04-18 00:00:00+00:00,1.00114,1.0030000000000000,1.00086,1.0017,329462.82271161,1.003,0.00022966239627741913
2020-04-19 00:00:00+00:00,1.0012,1.0031900000000000,1.00025,1.0012,354626.91367016,1.00319,-0.0004991514425476407
2020-04-20 00:00:00+00:00,1.0012,1.0022300000000000,1.00024,1.00208,548212.3750319,1.00223,0.0008789452656812191
2020-04-21 00:00:00+00:00,1.0013,1.0026000000000000,1.00069,1.0025,283351.69026386,1.0026,0.00041912821331613337
2020-04-22 00:00:00+00:00,1.00249,1.0025200000000000,1.00079,1.00149,359318.45060677,1.00252,-0.0010074812967580948
2020-04-23 00:00:00+00:00,1.00086,1.0036000000000000,1.00033,1.001,548818.44188689,1.0036,-0.0004892709862306388
2020-04-24 00:00:00+00:00,1.001,1.0020100000000000,0.99902,1.00121,798571.75362859,1.00201,0.0002097902097901727
2020-04-25 00:00:00+00:00,1.00046,1.0017000000000000,0.99902,1.00056,348190.56972256,1.0017,-0.0006492144505149122
2020-04-26 00:00:00+00:00,1.00056,1.0022000000000000,1.00001,1.00117,153602.053964,1.0022,0.0006096585911889996
2020-04-27 00:00:00+00:00,1.00086,1.0030300000000000,1.0,1.00292,369390.38700158,1.00303,0.0017479548927756827
2020-04-28 00:00:00+00:00,1.00232,1.0041900000000000,1.00043,1.00193,418243.74899196,1.00419,-0.000987117616559674
2020-04-29 00:00:00+00:00,1.00193,1.0042000000000000,1.0006,1.00066,754380.87363901,1.0042,-0.00126755362151032
2020-04-30 00:00:00+00:00,1.00068,1.0029900000000000,0.998,1.0013,1549806.4683559,1.00299,0.0006395778786001394
2020-05-01 00:00:00+00:00,1.00065,1.0017000000000000,0.99991,1.00143,455990.09665957,1.0017,0.0001298312194146778
2020-05-02 00:00:00+00:00,1.00062,1.0017900000000000,1.0,1.0013,236671.98874257,1.00179,-0.00012981436545733693
2020-05-03 00:00:00+00:00,1.00054,1.0015800000000000,0.99991,1.001,380539.12653738,1.00158,-0.00029961050634197406
2020-05-04 00:00:00+00:00,1.00058,1.0040000000000000,0.99991,1.00261,701409.52614317,1.004,0.0016083916083917682
2020-05-05 00:00:00+00:00,1.002,1.0041000000000000,1.0,1.00164,597931.01967475,1.0041,-0.0009674748905356134
2020-05-06 00:00:00+00:00,1.00164,1.0030000000000000,1.00061,1.00081,482894.98690821,1.003,-0.0008286410287130508
2020-05-07 00:00:00+00:00,1.0008,1.0030000000000000,0.99991,1.00238,1619469.6497861,1.003,0.0015687293292434568
2020-05-08 00:00:00+00:00,1.00159,1.0027600000000000,0.99991,1.00174,682334.54474382,1.00276,-0.0006384804166084113
2020-05-09 00:00:00+00:00,1.00173,1.0018400000000000,0.99702,1.00055,398828.60232751,1.00184,-0.0011879329965859275
2020-05-10 00:00:00+00:00,0.9998,1.0029900000000000,0.9951,1.00021,747001.84283909,1.00299,-0.00033981310279351806
2020-05-11 00:00:00+00:00,1.00021,1.0031300000000000,0.99851,1.00207,687495.07114053,1.00313,0.001859609482008695
2020-05-12 00:00:00+00:00,1.0019,1.0030000000000000,1.0,1.001,742904.62545089,1.003,-0.0010677896753721328
2020-05-13 00:00:00+00:00,1.00133,1.0020000000000000,0.99989,1.00196,517954.5778886,1.002,0.0009590409590409799
2020-05-14 00:00:00+00:00,1.00139,1.0024000000000000,0.999,1.00107,497334.66318373,1.0024,-0.0008882590123359124
2020-05-15 00:00:00+00:00,1.0004,1.0013900000000000,0.99002,0.99961,430187.91225472,1.00139,-0.0014584394697672032
2020-05-16 00:00:00+00:00,0.9988,1.0010000000000000,0.99866,1.00047,247338.074961,1.001,0.0008603355308569594
2020-05-17 00:00:00+00:00,0.99975,1.0006400000000000,0.99923,1.0,365577.37024064,1.00064,-0.0004697792037742232
2020-05-18 00:00:00+00:00,0.99943,1.0036000000000000,0.99818,0.99999,624059.42069745,1.0036,-9.99999999995449e-06
2020-05-19 00:00:00+00:00,0.99925,1.0004000000000000,0.99,1.0004,390870.72179423,1.0004,0.00041000410004099486
2020-05-20 00:00:00+00:00,0.99997,1.0005000000000000,0.994,0.99999,609053.61900106,1.0005,-0.0004098360655736544
2020-05-21 00:00:00+00:00,0.99927,1.0006000000000000,0.99566,0.9988,600151.88531983,1.0006,-0.0011900119001190257
2020-05-22 00:00:00+00:00,0.99881,1.0009400000000000,0.99551,1.0,467649.0077415,1.00094,0.0012014417300760805
2020-05-23 00:00:00+00:00,1.0,1.0012600000000000,1.0,1.0001,209092.2520724,1.00126,9.999999999998899e-05
2020-05-24 00:00:00+00:00,1.0001,1.0010000000000000,0.9986,0.99911,216855.68378113,1.001,-0.0009899010098989303
2020-05-25 00:00:00+00:00,0.99991,1.0011300000000000,0.999,0.99926,397605.87713509,1.00113,0.00015013361892091126
2020-05-26 00:00:00+00:00,0.99926,1.0009200000000000,0.9984,1.0,336308.78290014,1.00092,0.0007405480055240332
2020-05-27 00:00:00+00:00,1.0,1.0014000000000000,0.999,1.00042,406312.13395388,1.0014,0.00042000000000008697
2020-05-28 00:00:00+00:00,0.99959,1.0009900000000000,0.0155,1.00075,605639.36961642,1.00099,0.0003298614581874748
2020-05-29 00:00:00+00:00,1.00075,1.0009900000000000,0.998,1.00006,252843.68539776,1.00099,-0.0006894828878342141
2020-05-30 00:00:00+00:00,1.00006,1.0009900000000000,0.998,1.0004,452210.78794993,1.00099,0.0003399796012240053
2020-05-31 00:00:00+00:00,0.9997,1.0014000000000000,0.9982,0.999,398831.39716164,1.0014,-0.0013994402239103643
2020-06-01 00:00:00+00:00,0.99873,1.0031500000000000,0.99873,1.001,448339.45957406,1.00315,0.002002002002001957
2020-06-02 00:00:00+00:00,1.00171,1.0032900000000000,0.99442,1.00056,1114131.04239485,1.00329,-0.0004395604395603936
2020-06-03 00:00:00+00:00,1.00056,1.0060000000000000,0.9996,1.00044,403587.85662565,1.006,-0.00011993283761080331
2020-06-04 00:00:00+00:00,1.00044,1.0012400000000000,0.999,0.99989,437620.71475458,1.00124,-0.0005497581064332069
2020-06-05 00:00:00+00:00,0.99989,1.0020900000000000,0.9992,1.0,342399.06382248,1.00209,0.00011001210133110284
2020-06-06 00:00:00+00:00,1.0,1.0017900000000000,0.999,1.0001,163408.10449566,1.00179,9.999999999998899e-05
2020-06-07 00:00:00+00:00,1.0001,1.0018900000000000,0.99901,1.0011,183674.2479736,1.00189,0.0009999000099991662
2020-06-08 00:00:00+00:00,1.00028,1.0020000000000000,0.9994,1.00074,271808.52379269,1.002,-0.00035960443512150775
2020-06-09 00:00:00+00:00,1.00074,1.0022300000000000,0.999,1.00135,457784.19663648,1.00223,0.0006095489337889504
2020-06-10 00:00:00+00:00,1.00073,1.0019500000000000,0.99928,1.00089,482002.33525284,1.00195,-0.00045937983721966447
2020-06-11 00:00:00+00:00,1.00012,1.0012900000000000,0.9964,0.999,920339.62600138,1.00129,-0.0018883193957378586
2020-06-12 00:00:00+00:00,0.999,1.0006000000000000,0.99787,0.99966,436999.39201315,1.0006,0.0006606606606607279
