time,BTC Close,ETH Close,ADA Close,USDT Close,XRP Close,LTC Close,TRX Close,TUSD Close,DGB Close,BSV Close
2020-06-07 00:00:00+00:00,9752.0,244.645,0.08618,1.0011,0.20296,46.67,0.01806,1.00099,0.01697,192.39
2020-06-08 00:00:00+00:00,9791.528,246.75,0.08644,1.00074,0.20438,46.498,0.01796,1.00146,0.0173,191.96
2020-06-09 00:00:00+00:00,9780.645,243.982,0.0832,1.00135,0.20104,46.048,0.0176,1.00095,0.01641,189.79
2020-06-10 00:00:00+00:00,9895.648,247.977,0.08362,1.00089,0.20299,46.644,0.0177,0.9995,0.01962,193.52
2020-06-11 00:00:00+00:00,9258.57,230.217,0.07544,0.999,0.18821,43.167,0.01572,0.999,0.02013,180.75
2020-06-12 00:00:00+00:00,9468.454,237.662,0.07945,0.99966,0.19241,44.524,0.01641,0.99944,0.02377,182.48
2020-06-13 00:00:00+00:00,9480.167,238.242,0.07839,0.99978,0.19298,45.086,0.01669,1.00044,0.02091,182.704
2020-06-14 00:00:00+00:00,9330.45,231.435,0.07667,0.99927,0.19002,44.049,0.01622,1.00096,0.0217,179.22
2020-06-15 00:00:00+00:00,9430.096,231.179,0.07818,1.00089,0.19292,43.783,0.01614,1.00045,0.02221,174.397
2020-06-16 00:00:00+00:00,9532.407,235.193,0.079,1.0002,0.19193,43.873,0.01615,0.99994,0.02067,177.14
2020-06-17 00:00:00+00:00,9458.781,233.674,0.08351,0.99973,0.19355,44.076,0.01615,0.9995,0.01837,175.516
2020-06-18 00:00:00+00:00,9383.82,231.673,0.08183,0.99968,0.18991,43.383,0.01605,1.001,0.0171,172.36
2020-06-19 00:00:00+00:00,9302.345,228.38,0.07999,0.9986,0.18683,42.722,0.016,0.99978,0.01679,170.53
2020-06-20 00:00:00+00:00,9360.116,228.993,0.07937,0.99938,0.18804,43.701,0.016,0.99951,0.01714,172.291
2020-06-21 00:00:00+00:00,9284.997,227.697,0.07822,0.99917,0.18578,42.9,0.01585,0.99951,0.01734,170.451
2020-06-22 00:00:00+00:00,9690.001,243.488,0.08435,1.00154,0.19056,44.402,0.01638,1.00129,0.0209,177.545
2020-06-23 00:00:00+00:00,9625.215,243.09,0.08288,1.00002,0.18861,44.06,0.01645,1.00045,0.02035,178.08
2020-06-24 00:00:00+00:00,9286.986,234.468,0.08241,0.9988,0.18378,42.546,0.01599,1.00011,0.01872,172.42
2020-06-25 00:00:00+00:00,9249.079,232.377,0.08173,0.99888,0.18155,42.25,0.01602,1.00646,0.01938,172.502
2020-06-26 00:00:00+00:00,9157.313,229.412,0.0806,0.99894,0.18304,43.02,0.01586,0.99943,0.01868,167.849
2020-06-27 00:00:00+00:00,9006.666,220.83,0.07762,0.99919,0.175,41.233,0.01551,1.00028,0.01809,155.36
2020-06-28 00:00:00+00:00,9117.33,224.78,0.08046,0.99927,0.17688,41.35,0.01572,0.9995,0.01995,160.79
2020-06-29 00:00:00+00:00,9184.095,227.691,0.08367,0.99926,0.17749,41.918,0.01618,1.00096,0.02135,159.35
2020-06-30 00:00:00+00:00,9135.037,225.575,0.08357,1.0006,0.175,41.294,0.01646,1.00062,0.02082,157.866
2020-07-01 00:00:00+00:00,9244.367,231.304,0.09683,1.00114,0.17676,41.882,0.01687,1.0,0.02042,158.57
2020-07-02 00:00:00+00:00,9092.32,226.469,0.09302,1.0006,0.17508,41.064,0.01665,0.9996,0.02007,154.5
2020-07-03 00:00:00+00:00,9066.15,225.247,0.09648,1.00058,0.17576,41.1,0.01668,0.99909,0.02044,155.623
2020-07-04 00:00:00+00:00,9132.58,229.199,0.1,1.00036,0.17816,41.964,0.01681,1.00079,0.0203,156.54
2020-07-05 00:00:00+00:00,9084.937,228.093,0.09838,1.0007,0.17651,41.607,0.01694,0.99927,0.01951,154.24
2020-07-06 00:00:00+00:00,9349.061,241.842,0.10516,1.00048,0.18913,44.01,0.0181,1.00079,0.02116,194.333
2020-07-07 00:00:00+00:00,9260.853,239.307,0.11758,0.9998,0.1848,43.358,0.01719,1.00045,0.02235,186.053
2020-07-08 00:00:00+00:00,9442.36,247.0,0.13024,1.00056,0.20532,45.416,0.01798,1.00044,0.02245,190.36
2020-07-09 00:00:00+00:00,9242.54,242.189,0.12453,1.00039,0.20208,44.369,0.01849,1.0,0.02149,185.64
2020-07-10 00:00:00+00:00,9287.0,241.213,0.11892,1.00097,0.19941,44.093,0.01806,1.00113,0.02152,182.017
2020-07-11 00:00:00+00:00,9241.42,239.598,0.12504,1.00073,0.20199,44.724,0.01844,0.99909,0.02109,181.107
2020-07-12 00:00:00+00:00,9300.254,242.649,0.12691,1.0004,0.20042,44.771,0.01811,1.00095,0.02189,184.628
2020-07-13 00:00:00+00:00,9239.259,239.7,0.12416,1.0,0.19892,43.889,0.01746,0.9995,0.02152,181.674
2020-07-14 00:00:00+00:00,9256.874,240.351,0.1324,1.00007,0.19974,43.836,0.01769,0.99944,0.02111,180.69
2020-07-15 00:00:00+00:00,9193.234,238.566,0.13071,0.9995,0.1975,43.262,0.01755,0.9996,0.02051,179.323
2020-07-16 00:00:00+00:00,9134.648,233.419,0.12604,0.99995,0.19443,42.015,0.01717,1.00128,0.0197,174.19
2020-07-17 00:00:00+00:00,9159.973,233.012,0.12231,1.00009,0.19429,41.89,0.01729,0.9995,0.02089,172.384
2020-07-18 00:00:00+00:00,9179.162,235.966,0.12259,1.00021,0.1998,42.45,0.01745,1.001,0.02027,174.052
2020-07-19 00:00:00+00:00,9218.25,238.962,0.1241,1.00047,0.20035,42.696,0.01747,1.00096,0.02006,172.58
2020-07-20 00:00:00+00:00,9166.534,236.265,0.11833,0.99982,0.19455,41.959,0.01711,1.0001,0.02111,170.149
2020-07-21 00:00:00+00:00,9396.528,245.8,0.12307,1.00092,0.19977,43.766,0.01757,0.9996,0.02082,179.2
2020-07-22 00:00:00+00:00,9536.889,264.351,0.1247,1.00114,0.20306,45.067,0.018,1.00095,0.0221,184.442
2020-07-23 00:00:00+00:00,9622.408,275.781,0.1241,1.00148,0.20777,45.087,0.01792,0.99909,0.02496,184.5
2020-07-24 00:00:00+00:00,9557.793,279.761,0.12232,1.0016,0.20451,44.171,0.01794,0.99951,0.02452,180.311
2020-07-25 00:00:00+00:00,9714.821,304.999,0.14541,1.00154,0.21598,48.951,0.01871,0.9992,0.02567,192.66
2020-07-26 00:00:00+00:00,9943.058,311.15,0.14925,1.0017,0.21528,48.237,0.01849,0.9995,0.02442,190.613
2020-07-27 00:00:00+00:00,11044.629,321.965,0.13918,1.002,0.22411,53.193,0.019,1.0,0.0233,208.027
2020-07-28 00:00:00+00:00,10938.118,317.357,0.14984,1.00215,0.23084,55.908,0.01916,1.00097,0.02408,216.65
2020-07-29 00:00:00+00:00,11105.197,318.288,0.14001,1.00053,0.24321,55.151,0.01927,1.0006,0.02374,212.43
2020-07-30 00:00:00+00:00,11117.079,335.084,0.14091,1.00234,0.24493,56.833,0.01923,0.9995,0.02531,215.45
2020-07-31 00:00:00+00:00,11345.497,346.62,0.14,1.00099,0.26004,58.034,0.01973,1.00019,0.02429,231.41
2020-08-01 00:00:00+00:00,11819.7,387.776,0.14301,1.00162,0.293,61.804,0.02053,1.00024,0.02703,247.735
2020-08-02 00:00:00+00:00,11065.723,370.236,0.13412,1.00073,0.2875,56.937,0.01932,1.00079,0.02524,217.321
2020-08-03 00:00:00+00:00,11238.274,386.201,0.137,1.00079,0.31069,58.528,0.01984,1.001,0.02653,229.66
2020-08-04 00:00:00+00:00,11193.91,389.311,0.14257,1.00001,0.30073,57.521,0.02032,0.99962,0.02626,225.58
2020-08-05 00:00:00+00:00,11742.161,401.112,0.14237,1.00018,0.30214,58.612,0.02023,0.998,0.02631,231.968
2020-08-06 00:00:00+00:00,11779.596,395.209,0.14509,1.001,0.30417,58.887,0.02039,0.99893,0.02748,236.08
2020-08-07 00:00:00+00:00,11611.723,380.145,0.13907,1.0015,0.29384,57.15,0.01999,1.00044,0.02739,226.07
2020-08-08 00:00:00+00:00,11772.0,396.748,0.14678,1.00119,0.29301,58.374,0.02045,0.9995,0.02899,229.33
2020-08-09 00:00:00+00:00,11693.67,390.704,0.14405,1.00041,0.28799,56.764,0.02038,0.9995,0.02938,223.21
2020-08-10 00:00:00+00:00,11896.14,396.087,0.14432,1.001,0.29482,58.11,0.02167,0.9995,0.03215,224.51
2020-08-11 00:00:00+00:00,11390.84,378.934,0.13714,1.0,0.284,54.1,0.01986,0.9996,0.03049,210.136
2020-08-12 00:00:00+00:00,11578.731,387.165,0.13638,1.0008,0.28263,54.484,0.02017,1.00061,0.03198,207.42
2020-08-13 00:00:00+00:00,11789.722,424.506,0.1394,1.00179,0.2954,57.16,0.02234,0.9998,0.03199,213.439
2020-08-14 00:00:00+00:00,11771.68,437.408,0.13861,1.0019,0.30016,56.75,0.02476,0.9995,0.0348,211.78
2020-08-15 00:00:00+00:00,11880.02,433.313,0.13896,1.0009,0.29958,59.948,0.02485,0.9992,0.0358,224.049
2020-08-16 00:00:00+00:00,11918.679,434.033,0.13899,1.00148,0.304,64.018,0.02797,0.9995,0.0368,222.97
2020-08-17 00:00:00+00:00,12295.211,430.885,0.14135,1.00168,0.31507,66.78,0.03022,0.9998,0.03474,227.76
2020-08-18 00:00:00+00:00,11951.404,423.494,0.13699,1.00023,0.30308,65.347,0.02905,0.9995,0.03366,217.472
2020-08-19 00:00:00+00:00,11732.76,407.48,0.12998,1.0001,0.28951,62.501,0.02646,0.99977,0.03114,206.199
2020-08-20 00:00:00+00:00,11872.181,416.753,0.1342,1.002,0.293,62.423,0.02737,1.00095,0.0322,209.143
2020-08-21 00:00:00+00:00,11520.719,386.454,0.12209,0.99961,0.2789,58.846,0.02419,0.9995,0.02956,196.82
2020-08-22 00:00:00+00:00,11682.92,396.096,0.12564,1.0006,0.286,60.186,0.02519,0.9995,0.02995,196.842
2020-08-23 00:00:00+00:00,11657.6,390.961,0.1215,1.00086,0.28611,60.727,0.02442,0.9995,0.0288,194.37
2020-08-24 00:00:00+00:00,11760.921,408.228,0.12403,1.00065,0.28945,62.455,0.02515,1.00112,0.03136,204.72
2020-08-25 00:00:00+00:00,11330.497,383.309,0.113,1.00055,0.27704,58.62,0.02303,1.00099,0.02935,192.167
2020-08-26 00:00:00+00:00,11469.23,386.11,0.11421,1.00108,0.27673,58.198,0.02365,1.00045,0.02927,191.299
2020-08-27 00:00:00+00:00,11334.191,383.167,0.10696,1.00041,0.26384,56.051,0.02306,1.00011,0.02728,186.222
2020-08-28 00:00:00+00:00,11539.148,395.514,0.10957,1.0008,0.27188,57.347,0.0239,0.9995,0.02708,192.0
2020-08-29 00:00:00+00:00,11482.82,398.912,0.11656,1.0009,0.27401,57.024,0.02507,0.9992,0.02733,189.999
2020-08-30 00:00:00+00:00,11720.0,428.941,0.1177,1.0006,0.283,62.487,0.02696,0.9997,0.02654,196.183
2020-08-31 00:00:00+00:00,11655.09,435.178,0.12251,1.00041,0.28155,61.06,0.02931,0.9995,0.027,192.478
2020-09-01 00:00:00+00:00,11924.834,475.825,0.1245,1.00099,0.2957,62.573,0.03465,1.0,0.02612,203.773
2020-09-02 00:00:00+00:00,11401.889,440.213,0.115,1.00116,0.27676,58.259,0.03445,1.00079,0.025,184.112
2020-09-03 00:00:00+00:00,10170.587,382.776,0.09517,1.003,0.24523,47.5,0.04055,1.00099,0.02305,153.921
2020-09-04 00:00:00+00:00,10465.171,386.107,0.1027,1.00091,0.25525,50.45,0.03576,0.9995,0.02438,159.266
2020-09-05 00:00:00+00:00,10161.984,334.964,0.08921,1.00001,0.2375,47.59,0.02973,1.00129,0.02127,161.819
2020-09-06 00:00:00+00:00,10260.962,352.645,0.09269,1.0006,0.24092,48.009,0.03164,0.9995,0.0222,163.12
2020-09-07 00:00:00+00:00,10373.061,353.617,0.0935,1.0003,0.2419,48.768,0.03217,0.9995,0.02175,173.51
2020-09-08 00:00:00+00:00,10130.242,337.076,0.09081,1.0009,0.23625,47.17,0.03489,0.9995,0.02152,170.3
2020-09-09 00:00:00+00:00,10233.755,351.301,0.0934,1.00149,0.23864,47.795,0.03401,1.00099,0.02162,169.573
2020-09-10 00:00:00+00:00,10353.241,368.0,0.09718,1.0012,0.24272,48.499,0.03302,1.001,0.02269,165.981
2020-09-11 00:00:00+00:00,10399.907,374.204,0.09691,1.0014,0.24326,49.053,0.03337,0.9997,0.02285,167.549
2020-09-12 00:00:00+00:00,10450.61,388.2,0.09749,1.00089,0.24806,50.729,0.03276,0.99971,0.02275,168.545
2020-09-13 00:00:00+00:00,10335.0,366.29,0.09501,1.0007,0.2422,48.11,0.0305,1.0016,0.02131,162.842
2020-09-14 00:00:00+00:00,10683.608,377.168,0.09684,1.00051,0.24599,49.024,0.03032,0.99994,0.02179,164.722
2020-09-15 00:00:00+00:00,10787.178,364.243,0.09336,1.00088,0.24295,48.234,0.02794,0.9997,0.021,165.718
2020-09-16 00:00:00+00:00,10955.641,365.346,0.09123,1.0004,0.24697,47.699,0.02645,0.9997,0.02585,162.943
2020-09-17 00:00:00+00:00,10950.704,389.539,0.09421,1.0009,0.25253,48.905,0.02813,1.00111,0.02433,164.296
2020-09-18 00:00:00+00:00,10943.867,384.293,0.091,1.00119,0.2497,48.32,0.02883,1.00112,0.02381,162.046
2020-09-19 00:00:00+00:00,11090.708,384.898,0.0916,1.00063,0.25153,48.558,0.0277,1.0,0.02696,161.65
2020-09-20 00:00:00+00:00,10925.119,370.755,0.0893,1.00057,0.246,47.07,0.02694,1.00111,0.02983,154.309
2020-09-21 00:00:00+00:00,10417.17,340.31,0.07981,0.9999,0.231,43.251,0.02513,0.99971,0.02716,146.15
2020-09-22 00:00:00+00:00,10536.178,343.867,0.08165,1.0006,0.23343,44.309,0.02495,0.9997,0.028,155.675
2020-09-23 00:00:00+00:00,10239.171,320.763,0.07676,1.0,0.22112,43.127,0.02483,1.00045,0.02421,149.887
2020-09-24 00:00:00+00:00,10743.419,349.221,0.0827,1.0002,0.23302,44.96,0.02637,1.001,0.02527,156.376
2020-09-25 00:00:00+00:00,10693.997,351.915,0.097,1.00094,0.2415,46.034,0.02715,0.9997,0.0248,156.091
2020-09-26 00:00:00+00:00,10735.73,354.029,0.09575,1.00095,0.24174,46.16,0.02704,0.9995,0.0245,164.593
2020-09-27 00:00:00+00:00,10776.661,357.704,0.10055,1.00025,0.24288,45.923,0.02655,0.9997,0.02418,170.062
2020-09-28 00:00:00+00:00,10706.506,354.48,0.1,1.00008,0.24176,45.11,0.02619,1.00079,0.0248,166.953
2020-09-29 00:00:00+00:00,10843.788,360.006,0.10128,1.0005,0.24374,45.673,0.02637,1.00146,0.02472,172.0
2020-09-30 00:00:00+00:00,10783.327,359.85,0.10117,1.0006,0.24164,46.214,0.02616,1.00111,0.02667,171.689
2020-10-01 00:00:00+00:00,10623.028,353.017,0.09768,1.0,0.23768,46.07,0.02582,1.00062,0.02643,168.85
2020-10-02 00:00:00+00:00,10576.8,346.043,0.0929,1.001,0.23409,45.002,0.02605,0.99961,0.02549,160.422
2020-10-03 00:00:00+00:00,10552.755,346.229,0.0931,1.00099,0.23298,45.571,0.02713,1.001,0.026,159.0
2020-10-04 00:00:00+00:00,10680.3,352.696,0.09709,1.0008,0.24767,46.75,0.02643,1.00099,0.02639,161.228
2020-10-05 00:00:00+00:00,10796.531,353.483,0.0975,1.00074,0.25023,46.386,0.02639,1.001,0.02574,162.086
2020-10-06 00:00:00+00:00,10603.0,340.743,0.09303,1.00137,0.24511,45.82,0.0256,1.00095,0.02396,159.289
2020-10-07 00:00:00+00:00,10680.18,341.949,0.09356,1.0005,0.24804,46.55,0.0255,1.00028,0.02409,163.556
2020-10-08 00:00:00+00:00,10922.816,350.913,0.09617,1.0013,0.25133,47.18,0.02573,1.00099,0.025,164.4
2020-10-09 00:00:00+00:00,11064.29,365.79,0.1015,1.0015,0.2538,47.809,0.0264,1.0013,0.02494,168.888
2020-10-10 00:00:00+00:00,11305.489,370.99,0.10486,1.00041,0.25498,48.97,0.02657,0.9992,0.02591,172.312
2020-10-11 00:00:00+00:00,11370.79,374.781,0.10646,1.00073,0.25559,50.752,0.02657,0.9995,0.0251,171.47
2020-10-12 00:00:00+00:00,11542.13,386.648,0.11,1.00045,0.25572,50.631,0.02718,0.9996,0.02515,169.75
2020-10-13 00:00:00+00:00,11429.255,381.482,0.10919,1.001,0.25659,49.91,0.02679,0.9995,0.02436,170.748
2020-10-14 00:00:00+00:00,11431.536,379.175,0.10724,1.00081,0.24955,49.634,0.02681,0.9995,0.02393,166.633
2020-10-15 00:00:00+00:00,11510.0,377.299,0.10672,1.0011,0.24563,49.41,0.02645,0.9992,0.02396,169.379
2020-10-16 00:00:00+00:00,11328.549,365.683,0.1041,1.00101,0.24041,47.55,0.02581,0.9992,0.02355,160.618
2020-10-17 00:00:00+00:00,11370.94,368.548,0.10611,1.00089,0.24036,46.943,0.02566,1.0,0.02289,159.5
2020-10-18 00:00:00+00:00,11514.865,378.145,0.10746,1.00087,0.24238,47.579,0.02595,0.9996,0.02312,160.133
2020-10-19 00:00:00+00:00,11759.02,379.448,0.10851,1.0005,0.2459,48.04,0.02589,1.0,0.02278,159.458
2020-10-20 00:00:00+00:00,11926.062,368.788,0.1024,1.0015,0.24359,46.907,0.02597,1.00099,0.02145,157.824
2020-10-21 00:00:00+00:00,12813.98,391.597,0.1052,1.00174,0.25167,53.139,0.0267,1.00025,0.02164,165.067
2020-10-22 00:00:00+00:00,12987.34,414.97,0.111,1.00167,0.2575,54.44,0.02713,0.9992,0.02368,169.619
2020-10-23 00:00:00+00:00,12823.082,406.583,0.10683,1.00051,0.25194,55.448,0.02663,1.00145,0.02172,164.274
2020-10-24 00:00:00+00:00,13132.956,412.788,0.10828,1.0016,0.25668,59.205,0.02714,0.99977,0.02126,175.349
2020-10-25 00:00:00+00:00,13045.826,406.25,0.10653,1.00159,0.25332,58.859,0.02702,1.00078,0.0214,181.212
2020-10-26 00:00:00+00:00,13078.94,393.425,0.10332,1.00118,0.24923,56.953,0.02679,1.001,0.02036,173.82
2020-10-27 00:00:00+00:00,13655.791,403.901,0.10277,1.0012,0.25379,58.113,0.0269,1.00099,0.0194,174.986
2020-10-28 00:00:00+00:00,13285.8,388.707,0.09903,1.00101,0.2475,56.0,0.02691,0.9995,0.02151,170.346
2020-10-29 00:00:00+00:00,13464.786,387.542,0.09549,1.00096,0.24293,54.812,0.0266,1.001,0.02001,167.173
2020-10-30 00:00:00+00:00,13568.231,382.899,0.09405,1.00167,0.23987,54.328,0.02567,0.9995,0.01996,163.857
2020-10-31 00:00:00+00:00,13810.803,386.84,0.09269,1.00084,0.2407,55.776,0.02572,0.99994,0.01987,165.589
2020-11-01 00:00:00+00:00,13768.694,396.814,0.0972,1.00154,0.24019,55.499,0.02573,1.00045,0.02061,164.809
2020-11-02 00:00:00+00:00,13576.979,383.952,0.09249,1.00104,0.235,53.964,0.02443,0.99994,0.02031,158.68
2020-11-03 00:00:00+00:00,14035.99,388.511,0.09379,1.00177,0.23983,53.97,0.0244,1.0,0.01882,153.42
2020-11-04 00:00:00+00:00,14169.001,403.154,0.09564,1.00199,0.238,54.52,0.02426,1.0,0.01955,151.782
2020-11-05 00:00:00+00:00,15602.36,417.466,0.0983,1.00179,0.2456,59.038,0.02489,1.00112,0.01977,160.45
2020-11-06 00:00:00+00:00,15592.14,456.198,0.10924,1.0018,0.25944,63.47,0.0262,1.0,0.0215,168.256
2020-11-07 00:00:00+00:00,14845.15,435.894,0.10141,1.0014,0.2499,59.0,0.02453,1.00181,0.02027,162.108
2020-11-08 00:00:00+00:00,15484.44,454.561,0.1069,1.0022,0.25426,60.547,0.02557,1.0,0.02121,167.086
2020-11-09 00:00:00+00:00,15332.432,445.077,0.1055,1.0009,0.25046,59.114,0.02492,1.0,0.02076,160.407
2020-11-10 00:00:00+00:00,15323.871,451.241,0.10613,1.00229,0.25494,58.078,0.02486,1.0,0.02016,157.387
2020-11-11 00:00:00+00:00,15714.189,464.359,0.10604,1.00169,0.25706,59.406,0.025,0.99978,0.01949,159.195
2020-11-12 00:00:00+00:00,16302.241,463.269,0.10466,1.00151,0.25497,60.773,0.02498,0.99951,0.0193,157.448
2020-11-13 00:00:00+00:00,16346.479,477.5,0.10658,1.0013,0.26516,65.873,0.02533,0.9996,0.02,161.506
2020-11-14 00:00:00+00:00,16096.16,462.389,0.10438,1.00197,0.26866,63.961,0.02521,1.0,0.01906,158.522
2020-11-15 00:00:00+00:00,15975.9,449.451,0.10085,1.00179,0.26981,62.41,0.02531,1.00164,0.01871,154.521
2020-11-16 00:00:00+00:00,16722.99,461.74,0.10385,1.00071,0.28891,74.098,0.02548,1.00109,0.01905,158.175
2020-11-17 00:00:00+00:00,17685.775,482.649,0.10968,1.00137,0.30305,76.389,0.02644,0.9995,0.02051,167.456
2020-11-18 00:00:00+00:00,17801.208,478.925,0.10679,1.0013,0.29461,74.0,0.02686,1.00062,0.02156,163.038
2020-11-19 00:00:00+00:00,17824.13,472.055,0.1059,1.00147,0.304,81.594,0.02583,1.00007,0.0209,161.641
2020-11-20 00:00:00+00:00,18676.24,510.334,0.1185,1.00051,0.32981,82.803,0.02621,0.99943,0.02099,166.305
2020-11-21 00:00:00+00:00,18716.77,552.945,0.13346,1.00098,0.46241,86.846,0.03056,1.00043,0.02323,194.227
2020-11-22 00:00:00+00:00,18443.07,561.457,0.14642,1.001,0.44758,83.027,0.02871,1.0,0.02206,178.25
2020-11-23 00:00:00+00:00,18393.24,609.905,0.15414,1.0014,0.61726,89.37,0.03172,0.99977,0.02364,196.395
2020-11-24 00:00:00+00:00,19161.58,605.227,0.16675,1.00105,0.69393,89.245,0.03498,0.99875,0.02585,209.389
2020-11-25 00:00:00+00:00,19190.999,603.66,0.173,1.00056,0.69805,89.79,0.03572,1.00045,0.02636,209.256
2020-11-26 00:00:00+00:00,18797.03,574.203,0.15836,0.99972,0.63996,82.502,0.03293,1.00011,0.02635,191.454
2020-11-27 00:00:00+00:00,17128.213,516.805,0.137,1.00177,0.52563,69.938,0.02953,0.99875,0.02208,167.123
2020-11-28 00:00:00+00:00,17057.617,515.892,0.14118,1.00109,0.55449,68.524,0.03037,0.9992,0.0216,160.476
2020-11-29 00:00:00+00:00,17660.416,537.882,0.16318,1.0012,0.618,72.138,0.03045,1.00043,0.02401,167.636
2020-11-30 00:00:00+00:00,18320.09,585.552,0.1692,1.00125,0.61792,79.451,0.0309,0.99977,0.024,169.636
2020-12-01 00:00:00+00:00,19656.96,612.662,0.1706,1.0003,0.6575,87.142,0.03219,1.00006,0.0238,180.086
2020-12-02 00:00:00+00:00,18508.861,577.11,0.153,1.00146,0.604,83.798,0.02993,0.99892,0.02259,167.0
2020-12-03 00:00:00+00:00,19301.14,598.793,0.16087,1.001,0.63241,89.13,0.03129,0.99875,0.02354,172.122
2020-12-04 00:00:00+00:00,19463.24,615.437,0.16397,1.00128,0.63,88.655,0.03157,0.99994,0.02338,170.972
2020-12-05 00:00:00+00:00,18622.68,568.301,0.1483,1.00059,0.55774,80.308,0.02943,0.9998,0.02148,175.655
2020-12-06 00:00:00+00:00,19264.261,602.979,0.1611,1.0009,0.593,84.645,0.03076,0.99977,0.02172,183.79
2020-12-07 00:00:00+00:00,19335.687,599.379,0.15783,1.00098,0.61605,83.772,0.03086,0.9995,0.02167,178.224
2020-12-08 00:00:00+00:00,19180.399,589.732,0.15366,1.00067,0.60529,83.352,0.03018,0.99994,0.02139,179.19
2020-12-09 00:00:00+00:00,18256.33,551.28,0.14066,0.99988,0.55161,75.949,0.0278,1.0013,0.02046,172.799
2020-12-10 00:00:00+00:00,18480.0,571.682,0.14804,1.0006,0.5797,77.179,0.02867,1.00095,0.02038,171.138
2020-12-11 00:00:00+00:00,18200.0,557.665,0.14179,1.0002,0.566,74.43,0.02804,0.9995,0.01974,166.572
2020-12-12 00:00:00+00:00,18262.02,553.509,0.143,1.00001,0.50698,73.411,0.02833,0.9995,0.01945,163.626
2020-12-13 00:00:00+00:00,18853.771,569.01,0.1449,1.0007,0.506,77.0,0.02921,0.99977,0.01993,166.0
2020-12-14 00:00:00+00:00,19060.93,586.829,0.15282,0.99971,0.51299,81.613,0.02921,0.9995,0.01972,168.071
2020-12-15 00:00:00+00:00,19283.231,587.357,0.15986,1.00072,0.50032,83.1,0.02927,0.9995,0.01986,167.176
2020-12-16 00:00:00+00:00,19424.38,586.046,0.153,1.00033,0.4609,79.9,0.02901,0.99875,0.01989,168.682
2020-12-17 00:00:00+00:00,22818.961,644.689,0.16332,1.00009,0.57813,101.766,0.03071,1.00028,0.02168,179.254
2020-12-18 00:00:00+00:00,23137.08,637.823,0.15959,1.00058,0.55771,108.166,0.03029,0.9991,0.02161,174.59
2020-12-19 00:00:00+00:00,23848.437,658.325,0.16594,1.00088,0.57724,120.185,0.03126,0.99977,0.02317,177.222
2020-12-20 00:00:00+00:00,23763.586,638.734,0.16221,1.0008,0.55728,114.485,0.03132,0.999,0.02225,182.871
2020-12-21 00:00:00+00:00,22731.269,608.911,0.15318,1.00048,0.515,105.408,0.02937,0.99858,0.02135,171.77
2020-12-22 00:00:00+00:00,23822.086,637.187,0.15679,1.00003,0.44853,114.568,0.02893,0.99992,0.02185,171.619
2020-12-23 00:00:00+00:00,23255.47,585.502,0.13699,1.00057,0.25413,102.512,0.02503,0.99994,0.01866,154.754
2020-12-24 00:00:00+00:00,23720.945,612.043,0.15368,0.9997,0.33731,110.943,0.02774,1.001,0.02,162.02
2020-12-25 00:00:00+00:00,24682.757,626.256,0.15765,0.99919,0.31909,127.67,0.02852,0.99841,0.02026,165.03
2020-12-26 00:00:00+00:00,26459.894,636.301,0.15807,0.99872,0.29483,129.673,0.02776,0.99994,0.02577,164.296
2020-12-27 00:00:00+00:00,26231.696,683.5,0.1563,0.9988,0.283,127.0,0.02879,1.00113,0.02656,166.535
2020-12-28 00:00:00+00:00,27035.389,729.352,0.17671,0.9983,0.24745,129.815,0.02952,0.99977,0.02587,167.944
2020-12-29 00:00:00+00:00,27348.15,731.686,0.19079,0.99969,0.22131,129.105,0.02768,1.00045,0.02533,164.161
2020-12-30 00:00:00+00:00,28090.46,752.134,0.184,1.00049,0.22384,125.732,0.02684,1.0,0.02524,166.922
2020-12-31 00:00:00+00:00,28760.051,752.703,0.1825,1.0,0.21956,124.667,0.02657,1.00028,0.02483,166.486
2021-01-01 00:00:00+00:00,29370.099,733.287,0.17912,1.0023,0.24415,123.577,0.02694,0.998,0.02504,162.735
2021-01-02 00:00:00+00:00,29218.75,720.659,0.17261,1.00249,0.21799,126.608,0.02685,0.99993,0.02594,161.748
2021-01-03 00:00:00+00:00,31899.999,764.698,0.17452,0.97457,0.217,135.478,0.02596,0.999,0.02809,161.424
2021-01-04 00:00:00+00:00,32768.002,969.984,0.21,0.9988,0.22454,160.701,0.0305,0.9989,0.03069,171.164
2021-01-05 00:00:00+00:00,32377.792,1103.963,0.25949,1.00062,0.23978,157.347,0.02868,0.99858,0.0277,171.056
2021-01-06 00:00:00+00:00,33511.694,1086.94,0.26634,1.00009,0.22554,155.977,0.02804,1.0001,0.02767,167.176
2021-01-07 00:00:00+00:00,37077.826,1209.997,0.3255,1.0015,0.248,166.923,0.03004,0.99406,0.02985,179.638
2021-01-08 00:00:00+00:00,39501.261,1215.0,0.29954,0.9981,0.334,168.113,0.03099,0.9995,0.03209,175.149
2021-01-09 00:00:00+00:00,40814.977,1231.411,0.3143,1.00109,0.31151,175.795,0.03059,1.001,0.03049,182.855
2021-01-10 00:00:00+00:00,40533.029,1287.551,0.33329,1.002,0.33348,177.92,0.03556,0.99895,0.03177,290.124
2021-01-11 00:00:00+00:00,37936.97,1238.551,0.301,0.9986,0.30912,167.2,0.03241,1.00181,0.02955,246.065
