time,TRX open,TRX high,TRX low,TRX close,TRX volume,TRX daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2020-03-08 00:00:00+00:00,0.016890000000000002,0.016890000000000002,0.014459999999999999,0.014580000000000001,2055051.62179229,-0.15084449621432738,0.01842868100086384,0.0183610955282225,1.0,0.0,1.0,0.062393243363007084,0.05607754246712378,1.0,0.0,1.0,0.018377499999999984,0.001987081634219485,0.020364581634219468,0.0163904183657805,0.0,-1.0,-1.0
2020-03-09 00:00:00+00:00,0.01484,0.01515,0.01407,0.015,1548722.96203554,0.028806584362139894,0.01817452903519939,0.018251965873676647,0.0,-1.0,-1.0,0.06121399922354359,0.055502811840180695,1.0,0.0,1.0,0.017994999999999987,0.001853141003525398,0.019848141003525385,0.01614185899647459,0.0,-1.0,-1.0
2020-03-10 00:00:00+00:00,0.015,0.015319999999999999,0.01466,0.015119999999999998,194714.00753162,0.008000000000000007,0.01794811119163815,0.018150275736200323,0.0,-1.0,-1.0,0.05915828910769146,0.05464041641887017,1.0,0.0,1.0,0.017740999999999986,0.0018829117988118874,0.01962391179881187,0.0158580882011881,0.0,-1.0,-1.0
2020-03-11 00:00:00+00:00,0.01516,0.01522,0.01414,0.01495,1251219.56327212,-0.011243386243386276,0.01772587533696304,0.018046367707796766,0.0,-1.0,-1.0,0.056923532914226735,0.05376101529794145,1.0,0.0,1.0,0.017488499999999987,0.0019025364648278776,0.019391036464827864,0.01558596353517211,0.0,-1.0,-1.0
2020-03-12 00:00:00+00:00,0.01475,0.0185,0.00836,0.00845,19004216.81621275,-0.4347826086956522,0.017038298408822754,0.01773478849039146,0.0,-1.0,-1.0,0.12575171893729375,0.09334619177524911,1.0,0.0,1.0,0.01689749999999999,0.002672918521214666,0.019570418521214654,0.014224581478785324,0.0,-1.0,-1.0
2020-03-13 00:00:00+00:00,0.008579999999999999,0.011000000000000001,0.006940000000000001,0.01029,17812299.30864632,0.2177514792899411,0.01653807884769709,0.017493067778522758,0.0,-1.0,-1.0,0.13955538323376884,0.10105026921427625,1.0,0.0,1.0,0.016406499999999987,0.0029403065987642528,0.01934680659876424,0.013466193401235733,0.0,-1.0,-1.0
2020-03-14 00:00:00+00:00,0.010320000000000001,0.010790000000000001,0.009609999999999999,0.00966,1371411.72351039,-0.061224489795918435,0.016028239274200412,0.017238740298678865,0.0,-1.0,-1.0,0.13466711401889048,0.09980581226232876,1.0,0.0,1.0,0.01581799999999999,0.0030574819360829355,0.018875481936082922,0.012760518063917052,0.0,-1.0,-1.0
2020-03-15 00:00:00+00:00,0.00972,0.01107,0.00963,0.01025,2420798.08160046,0.06107660455486541,0.015599925625527096,0.017011826862989934,0.0,-1.0,-1.0,0.13165282808250975,0.09904481973466925,1.0,0.0,1.0,0.015345499999999988,0.0031546398159569386,0.018500139815956926,0.01219086018404305,0.0,-1.0,-1.0
2020-03-16 00:00:00+00:00,0.01001,0.01026,0.0085,0.00966,4559550.75531612,-0.05756097560975615,0.015159626929542485,0.016773124626191738,0.0,-1.0,-1.0,0.12708550236956823,0.09779463237508315,1.0,0.0,1.0,0.014866499999999987,0.0032578024155781996,0.01812430241557819,0.011608697584421788,0.0,-1.0,-1.0
2020-03-17 00:00:00+00:00,0.0096,0.0107,0.0096,0.01024,2664698.93433886,0.0600414078674949,0.01479495816795071,0.016561004404413188,0.0,-1.0,-1.0,0.12425171545248935,0.09703969039798195,1.0,0.0,1.0,0.014548499999999989,0.0033875099922167323,0.01793600999221672,0.011160990007783256,0.0,-1.0,-1.0
2020-03-18 00:00:00+00:00,0.01004,0.01025,0.00971,0.01025,1177230.93191044,0.0009765625,0.014458061836108926,0.01635609611514818,0.0,-1.0,-1.0,0.11964676402197984,0.095468541782409,1.0,0.0,1.0,0.014215499999999989,0.0034695054630155178,0.017685005463015505,0.01074599453698447,0.0,-1.0,-1.0
2020-03-19 00:00:00+00:00,0.01028,0.01212,0.010209999999999999,0.011640000000000001,13950981.79028791,0.13560975609756087,0.014249172191715027,0.01620297199397673,0.0,-1.0,-1.0,0.12195578803515571,0.097389802437897,1.0,0.0,1.0,0.013935999999999987,0.003438906496945886,0.017374906496945872,0.0104970935030541,1.0,-1.0,0.0
2020-03-20 00:00:00+00:00,0.011770000000000001,0.01275,0.01043,0.011179999999999999,4205268.34752332,-0.03951890034364247,0.014021668919964182,0.016039884132341475,0.0,-1.0,-1.0,0.11773545262902899,0.09600406694489733,1.0,0.0,1.0,0.01367149999999999,0.0034371856219878186,0.017108685621987807,0.010234314378012171,1.0,-1.0,0.0
2020-03-21 00:00:00+00:00,0.01125,0.01158,0.0108,0.01122,2009055.92862574,0.0035778175313059273,0.01381399440519598,0.01588339023640948,0.0,-1.0,-1.0,0.113319705617871,0.0944459734645818,1.0,0.0,1.0,0.013406499999999991,0.00341021727197917,0.016816717271979163,0.009996282728020821,1.0,-1.0,0.0
2020-03-22 00:00:00+00:00,0.011170000000000001,0.01154,0.01039,0.01054,743792.43720863,-0.06060606060606055,0.013571308627940915,0.015709898968041282,0.0,-1.0,-1.0,0.11002007830451396,0.09342996289272822,1.0,0.0,1.0,0.013059999999999992,0.003326651548677075,0.016386651548677068,0.009733348451322916,1.0,-1.0,0.0
2020-03-23 00:00:00+00:00,0.01014,0.01155,0.01014,0.01145,3769036.0525809,0.0863377609108158,0.013414066015567275,0.015571586937815594,0.0,-1.0,-1.0,0.10893519432190764,0.09339643101097252,1.0,0.0,1.0,0.012769499999999993,0.0031915174991480485,0.01596101749914804,0.009577982500851944,1.0,-1.0,0.0
2020-03-24 00:00:00+00:00,0.01146,0.0116,0.0113,0.01157,548162.23544094,0.010480349344978102,0.013277374091602068,0.015441661902414732,0.0,-1.0,-1.0,0.10487893334127739,0.09190309240983896,1.0,0.0,1.0,0.012456499999999992,0.002968258881814974,0.015424758881814965,0.009488241118185019,1.0,-1.0,0.0
2020-03-25 00:00:00+00:00,0.01155,0.0118,0.01122,0.01139,2358360.45759799,-0.015557476231633503,0.0131374719440405,0.015310111034687178,0.0,-1.0,-1.0,0.10098491426359171,0.09042523912421958,1.0,0.0,1.0,0.012138999999999994,0.0027009411615017704,0.014839941161501764,0.009438058838498223,1.0,-1.0,0.0
2020-03-26 00:00:00+00:00,0.01142,0.012,0.01132,0.011909999999999999,528591.32091365,0.04565408252853387,0.013046485233029188,0.01519971497987728,0.0,-1.0,-1.0,0.09802598476101636,0.08938183931584248,1.0,0.0,1.0,0.011825999999999993,0.002297901559890494,0.014123901559890486,0.0095280984401095,1.0,-1.0,0.0
2020-03-27 00:00:00+00:00,0.01201,0.01211,0.011000000000000001,0.01123,827756.59683033,-0.0570948782535684,0.01291183774250497,0.015070824833641283,0.0,-1.0,-1.0,0.09558537320777802,0.08846613039782884,1.0,0.0,1.0,0.011528999999999994,0.0019243506081682972,0.013453350608168291,0.009604649391831697,1.0,-1.0,0.0
2020-03-28 00:00:00+00:00,0.011009999999999999,0.011470000000000001,0.010879999999999999,0.01141,1166812.5743914,0.016028495102404342,0.01280051358774395,0.01495196386154263,0.0,-1.0,-1.0,0.0921214105237025,0.08709099390752222,1.0,0.0,1.0,0.011370499999999993,0.0017853570334367033,0.013155857033436696,0.00958514296656329,1.0,-1.0,0.0
2020-03-29 00:00:00+00:00,0.01141,0.01141,0.01069,0.0107,2227237.74402817,-0.06222611744084139,0.012644812413707933,0.01481390959460394,0.0,-1.0,-1.0,0.09009031758942408,0.08631132410636985,1.0,0.0,1.0,0.011155499999999994,0.001571360372751086,0.01272686037275108,0.009584139627248908,1.0,-1.0,0.0
2020-03-30 00:00:00+00:00,0.01069,0.0119,0.01069,0.01146,1125584.32292479,0.07102803738317752,0.01255698785265622,0.014705013685730501,0.0,-1.0,-1.0,0.08912462421261735,0.08598389822197529,1.0,0.0,1.0,0.010972499999999993,0.0012694792757578788,0.012241979275757871,0.009703020724242114,1.0,-1.0,0.0
2020-03-31 00:00:00+00:00,0.01158,0.011770000000000001,0.01142,0.011640000000000001,572846.57801886,0.015706806282722585,0.012489015864249003,0.01460549776293178,0.0,-1.0,-1.0,0.08586997692123159,0.08464043937511836,1.0,0.0,1.0,0.010806999999999994,0.0008795100310608427,0.011686510031060837,0.00992748996893915,1.0,-1.0,0.0
2020-04-01 00:00:00+00:00,0.01154,0.01166,0.01114,0.01166,1148149.66765595,0.001718213058419238,0.012427564824793132,0.014509862336232393,0.0,-1.0,-1.0,0.08262677615035037,0.0832578301112512,0.0,-1.0,-1.0,0.010967499999999995,0.00070165874896548,0.011669158748965475,0.010265841251034514,1.0,-1.0,0.0
2020-04-02 00:00:00+00:00,0.01169,0.01256,0.01154,0.012,1887074.14053971,0.02915951972555741,0.0123958714591395,0.01442837127902002,0.0,-1.0,-1.0,0.0798709161360414,0.08208388851074103,0.0,-1.0,-1.0,0.011052999999999995,0.0007187349998433372,0.011771734999843332,0.010334265000156658,1.0,0.0,1.0
2020-04-03 00:00:00+00:00,0.01199,0.012159999999999999,0.01183,0.011909999999999999,1977060.28249296,-0.007499999999999951,0.012359856097439384,0.014346603960062604,0.0,-1.0,-1.0,0.07690210088467024,0.08074877535837256,0.0,-1.0,-1.0,0.011165499999999995,0.0006631620822756851,0.01182866208227568,0.01050233791772431,1.0,0.0,1.0
2020-04-04 00:00:00+00:00,0.012,0.01215,0.01176,0.01197,423153.89211889,0.005037783375314797,0.01233095790205013,0.014269439598374947,0.0,-1.0,-1.0,0.07400162103069215,0.07943483583752504,0.0,-1.0,-1.0,0.011251499999999994,0.0006495769878603272,0.011901076987860321,0.010601923012139667,1.0,0.0,1.0
2020-04-05 00:00:00+00:00,0.012,0.01273,0.01,0.01255,2727305.68511411,0.0484544695071012,0.012347194460581863,0.014213612272115315,0.0,-1.0,-1.0,0.07227128508993262,0.07863246364117597,0.0,-1.0,-1.0,0.011395999999999995,0.0005961578738271571,0.011992157873827151,0.010799842126172838,1.0,0.0,1.0
2020-04-06 00:00:00+00:00,0.0126,0.013819999999999999,0.0126,0.013819999999999999,2137577.13224253,0.10119521912350593,0.01245636659493612,0.014200832341695927,0.0,-1.0,-1.0,0.0740816141403841,0.07940622155946514,0.0,-1.0,-1.0,0.011574999999999995,0.0007487287471721018,0.012323728747172098,0.010826271252827892,1.0,0.0,1.0
2020-04-07 00:00:00+00:00,0.013919999999999998,0.01407,0.01323,0.013269999999999999,4572410.35406197,-0.03979739507959479,0.01251667740517916,0.014170609779562944,0.0,-1.0,-1.0,0.07264969169133931,0.07849585531104117,0.0,-1.0,-1.0,0.011725999999999995,0.0007716243973113568,0.012497624397311353,0.010954375602688637,1.0,0.0,1.0
2020-04-08 00:00:00+00:00,0.01324,0.01383,0.01324,0.0138,1498424.3105978998,0.03993971363978899,0.012611804061748487,0.014158576703908922,0.0,-1.0,-1.0,0.07039837820599684,0.07750079408253277,0.0,-1.0,-1.0,0.011833999999999994,0.0008995168293676265,0.01273351682936762,0.010934483170632368,1.0,0.0,1.0
2020-04-09 00:00:00+00:00,0.01372,0.013819999999999999,0.01323,0.01348,765770.47982247,-0.023188405797101352,0.012676159335462393,0.014136544462751695,0.0,-1.0,-1.0,0.06835612509356505,0.07638348086250075,0.0,-1.0,-1.0,0.011948999999999994,0.0009567098223653419,0.012905709822365337,0.010992290177634652,1.0,0.0,1.0
2020-04-10 00:00:00+00:00,0.0135,0.0135,0.01214,0.01231,945830.87763147,-0.08679525222551931,0.012649017669372544,0.014077239649968463,0.0,-1.0,-1.0,0.07053633453653864,0.07682132427513269,0.0,-1.0,-1.0,0.012003499999999995,0.0009439573752641518,0.012947457375264147,0.011059542624735843,1.0,-1.0,0.0
2020-04-11 00:00:00+00:00,0.01269,0.01281,0.01235,0.01235,206771.68769429,0.003249390739236357,0.01262685289859912,0.014021159101675418,0.0,-1.0,-1.0,0.06787334729596581,0.07556626103089503,0.0,-1.0,-1.0,0.012093999999999994,0.0008809229609663331,0.012974922960966327,0.01121307703903366,1.0,-1.0,0.0
2020-04-12 00:00:00+00:00,0.01257,0.013280000000000002,0.01241,0.012790000000000001,631242.59588103,0.035627530364372495,0.012638946224429955,0.013981185452673505,0.0,-1.0,-1.0,0.06593787546243299,0.074601335218156,0.0,-1.0,-1.0,0.012160999999999995,0.0008803223093963078,0.013041322309396303,0.011280677690603686,1.0,-1.0,0.0
2020-04-13 00:00:00+00:00,0.01259,0.01269,0.01217,0.0126,1875890.59580593,-0.014855355746677068,0.012636059324338762,0.013936340706113307,0.0,-1.0,-1.0,0.06364988733300374,0.07343615550580533,0.0,-1.0,-1.0,0.012212499999999998,0.0008740340532928826,0.013086534053292881,0.011338465946707114,1.0,-1.0,0.0
2020-04-14 00:00:00+00:00,0.01261,0.01273,0.012440000000000001,0.01253,236649.90702339998,-0.005555555555555647,0.012628197646407534,0.013890679214866825,0.0,-1.0,-1.0,0.061285554417789295,0.07224266919883696,0.0,-1.0,-1.0,0.012269499999999997,0.000854526492459763,0.013124026492459761,0.011414973507540234,1.0,-1.0,0.0
2020-04-15 00:00:00+00:00,0.012440000000000001,0.01259,0.0122,0.0122,2483114.48103687,-0.02633679169992009,0.012596457372669668,0.013835785740041535,0.0,-1.0,-1.0,0.05945875307908498,0.07122130368953242,0.0,-1.0,-1.0,0.012283999999999996,0.0008505564741916137,0.01313455647419161,0.011433443525808383,1.0,-1.0,0.0
2020-04-16 00:00:00+00:00,0.012159999999999999,0.01321,0.01185,0.01321,8998505.818026599,0.0827868852459015,0.012641936396444543,0.013815467544329612,0.0,-1.0,-1.0,0.06133739019724073,0.07161638589502205,0.0,-1.0,-1.0,0.012382999999999998,0.0008365348326971117,0.01321953483269711,0.011546465167302886,1.0,-1.0,0.0
2020-04-17 00:00:00+00:00,0.013040000000000001,0.01317,0.012790000000000001,0.013000000000000001,976797.11032373,-0.015897047691143085,0.012668477964077544,0.013788990705865513,0.0,-1.0,-1.0,0.05931357652520325,0.07051906270138388,0.0,-1.0,-1.0,0.012462499999999998,0.0008144605899804933,0.01327696058998049,0.011648039410019505,1.0,-1.0,0.0
2020-04-18 00:00:00+00:00,0.013009999999999999,0.0135,0.01293,0.013330000000000002,1605671.10261776,0.025384615384615342,0.012717513475318598,0.013774088062588764,0.0,-1.0,-1.0,0.05734454949678974,0.06949390252753825,0.0,-1.0,-1.0,0.012593999999999998,0.0007219811923485657,0.013315981192348563,0.011872018807651432,1.0,0.0,1.0
2020-04-19 00:00:00+00:00,0.01342,0.01344,0.012830000000000001,0.01295,994413.42603633,-0.028507126781695424,0.012734746605849934,0.013747331334339733,0.0,-1.0,-1.0,0.05594603550058621,0.06858014618003641,0.0,-1.0,-1.0,0.012668499999999996,0.0006740941289884041,0.013342594128988399,0.011994405871011592,1.0,-1.0,0.0
2020-04-20 00:00:00+00:00,0.013090000000000001,0.01321,0.0121,0.01243,5562855.26997857,-0.04015444015444014,0.012712157176011835,0.01370455984450118,0.0,-1.0,-1.0,0.05508168518871505,0.0678663262529615,0.0,-1.0,-1.0,0.012707999999999997,0.0006325187744247541,0.013340518774424751,0.012075481225575243,1.0,-1.0,0.0
2020-04-21 00:00:00+00:00,0.01243,0.012709999999999999,0.01235,0.01254,579419.14695546,0.008849557522123908,0.012699395975808148,0.013666748585428481,0.0,-1.0,-1.0,0.05305049282634264,0.06677376899720439,0.0,-1.0,-1.0,0.012751999999999996,0.0005845700174170333,0.013336570017417029,0.012167429982582963,1.0,-1.0,0.0
2020-04-22 00:00:00+00:00,0.01255,0.01316,0.012459999999999999,0.01291,631153.44555159,0.02950558213716104,0.012715007059694824,0.013642178259412475,0.0,-1.0,-1.0,0.051615266976890437,0.06588660915394148,0.0,-1.0,-1.0,0.012797499999999995,0.0005577574930491065,0.0133552574930491,0.012239742506950889,1.0,-1.0,0.0
2020-04-23 00:00:00+00:00,0.013019999999999999,0.0139,0.01285,0.013669999999999998,3452674.09603453,0.058869093725794075,0.012785796186158554,0.01364308158346061,0.0,-1.0,-1.0,0.051858162674052743,0.06561880491327679,0.0,-1.0,-1.0,0.012885499999999998,0.0005491378410024611,0.013434637841002458,0.012336362158997537,1.0,0.0,1.0
2020-04-24 00:00:00+00:00,0.013669999999999998,0.01435,0.013669999999999998,0.01396,1999730.31575164,0.02121433796634964,0.012872834381692915,0.013653371378574607,0.0,-1.0,-1.0,0.05004018326198602,0.0646249642599336,0.0,-1.0,-1.0,0.012985,0.0005547830301353017,0.013539783030135302,0.012430216969864698,1.0,0.0,1.0
2020-04-25 00:00:00+00:00,0.01396,0.01429,0.01346,0.01395,3514027.37022904,-0.0007163323782234388,0.012952679593064169,0.01366300239844888,0.0,-1.0,-1.0,0.04820880273179255,0.06357227467958708,0.0,-1.0,-1.0,0.013055,0.0005845331020294846,0.013639533102029484,0.012470466897970517,1.0,0.0,1.0
2020-04-26 00:00:00+00:00,0.01396,0.01426,0.013890000000000001,0.01415,1182825.47112238,0.014336917562723928,0.013041431312712588,0.013678814370005057,0.0,-1.0,-1.0,0.04642315811185696,0.06256092295441759,0.0,-1.0,-1.0,0.0130715,0.0006113081314515111,0.01368280813145151,0.012460191868548489,1.0,0.0,1.0
2020-04-27 00:00:00+00:00,0.01436,0.01463,0.014240000000000001,0.014530000000000001,2064067.30228662,0.02685512367491172,0.013151771894937901,0.013706450896798934,0.0,-1.0,-1.0,0.044951222390079794,0.06167246304177642,0.0,-1.0,-1.0,0.013134499999999999,0.000692390785611558,0.013826890785611556,0.01244210921438844,1.0,0.0,1.0
2020-04-28 00:00:00+00:00,0.014490000000000001,0.0154,0.01431,0.015369999999999998,2886553.89770606,0.05781142463867873,0.013316198691438052,0.0137604634592857,0.0,-1.0,-1.0,0.04514242794795726,0.06140026422098468,0.0,-1.0,-1.0,0.013212999999999999,0.0008441757113176952,0.014057175711317694,0.012368824288682304,1.0,0.0,1.0
2020-04-29 00:00:00+00:00,0.015309999999999999,0.0165,0.015130000000000001,0.01616,5624249.920986701,0.05139882888744318,0.013526996281632992,0.013838372257243513,0.0,-1.0,-1.0,0.04463053312007503,0.06092705681507714,0.0,-1.0,-1.0,0.013347000000000001,0.0010710157500438044,0.014418015750043806,0.012275984249956197,1.0,0.0,1.0
2020-04-30 00:00:00+00:00,0.016280000000000003,0.01672,0.01475,0.0153,2861820.60134044,-0.053217821782178265,0.013658420692372653,0.01388582877776418,0.0,-1.0,-1.0,0.04674331696623425,0.06091756435540967,0.0,-1.0,-1.0,0.0134965,0.0011259207927641864,0.014622420792764186,0.012370579207235813,1.0,0.0,1.0
2020-05-01 00:00:00+00:00,0.01535,0.01633,0.015340000000000001,0.015880000000000002,904927.04893255,0.03790849673202601,0.013823095897727136,0.013950576059446738,0.0,-1.0,-1.0,0.04555906222092561,0.0601924099407269,0.0,-1.0,-1.0,0.013673000000000001,0.0012102592153835628,0.014883259215383565,0.012462740784616438,1.0,0.0,1.0
2020-05-02 00:00:00+00:00,0.01576,0.0164,0.0157,0.016380000000000002,1044903.75601977,0.03148614609571787,0.014012627149961925,0.014029455238650958,0.0,-1.0,-1.0,0.044122497169391324,0.05936910705676988,0.0,-1.0,-1.0,0.0138525,0.0013324606244798593,0.01518496062447986,0.012520039375520141,1.0,0.0,1.0
2020-05-03 00:00:00+00:00,0.01643,0.01656,0.01565,0.016040000000000002,3228051.93286872,-0.020757020757020798,0.014162906745771935,0.014094734135038825,1.0,0.0,1.0,0.04346797053424353,0.058619388201519,0.0,-1.0,-1.0,0.0140245,0.001383327319792388,0.01540782731979239,0.012641172680207612,1.0,0.0,1.0
2020-05-04 00:00:00+00:00,0.015780000000000002,0.01643,0.01514,0.01617,3030183.35706029,0.008104738154613544,0.01431168311070783,0.01416211441044213,1.0,0.0,1.0,0.04183612058102539,0.05766034531499364,0.0,-1.0,-1.0,0.014206500000000002,0.0014154310297572888,0.01562193102975729,0.012791068970242713,1.0,0.0,1.0
2020-05-05 00:00:00+00:00,0.01634,0.01661,0.01573,0.01593,893452.07321803,-0.01484230055658631,0.014431641315736952,0.014219514580277738,1.0,0.0,1.0,0.04085741255721101,0.056849257472037756,0.0,-1.0,-1.0,0.014393000000000003,0.0013824886027891448,0.01577548860278915,0.013010511397210859,1.0,0.0,1.0
2020-05-06 00:00:00+00:00,0.01585,0.0162,0.0155,0.01554,1387993.10511179,-0.024482109227871973,0.014513798722096833,0.01426238844318392,1.0,0.0,1.0,0.04034076412811728,0.056186508380891335,0.0,-1.0,-1.0,0.014509500000000003,0.0013757083342963387,0.015885208334296342,0.013133791665703665,1.0,-1.0,0.0
2020-05-07 00:00:00+00:00,0.0155,0.01624,0.015430000000000001,0.01623,1664792.1695946997,0.04440154440154442,0.014641012635594326,0.014326273362847098,1.0,0.0,1.0,0.04009176908474114,0.055709638494119126,0.0,-1.0,-1.0,0.014671000000000003,0.001378763366590658,0.016049763366590662,0.013292236633409345,1.0,0.0,1.0
2020-05-08 00:00:00+00:00,0.01611,0.01655,0.01591,0.016319999999999998,1326396.69177458,0.005545286506469571,0.014765468057046902,0.014391006191312193,1.0,0.0,1.0,0.03859277907839194,0.05479801788181596,0.0,-1.0,-1.0,0.014820500000000004,0.0013877792748810038,0.016208279274881006,0.013432720725119,1.0,0.0,1.0
2020-05-09 00:00:00+00:00,0.0162,0.01659,0.0161,0.0161,1865831.63142541,-0.013480392156862808,0.014864390621280104,0.014446494239219653,1.0,0.0,1.0,0.037631984102604835,0.054018321530729885,0.0,-1.0,-1.0,0.014978000000000002,0.0013423255546761415,0.016320325554676142,0.01363567444532386,1.0,-1.0,0.0
2020-05-10 00:00:00+00:00,0.01605,0.01605,0.01254,0.01441,2477185.42729905,-0.10496894409937896,0.01483070878574376,0.014445309334970942,1.0,0.0,1.0,0.047078989403088856,0.056700794427092575,0.0,-1.0,-1.0,0.015077000000000002,0.001211115623147248,0.01628811562314725,0.013865884376852754,1.0,-1.0,0.0
2020-05-11 00:00:00+00:00,0.01427,0.014490000000000001,0.013359999999999999,0.013969999999999998,1340249.49189189,-0.030534351145038108,0.014766908499363646,0.014429876871002011,1.0,0.0,1.0,0.04599637929941996,0.05607834608311215,0.0,-1.0,-1.0,0.0151485,0.001089569084305099,0.0162380690843051,0.0140589309156949,0.0,-1.0,-1.0
2020-05-12 00:00:00+00:00,0.01401,0.01495,0.01401,0.01455,2052746.61911569,0.041517537580529666,0.014750830094440984,0.01443377705907823,1.0,0.0,1.0,0.045822952956446485,0.05563098238629644,0.0,-1.0,-1.0,0.015230500000000003,0.0009670599774573275,0.01619755997745733,0.014263440022542675,1.0,-1.0,0.0
2020-05-13 00:00:00+00:00,0.014580000000000001,0.015380000000000001,0.014580000000000001,0.015,1461997.83487896,0.030927835051546282,0.014769299885379896,0.014452161327892284,1.0,0.0,1.0,0.04484085022485984,0.05495692262755015,0.0,-1.0,-1.0,0.015297000000000002,0.000897318226717682,0.016194318226717682,0.01439968177328232,1.0,-1.0,0.0
2020-05-14 00:00:00+00:00,0.01511,0.01542,0.014819999999999998,0.015340000000000001,2062301.57565354,0.022666666666666613,0.014811603195573788,0.014480987896268293,1.0,0.0,1.0,0.043477234288812484,0.05416744753322093,0.0,-1.0,-1.0,0.015366000000000001,0.0008403470461032756,0.016206347046103277,0.014525652953896726,1.0,-1.0,0.0
2020-05-15 00:00:00+00:00,0.01526,0.015330000000000002,0.0148,0.01489,356444.48494769,-0.02933507170795302,0.01481741438125764,0.014494267803309388,1.0,0.0,1.0,0.04277952456231698,0.05361252852943204,0.0,-1.0,-1.0,0.015413000000000001,0.0007811873553830026,0.016194187355383003,0.014631812644617,1.0,-1.0,0.0
2020-05-16 00:00:00+00:00,0.0148,0.01515,0.014759999999999999,0.01515,387373.8891391,0.01746138347884485,0.014842067385936027,0.01451555827929344,1.0,0.0,1.0,0.041379691344297816,0.0527991634274957,0.0,-1.0,-1.0,0.015463000000000001,0.0007261586023653758,0.01618915860236538,0.014736841397634625,1.0,-1.0,0.0
2020-05-17 00:00:00+00:00,0.014969999999999999,0.01521,0.0149,0.015040000000000001,961794.03211521,-0.007260726072607305,0.014856739197901248,0.014532585983001018,1.0,0.0,1.0,0.039907526641698075,0.05196970538514615,0.0,-1.0,-1.0,0.015488500000000002,0.0007001599441328982,0.0161886599441329,0.014788340055867105,1.0,-1.0,0.0
2020-05-18 00:00:00+00:00,0.015119999999999998,0.01555,0.015009999999999999,0.0154,834416.02483844,0.023936170212766058,0.014897008561159854,0.014560749395449582,1.0,0.0,1.0,0.0388416565086048,0.05125545228559186,0.0,-1.0,-1.0,0.015490000000000004,0.0006999248079914492,0.016189924807991453,0.014790075192008555,1.0,-1.0,0.0
2020-05-19 00:00:00+00:00,0.015319999999999999,0.015569999999999999,0.01505,0.01555,532330.29911981,0.009740259740259605,0.014945411739437817,0.014592868627485567,1.0,0.0,1.0,0.037409257007031335,0.05042802836752345,0.0,-1.0,-1.0,0.015459500000000004,0.0006822599828586524,0.016141759982858658,0.014777240017141351,1.0,-1.0,0.0
2020-05-20 00:00:00+00:00,0.015359999999999999,0.01546,0.0146,0.015019999999999999,1295545.50054947,-0.034083601286173604,0.014950940615711979,0.014606736833644217,1.0,0.0,1.0,0.03741680614125776,0.05006505634712102,0.0,-1.0,-1.0,0.015445500000000004,0.0006885490083079547,0.01613404900830796,0.01475695099169205,1.0,-1.0,0.0
2020-05-21 00:00:00+00:00,0.015069999999999998,0.015069999999999998,0.013919999999999998,0.01425,2531654.29022803,-0.051264980026631164,0.014898983190902807,0.01459515421491359,1.0,0.0,1.0,0.03864622344600017,0.050180099288874416,0.0,-1.0,-1.0,0.015364000000000003,0.0007296531259511535,0.016093653125951155,0.014634346874048848,0.0,-1.0,-1.0
2020-05-22 00:00:00+00:00,0.01415,0.01542,0.0141,0.01499,794634.88529662,0.051929824561403486,0.01490572983806383,0.014607974164101669,1.0,0.0,1.0,0.039937106506007285,0.05019364833009308,0.0,-1.0,-1.0,0.015294500000000003,0.0006930669824086465,0.01598756698240865,0.014601433017591356,1.0,-1.0,0.0
2020-05-23 00:00:00+00:00,0.01495,0.01566,0.01486,0.0151,1546186.75582567,0.0073382254836558145,0.014920130169711344,0.01462394937851013,1.0,0.0,1.0,0.0384605889334999,0.04937941452821779,0.0,-1.0,-1.0,0.015247500000000002,0.0006713840770729769,0.015918884077072978,0.014576115922927025,1.0,-1.0,0.0
2020-05-24 00:00:00+00:00,0.014980000000000002,0.01529,0.0142,0.0142,437946.52852255,-0.05960264900662249,0.014866750313690889,0.014610184487360038,1.0,0.0,1.0,0.0404903449209553,0.049832301335351846,0.0,-1.0,-1.0,0.015149000000000001,0.0006734272124929922,0.015822427212492992,0.014475572787507008,0.0,-1.0,-1.0
2020-05-25 00:00:00+00:00,0.014130000000000002,0.014730000000000002,0.014119999999999999,0.014730000000000002,447225.77102211,0.03732394366197167,0.014856613657343747,0.014614074686376278,1.0,0.0,1.0,0.04039932665069969,0.04945160840391765,0.0,-1.0,-1.0,0.015089000000000002,0.0006533387933891076,0.01574233879338911,0.014435661206610894,1.0,-1.0,0.0
2020-05-26 00:00:00+00:00,0.01462,0.01468,0.014280000000000001,0.01461,840134.9223649,-0.008146639511201648,0.01483833334903926,0.014613942388477087,1.0,0.0,1.0,0.03893857411501652,0.04867527205185276,0.0,-1.0,-1.0,0.015042500000000004,0.0006526454264233728,0.015695145426423376,0.014389854573576631,1.0,-1.0,0.0
2020-05-27 00:00:00+00:00,0.0146,0.01499,0.014519999999999998,0.0148,752275.48765033,0.013004791238877544,0.014835491878512734,0.014619983351726765,1.0,0.0,1.0,0.03763662236917501,0.047922159013570415,0.0,-1.0,-1.0,0.014971000000000002,0.0005911353928089124,0.015562135392808913,0.01437986460719109,1.0,-1.0,0.0
