time,TRX open,TRX high,TRX low,TRX close,TRX volume,TRX daily_return
2020-08-22 00:00:00+00:00,0.02383,0.02533,0.02332,0.02519,3014131.23522039,0.04133939644481188
2020-08-23 00:00:00+00:00,0.02467,0.02486,0.02393,0.02442,311884.00307078,-0.03056768558951961
2020-08-24 00:00:00+00:00,0.02414,0.02538,0.02404,0.02515,704687.51587965,0.02989352989352989
2020-08-25 00:00:00+00:00,0.02501,0.02504,0.02225,0.02303,697468.34218439,-0.08429423459244534
2020-08-26 00:00:00+00:00,0.0232,0.02389,0.02302,0.02365,353411.88431684,0.026921406860616726
2020-08-27 00:00:00+00:00,0.02415,0.0244,0.02219,0.02306,580059.25270583,-0.02494714587737845
2020-08-28 00:00:00+00:00,0.02295,0.02424,0.02276,0.0239,789804.39382671,0.03642671292281019
2020-08-29 00:00:00+00:00,0.02393,0.02525,0.0234,0.02507,4575904.07404868,0.04895397489539732
2020-08-30 00:00:00+00:00,0.02535,0.02818,0.02535,0.02696,2119596.56742769,0.07538891104906265
2020-08-31 00:00:00+00:00,0.02705,0.02969,0.02579,0.02931,7497371.34404647,0.08716617210682487
2020-09-01 00:00:00+00:00,0.02928,0.036,0.02816,0.03465,11705760.57379363,0.18219037871033783
2020-09-02 00:00:00+00:00,0.03503,0.03892,0.0315,0.03445,19119506.84035015,-0.005772005772005762
2020-09-03 00:00:00+00:00,0.03459,0.04934,0.03459,0.04055,32430228.06081376,0.17706821480406387
2020-09-04 00:00:00+00:00,0.04012,0.0445,0.03144,0.03576,18129465.96021128,-0.11812577065351426
2020-09-05 00:00:00+00:00,0.0354,0.03663,0.0275,0.02973,8971073.26841349,-0.1686241610738255
2020-09-06 00:00:00+00:00,0.02964,0.03246,0.02844,0.03164,3863403.07760138,0.06424487050117733
2020-09-07 00:00:00+00:00,0.03183,0.0325,0.0285,0.03217,1687055.51608988,0.016750948166877278
2020-09-08 00:00:00+00:00,0.03244,0.03544,0.03175,0.03489,6437520.45014975,0.08455082374883438
2020-09-09 00:00:00+00:00,0.03517,0.03954,0.03361,0.03401,3436447.02017715,-0.025222126683863588
2020-09-10 00:00:00+00:00,0.03396,0.0352,0.0302,0.03302,7770660.51790659,-0.02910908556306957
2020-09-11 00:00:00+00:00,0.03371,0.03441,0.03163,0.03337,2867596.85004786,0.010599636583888516
2020-09-12 00:00:00+00:00,0.03341,0.03341,0.03215,0.03276,3560926.38732443,-0.018279892118669427
2020-09-13 00:00:00+00:00,0.03257,0.03274,0.02957,0.0305,3366049.30341869,-0.06898656898656896
2020-09-14 00:00:00+00:00,0.03039,0.03149,0.03005,0.03032,1656638.0249446,-0.005901639344262244
2020-09-15 00:00:00+00:00,0.03031,0.03044,0.02768,0.02794,5089867.24037698,-0.07849604221635886
2020-09-16 00:00:00+00:00,0.02762,0.0297,0.02621,0.02645,7333822.95146278,-0.053328561202576896
2020-09-17 00:00:00+00:00,0.02645,0.02836,0.0264,0.02813,3393733.75891945,0.06351606805292986
2020-09-18 00:00:00+00:00,0.02819,0.02984,0.0279,0.02883,2415823.90242531,0.024884464984002985
2020-09-19 00:00:00+00:00,0.02919,0.02927,0.02762,0.0277,1194271.78525855,-0.03919528269164074
2020-09-20 00:00:00+00:00,0.02739,0.02767,0.0265,0.02694,1086252.95192873,-0.027436823104693198
2020-09-21 00:00:00+00:00,0.02726,0.02758,0.02465,0.02513,1959673.56302353,-0.0671863400148478
2020-09-22 00:00:00+00:00,0.02477,0.02546,0.02461,0.02495,3551215.21343951,-0.007162753680859502
2020-09-23 00:00:00+00:00,0.02528,0.02612,0.02483,0.02483,1695166.79725565,-0.004809619238476892
2020-09-24 00:00:00+00:00,0.02483,0.02637,0.02451,0.02637,1209343.48132685,0.0620217478856222
2020-09-25 00:00:00+00:00,0.02621,0.02744,0.02558,0.02715,2152667.57091116,0.029579067121729308
2020-09-26 00:00:00+00:00,0.0275,0.02889,0.02702,0.02704,7559428.81105233,-0.004051565377532151
2020-09-27 00:00:00+00:00,0.02714,0.02755,0.026,0.02655,5366419.48548992,-0.018121301775147924
2020-09-28 00:00:00+00:00,0.0267,0.02711,0.02619,0.02619,2435665.17982788,-0.013559322033898313
2020-09-29 00:00:00+00:00,0.02626,0.02639,0.02551,0.02637,981725.87194704,0.0068728522336769515
2020-09-30 00:00:00+00:00,0.02621,0.02647,0.0258,0.02616,2112268.77312609,-0.007963594994311762
2020-10-01 00:00:00+00:00,0.02622,0.02669,0.02512,0.02582,2166976.69075771,-0.012996941896024516
2020-10-02 00:00:00+00:00,0.02576,0.02609,0.02402,0.02605,2703080.22260691,0.008907823392718894
2020-10-03 00:00:00+00:00,0.02591,0.02846,0.02591,0.02713,3064011.20579905,0.04145873320537441
2020-10-04 00:00:00+00:00,0.02733,0.02736,0.026,0.02643,1074025.37339944,-0.025801695539992675
2020-10-05 00:00:00+00:00,0.02674,0.02685,0.02606,0.02639,654631.47886479,-0.001513431706394175
2020-10-06 00:00:00+00:00,0.02639,0.02657,0.02539,0.0256,1699441.14786542,-0.029935581659719546
2020-10-07 00:00:00+00:00,0.02557,0.02562,0.02507,0.0255,830226.36391733,-0.003906250000000111
2020-10-08 00:00:00+00:00,0.02556,0.02599,0.02502,0.02573,2102654.82930474,0.009019607843137267
2020-10-09 00:00:00+00:00,0.02579,0.02649,0.02566,0.0264,1571451.76843997,0.02603964244073076
2020-10-10 00:00:00+00:00,0.02634,0.02738,0.02634,0.02657,4218387.00017649,0.006439393939393856
2020-10-11 00:00:00+00:00,0.02655,0.0268,0.02621,0.02657,5863954.14136188,0.0
2020-10-12 00:00:00+00:00,0.02655,0.0277,0.02591,0.02718,1362972.47008275,0.022958223560406443
2020-10-13 00:00:00+00:00,0.02705,0.02726,0.02657,0.02679,1122178.1280927,-0.014348785871964642
2020-10-14 00:00:00+00:00,0.02679,0.02714,0.02643,0.02681,1203861.18221039,0.000746547219111493
2020-10-15 00:00:00+00:00,0.02676,0.02677,0.0264,0.02645,2261566.33070506,-0.013427825438269259
2020-10-16 00:00:00+00:00,0.0265,0.02665,0.02556,0.02581,1004946.09559364,-0.024196597353497218
2020-10-17 00:00:00+00:00,0.02561,0.02604,0.02557,0.02566,1095302.96167961,-0.00581170089112748
2020-10-18 00:00:00+00:00,0.02572,0.02597,0.02571,0.02595,1640603.8931823,0.011301636788776381
2020-10-19 00:00:00+00:00,0.02598,0.02628,0.02567,0.02589,3354810.71768975,-0.0023121387283236983
2020-10-20 00:00:00+00:00,0.02592,0.029,0.0255,0.02597,6162555.56850696,0.0030899961375048246
2020-10-21 00:00:00+00:00,0.02605,0.0275,0.02578,0.0267,7406365.90500215,0.028109356950327458
2020-10-22 00:00:00+00:00,0.0268,0.02749,0.02672,0.02713,3346898.87040824,0.01610486891385765
2020-10-23 00:00:00+00:00,0.027,0.02715,0.02628,0.02663,1621237.42127721,-0.018429782528566196
2020-10-24 00:00:00+00:00,0.0267,0.0273,0.02662,0.02714,997072.59907943,0.019151333082989108
2020-10-25 00:00:00+00:00,0.02708,0.02724,0.0267,0.02702,605547.02268513,-0.00442151805453217
2020-10-26 00:00:00+00:00,0.0271,0.02757,0.02626,0.02679,8769966.37419064,-0.008512213175425498
2020-10-27 00:00:00+00:00,0.02684,0.02719,0.02667,0.0269,2362667.75360205,0.004106009705113767
2020-10-28 00:00:00+00:00,0.02705,0.0273,0.02662,0.02691,2707418.02109062,0.00037174721189581206
2020-10-29 00:00:00+00:00,0.027,0.02729,0.02636,0.0266,751883.06567628,-0.011519881085098493
2020-10-30 00:00:00+00:00,0.0265,0.02658,0.02526,0.02567,2764131.53354393,-0.03496240601503764
2020-10-31 00:00:00+00:00,0.02559,0.0265,0.02547,0.02572,413315.9770223,0.0019477989871445889
2020-11-01 00:00:00+00:00,0.02594,0.02594,0.02553,0.02573,169657.49937652,0.00038880248833583764
2020-11-02 00:00:00+00:00,0.02576,0.02576,0.02443,0.02443,896048.44160505,-0.050524679362611735
2020-11-03 00:00:00+00:00,0.0244,0.02452,0.02314,0.0244,4227990.15940761,-0.0012279983626688473
2020-11-04 00:00:00+00:00,0.02433,0.02441,0.02374,0.02426,1248742.28890472,-0.0057377049180328266
2020-11-05 00:00:00+00:00,0.02427,0.02539,0.02406,0.02489,5178668.32508235,0.025968672712283647
2020-11-06 00:00:00+00:00,0.02499,0.0262,0.02497,0.0262,4171497.87306769,0.052631578947368585
2020-11-07 00:00:00+00:00,0.02619,0.02674,0.02442,0.02453,4385673.37935005,-0.06374045801526718
2020-11-08 00:00:00+00:00,0.02505,0.02595,0.02497,0.02557,1896511.85731885,0.0423970648185894
2020-11-09 00:00:00+00:00,0.02552,0.02564,0.02468,0.02492,2915001.9592494,-0.025420414548298687
2020-11-10 00:00:00+00:00,0.02482,0.02565,0.02471,0.02486,911380.3341842,-0.0024077046548957037
2020-11-11 00:00:00+00:00,0.02509,0.02535,0.025,0.025,1922079.45269007,0.005631536604987941
2020-11-12 00:00:00+00:00,0.02501,0.02519,0.02479,0.02498,1961798.2981009,-0.0008000000000001339
2020-11-13 00:00:00+00:00,0.02496,0.0255,0.02483,0.02533,1828522.48093657,0.014011208967173783
2020-11-14 00:00:00+00:00,0.0253,0.02542,0.02489,0.02521,2203331.98265179,-0.0047374654559809715
2020-11-15 00:00:00+00:00,0.02522,0.02581,0.02503,0.02531,1106115.40246521,0.003966679888932845
2020-11-16 00:00:00+00:00,0.02519,0.02583,0.02517,0.02548,939454.86901612,0.006716712761754229
2020-11-17 00:00:00+00:00,0.02568,0.02667,0.0256,0.02644,4001240.51744772,0.03767660910518056
2020-11-18 00:00:00+00:00,0.0267,0.02712,0.02496,0.02686,6079916.4330562,0.015885022692889494
2020-11-19 00:00:00+00:00,0.02681,0.02683,0.02521,0.02583,6036503.60651957,-0.03834698436336559
2020-11-20 00:00:00+00:00,0.02581,0.02656,0.02559,0.02621,4821466.90221116,0.014711575687185618
2020-11-21 00:00:00+00:00,0.0263,0.03065,0.02623,0.03056,16354495.65085867,0.1659671880961464
2020-11-22 00:00:00+00:00,0.03059,0.03074,0.02724,0.02871,12350557.83595573,-0.06053664921465973
2020-11-23 00:00:00+00:00,0.029,0.03188,0.02833,0.03172,19771567.08101802,0.1048415186346221
2020-11-24 00:00:00+00:00,0.03181,0.044,0.03153,0.03498,44688809.40478102,0.10277427490542235
2020-11-25 00:00:00+00:00,0.03549,0.036,0.03547,0.03572,70686.10552767,0.021154945683247606
2020-11-26 00:00:00+00:00,0.03304,0.03304,0.03292,0.03293,13329.46623209,-0.07810750279955214
2020-11-27 00:00:00+00:00,0.0295,0.02953,0.0295,0.02953,69165.95466849,-0.10324931673246285
2020-11-28 00:00:00+00:00,0.02943,0.0313,0.02872,0.03037,4641741.56353714,0.028445648493057973
2020-11-29 00:00:00+00:00,0.03045,0.03045,0.03045,0.03045,2090.97700853,0.0026341784655909972
2020-11-30 00:00:00+00:00,0.03075,0.031,0.03075,0.0309,306653.1300432,0.01477832512315258
2020-12-01 00:00:00+00:00,0.0324,0.03243,0.03219,0.03219,50158.67841296,0.041747572815534095
2020-12-02 00:00:00+00:00,0.0303,0.0303,0.02993,0.02993,37464.37970212,-0.07020813917365654
2020-12-03 00:00:00+00:00,0.03137,0.03137,0.03129,0.03129,23998.70948869,0.04543935850317404
2020-12-04 00:00:00+00:00,0.03157,0.03157,0.03157,0.03157,3967.17,0.008948545861297674
2020-12-05 00:00:00+00:00,0.0295,0.0295,0.02942,0.02943,35635.16586033,-0.06778587266392144
2020-12-06 00:00:00+00:00,0.03059,0.03076,0.03059,0.03076,25991.22183631,0.04519198097179733
2020-12-07 00:00:00+00:00,0.0309,0.0309,0.03086,0.03086,6211.8092501,0.0032509752925877766
2020-12-08 00:00:00+00:00,0.0303,0.0303,0.03011,0.03018,24923.4894141,-0.022034996759559333
2020-12-09 00:00:00+00:00,0.0278,0.0278,0.0278,0.0278,1072.1963454,-0.07886017229953612
2020-12-10 00:00:00+00:00,0.02868,0.02868,0.02866,0.02867,50916.89508549,0.031294964028777184
2020-12-11 00:00:00+00:00,0.02807,0.02807,0.02804,0.02804,2801.20314281,-0.021974189047785253
2020-12-12 00:00:00+00:00,0.02778,0.02833,0.02778,0.02833,345529.80212393,0.010342368045649142
2020-12-13 00:00:00+00:00,0.02867,0.02973,0.02854,0.02921,654423.30634071,0.031062477938580857
2020-12-14 00:00:00+00:00,0.02919,0.02921,0.02919,0.02921,25590.46016044,0.0
2020-12-15 00:00:00+00:00,0.02921,0.02949,0.0288,0.02927,1091996.9374803,0.002054091064704
2020-12-16 00:00:00+00:00,0.02914,0.02914,0.02901,0.02901,12994.247,-0.008882815169115155
2020-12-17 00:00:00+00:00,0.0315,0.0325,0.03045,0.03071,11599000.37745362,0.05860048259220951
2020-12-18 00:00:00+00:00,0.03046,0.03046,0.03029,0.03029,5192.69401694,-0.013676326929338956
2020-12-19 00:00:00+00:00,0.03117,0.03198,0.03092,0.03126,2012348.04317372,0.03202377022119518
2020-12-20 00:00:00+00:00,0.03123,0.0327,0.0306,0.03132,1683314.17862342,0.0019193857965449368
2020-12-21 00:00:00+00:00,0.03,0.03012,0.02935,0.02937,2949798.57326885,-0.0622605363984674
2020-12-22 00:00:00+00:00,0.02957,0.02957,0.0278,0.02893,7360753.43457887,-0.014981273408239626
2020-12-23 00:00:00+00:00,0.02892,0.02899,0.02385,0.02503,7782367.23680872,-0.13480815762184584
2020-12-24 00:00:00+00:00,0.02463,0.02774,0.02421,0.02774,5984575.81046698,0.10827007590890925
2020-12-25 00:00:00+00:00,0.02778,0.02946,0.02711,0.02852,10542846.81224861,0.02811824080749825
2020-12-26 00:00:00+00:00,0.02845,0.02846,0.02725,0.02776,9107015.57538713,-0.02664796633941091
2020-12-27 00:00:00+00:00,0.02776,0.03102,0.02661,0.02879,17931559.0585172,0.037103746397694426
2020-12-28 00:00:00+00:00,0.02886,0.03031,0.02856,0.02952,8976609.44080864,0.02535602639805501
2020-12-29 00:00:00+00:00,0.02959,0.03019,0.02644,0.02768,20970161.94327032,-0.06233062330623307
2020-12-30 00:00:00+00:00,0.02758,0.02778,0.02642,0.02684,10080530.352299,-0.030346820809248554
2020-12-31 00:00:00+00:00,0.02694,0.027,0.02603,0.02657,1624579.32465042,-0.010059612518628858
2021-01-01 00:00:00+00:00,0.02683,0.02737,0.02658,0.02694,1567008.40538834,0.01392547986450876
2021-01-02 00:00:00+00:00,0.02691,0.02698,0.02685,0.02685,37788.0,-0.0033407572383072903
2021-01-03 00:00:00+00:00,0.02672,0.02672,0.02596,0.02596,81334.235879,-0.03314711359404088
2021-01-04 00:00:00+00:00,0.02981,0.0305,0.02963,0.0305,776715.25357019,0.1748844375963019
2021-01-05 00:00:00+00:00,0.03099,0.03099,0.02702,0.02868,15990756.78782762,-0.059672131147541
2021-01-06 00:00:00+00:00,0.02863,0.02869,0.02779,0.02804,1773613.35616024,-0.02231520223152028
2021-01-07 00:00:00+00:00,0.03057,0.03057,0.03004,0.03004,86416.74891207,0.07132667617689026
2021-01-08 00:00:00+00:00,0.03078,0.031,0.03078,0.03099,683006.3391344,0.03162450066577893
2021-01-09 00:00:00+00:00,0.03055,0.03066,0.03055,0.03059,589301.32455619,-0.012907389480477649
2021-01-10 00:00:00+00:00,0.03422,0.03602,0.03416,0.03556,616868.00908547,0.1624713958810069
2021-01-11 00:00:00+00:00,0.03232,0.03241,0.0321,0.03241,72647.97405901,-0.08858267716535428
2021-01-12 00:00:00+00:00,0.02897,0.02897,0.02848,0.02848,48865.68941558,-0.12125887071891395
2021-01-13 00:00:00+00:00,0.02849,0.02849,0.02849,0.02849,1748.88067264,0.00035112359550582006
2021-01-14 00:00:00+00:00,0.03083,0.0314,0.0305,0.03073,1299927.33827893,0.07862407862407861
2021-01-15 00:00:00+00:00,0.03042,0.03049,0.03038,0.03038,10076.21366708,-0.011389521640091105
2021-01-16 00:00:00+00:00,0.02975,0.02998,0.02975,0.02995,5607746.03998929,-0.014154048716260692
2021-01-17 00:00:00+00:00,0.03,0.0304,0.0298,0.0304,115342.68135213,0.015025041736226985
2021-01-18 00:00:00+00:00,0.03019,0.03037,0.03019,0.03037,55574.45180855,-0.0009868421052631193
2021-01-19 00:00:00+00:00,0.03169,0.03174,0.03135,0.03136,1083770.53877325,0.03259795851168912
2021-01-20 00:00:00+00:00,0.03066,0.03106,0.03053,0.03106,25636.051303,-0.00956632653061218
2021-01-21 00:00:00+00:00,0.03051,0.03052,0.03037,0.03038,45779.9917635,-0.021893110109465597
2021-01-22 00:00:00+00:00,0.02763,0.02763,0.02736,0.02736,690332.42842699,-0.09940750493745887
2021-01-23 00:00:00+00:00,0.02849,0.0285,0.02849,0.0285,368795.36983872,0.04166666666666674
2021-01-24 00:00:00+00:00,0.02935,0.02942,0.02935,0.02936,63596.43502009,0.03017543859649119
2021-01-25 00:00:00+00:00,0.0301,0.0302,0.0301,0.0302,28010.40118288,0.028610354223433276
2021-01-26 00:00:00+00:00,0.02938,0.02939,0.0293,0.02939,19939.15755713,-0.02682119205298017
2021-01-27 00:00:00+00:00,0.02917,0.02917,0.02898,0.02898,45478.15568025,-0.013950323239196982
2021-01-28 00:00:00+00:00,0.02824,0.02824,0.02819,0.02819,205000.0,-0.027260179434092424
2021-01-29 00:00:00+00:00,0.02979,0.03015,0.02976,0.03011,81677.35097527,0.0681092586023413
2021-01-30 00:00:00+00:00,0.03327,0.03344,0.03301,0.03305,71564.1118733,0.09764197940883435
2021-01-31 00:00:00+00:00,0.03218,0.03218,0.03175,0.03175,97964.6188385,-0.039334341906202774
2021-02-01 00:00:00+00:00,0.03155,0.03484,0.03127,0.03311,20814430.12588332,0.042834645669291405
2021-02-02 00:00:00+00:00,0.03309,0.0335,0.03309,0.0335,885290.91043817,0.011778918755662948
2021-02-03 00:00:00+00:00,0.03336,0.03359,0.03333,0.03359,292082.37030326,0.0026865671641791433
2021-02-04 00:00:00+00:00,0.03455,0.03481,0.03432,0.03432,366652.8513627,0.021732658529324267
2021-02-05 00:00:00+00:00,0.03319,0.03348,0.0331,0.03348,315313.51529825,-0.02447552447552448
2021-02-06 00:00:00+00:00,0.03622,0.03622,0.0336,0.0351,17942648.19973085,0.048387096774193505
2021-02-07 00:00:00+00:00,0.03508,0.0373,0.03407,0.03608,28883330.49055551,0.02792022792022797
2021-02-08 00:00:00+00:00,0.03608,0.04179,0.03537,0.04035,32904937.98080355,0.11834811529933464
2021-02-09 00:00:00+00:00,0.0402,0.05084,0.0402,0.04616,60859025.23654063,0.1439900867410162
2021-02-10 00:00:00+00:00,0.04639,0.0498,0.04156,0.04629,28199498.65278403,0.0028162911611784303
2021-02-11 00:00:00+00:00,0.04628,0.0591,0.04452,0.05698,41939929.85886152,0.2309354072153813
2021-02-12 00:00:00+00:00,0.057,0.05781,0.05188,0.05534,29507493.92843936,-0.028782028782028846
2021-02-13 00:00:00+00:00,0.05555,0.06119,0.0519,0.06032,24506282.75498481,0.08998915793277917
2021-02-14 00:00:00+00:00,0.06032,0.06032,0.05255,0.05552,23990757.15682293,-0.07957559681697612
2021-02-15 00:00:00+00:00,0.05565,0.05625,0.04501,0.051,28953051.46639046,-0.08141210374639773
2021-02-16 00:00:00+00:00,0.05076,0.05507,0.0495,0.05214,12999791.64505546,0.022352941176470686
2021-02-17 00:00:00+00:00,0.05187,0.05375,0.04896,0.05257,14882609.8434694,0.008247027234369098
2021-02-18 00:00:00+00:00,0.05283,0.05561,0.05232,0.05484,16465408.65859874,0.043180521209815526
2021-02-19 00:00:00+00:00,0.05499,0.06435,0.05417,0.06084,30598467.75702386,0.10940919037199115
2021-02-20 00:00:00+00:00,0.06084,0.06354,0.05503,0.05787,46501621.87614456,-0.04881656804733725
2021-02-21 00:00:00+00:00,0.05785,0.06124,0.05652,0.05943,47166940.04825139,0.026956972524624145
2021-02-22 00:00:00+00:00,0.05955,0.05955,0.038,0.05439,52578512.54775417,-0.08480565371024729
2021-02-23 00:00:00+00:00,0.05455,0.05455,0.04004,0.04541,45593114.90616629,-0.1651038793895937
2021-02-24 00:00:00+00:00,0.04542,0.05063,0.04375,0.04831,14571817.6462184,0.06386258533362699
2021-02-25 00:00:00+00:00,0.04798,0.05,0.04494,0.04523,16156641.03408193,-0.06375491616642515
2021-02-26 00:00:00+00:00,0.04497,0.04686,0.04253,0.04512,7518435.45561502,-0.0024320141499004633
2021-02-27 00:00:00+00:00,0.04529,0.04839,0.04526,0.04669,13828279.94445144,0.03479609929078009
2021-02-28 00:00:00+00:00,0.0462,0.04682,0.0433,0.04562,8665745.89379514,-0.02291711287213538
2021-03-01 00:00:00+00:00,0.04575,0.04821,0.04511,0.04776,26647561.93336025,0.04690925032880311
2021-03-02 00:00:00+00:00,0.04795,0.04891,0.0455,0.04683,4428494.95348033,-0.019472361809045213
2021-03-03 00:00:00+00:00,0.047,0.04972,0.047,0.049,9443584.35160288,0.04633781763826628
2021-03-04 00:00:00+00:00,0.04873,0.05331,0.04856,0.05122,13320346.42894409,0.04530612244897969
2021-03-05 00:00:00+00:00,0.05118,0.05127,0.04843,0.05006,11881045.31168944,-0.022647403358063256
2021-03-06 00:00:00+00:00,0.05056,0.05075,0.049,0.05034,5635114.54089964,0.0055932880543347885
2021-03-07 00:00:00+00:00,0.05045,0.05184,0.05012,0.05176,4426924.3354204,0.02820818434644412
2021-03-08 00:00:00+00:00,0.05194,0.05325,0.05037,0.05284,7450841.67629845,0.02086553323029361
2021-03-09 00:00:00+00:00,0.053,0.0536,0.05215,0.05317,5608378.0649521,0.006245268735806331
2021-03-10 00:00:00+00:00,0.05319,0.0534,0.0505,0.05158,6991108.52362238,-0.0299040812488246
2021-03-11 00:00:00+00:00,0.05134,0.05183,0.04976,0.05144,3953444.44437512,-0.0027142303218301578
2021-03-12 00:00:00+00:00,0.05164,0.05164,0.04879,0.05,8708610.5603479,-0.027993779160186527
2021-03-13 00:00:00+00:00,0.04952,0.0538,0.04881,0.0529,13626533.34753327,0.05800000000000005
2021-03-14 00:00:00+00:00,0.0529,0.05374,0.051,0.05113,8110692.31992784,-0.03345935727788285
2021-03-15 00:00:00+00:00,0.05118,0.05204,0.0484,0.05071,7988657.05005543,-0.0082143555642481
2021-03-16 00:00:00+00:00,0.05067,0.05317,0.04915,0.05227,8369956.81696351,0.030763163084204237
2021-03-17 00:00:00+00:00,0.05249,0.05575,0.052,0.05481,9491671.12998651,0.04859383967859188
2021-03-18 00:00:00+00:00,0.05487,0.05516,0.05288,0.05339,6452948.26727055,-0.02590768108009478
2021-03-19 00:00:00+00:00,0.05331,0.0595,0.05219,0.05865,9895857.31638666,0.09852032215770734
2021-03-20 00:00:00+00:00,0.05902,0.06835,0.05902,0.06066,16288993.08132587,0.03427109974424547
