time,LTC open,LTC high,LTC low,LTC close,LTC volume,LTC daily_return
2020-10-04 00:00:00+00:00,45.669,47.0,45.373,46.75,1331.90039093,0.025871716661912236
2020-10-05 00:00:00+00:00,47.027,47.027,45.627,46.386,1092.74627344,-0.007786096256684472
2020-10-06 00:00:00+00:00,46.345,48.151,45.63,45.82,4271.82764431,-0.012201957487172899
2020-10-07 00:00:00+00:00,45.79,46.89,45.028,46.55,1490.71582709,0.015931907463989425
2020-10-08 00:00:00+00:00,46.386,47.447,45.5,47.18,2232.66698434,0.013533834586466176
2020-10-09 00:00:00+00:00,47.21,48.13,46.709,47.809,3210.78086696,0.013331920305214018
2020-10-10 00:00:00+00:00,47.868,50.395,47.84,48.97,4906.83126367,0.02428413060302459
2020-10-11 00:00:00+00:00,48.959,51.219,48.811,50.752,3687.98874617,0.036389626301817524
2020-10-12 00:00:00+00:00,50.5,51.5,49.371,50.631,2937.76545991,-0.0023841424968474856
2020-10-13 00:00:00+00:00,50.674,50.674,48.996,49.91,2239.14272543,-0.014240287570855825
2020-10-14 00:00:00+00:00,49.901,51.006,49.288,49.634,1416.51035906,-0.0055299539170505785
2020-10-15 00:00:00+00:00,49.66,50.201,48.915,49.41,2256.08982244,-0.0045130354192691735
2020-10-16 00:00:00+00:00,49.466,49.84,45.614,47.55,4285.63999123,-0.0376442015786278
2020-10-17 00:00:00+00:00,47.423,47.621,46.386,46.943,903.0136832,-0.01276550998948478
2020-10-18 00:00:00+00:00,46.9,47.923,46.81,47.579,1551.34142327,0.0135483458662633
2020-10-19 00:00:00+00:00,47.607,48.498,46.926,48.04,1368.69472697,0.009689148573950757
2020-10-20 00:00:00+00:00,47.878,48.43,46.5,46.907,1876.59064081,-0.023584512905911792
2020-10-21 00:00:00+00:00,46.927,55.051,46.927,53.139,10030.71883302,0.13285863517172292
2020-10-22 00:00:00+00:00,53.714,56.277,53.714,54.44,5966.0330477,0.024482959784715375
2020-10-23 00:00:00+00:00,54.193,56.94,53.21,55.448,3691.81128774,0.01851579720793528
2020-10-24 00:00:00+00:00,55.29,59.66,54.977,59.205,3871.87085891,0.06775717789640745
2020-10-25 00:00:00+00:00,59.179,59.998,56.722,58.859,3975.27583618,-0.005844101004982671
2020-10-26 00:00:00+00:00,58.5,59.09,55.193,56.953,6249.2108312,-0.032382473368558706
2020-10-27 00:00:00+00:00,56.964,59.0,56.61,58.113,8183.44455911,0.020367671588853886
2020-10-28 00:00:00+00:00,57.925,60.522,54.89,56.0,6680.67256633,-0.03636019479290342
2020-10-29 00:00:00+00:00,55.963,56.54,53.472,54.812,4044.16171917,-0.02121428571428574
2020-10-30 00:00:00+00:00,54.448,55.645,52.318,54.328,2012.42009274,-0.00883018317156814
2020-10-31 00:00:00+00:00,54.105,56.465,53.825,55.776,3418.5284634,0.026652922986305505
2020-11-01 00:00:00+00:00,55.622,56.177,54.2,55.499,1541.8231207,-0.004966293746414219
2020-11-02 00:00:00+00:00,55.783,56.818,53.09,53.964,3386.70146553,-0.027658156002810963
2020-11-03 00:00:00+00:00,53.85,54.372,51.076,53.97,4909.57179464,0.00011118523460074137
2020-11-04 00:00:00+00:00,54.088,55.251,51.7,54.52,4974.85913388,0.010190846766722439
2020-11-05 00:00:00+00:00,55.055,59.742,54.981,59.038,5950.56385994,0.08286867204695514
2020-11-06 00:00:00+00:00,59.079,63.69,58.964,63.47,8803.16388794,0.07507029370913654
2020-11-07 00:00:00+00:00,63.6,64.75,57.18,59.0,9480.75996113,-0.07042697337324721
2020-11-08 00:00:00+00:00,58.754,62.0,58.754,60.547,2917.64069568,0.026220338983050873
2020-11-09 00:00:00+00:00,61.014,61.671,57.5,59.114,2556.70414905,-0.023667564041158107
2020-11-10 00:00:00+00:00,59.149,59.56,57.25,58.078,3848.2253456,-0.01752545928206506
2020-11-11 00:00:00+00:00,57.935,60.385,57.935,59.406,1656.18275614,0.02286580116395176
2020-11-12 00:00:00+00:00,59.3,60.773,57.618,60.773,5023.85460397,0.023011143655523147
2020-11-13 00:00:00+00:00,60.729,66.526,60.311,65.873,7579.5011297,0.08391884553996021
2020-11-14 00:00:00+00:00,66.032,66.079,61.878,63.961,6221.90500197,-0.029025549162782993
2020-11-15 00:00:00+00:00,64.353,64.492,61.217,62.41,1666.11311489,-0.024249151826894577
2020-11-16 00:00:00+00:00,62.243,74.517,62.225,74.098,10332.51766667,0.18727767985899701
2020-11-17 00:00:00+00:00,74.064,77.0,71.6,76.389,5587.24376027,0.03091851332019746
2020-11-18 00:00:00+00:00,76.758,77.018,68.0,74.0,11126.69438828,-0.031274136328528934
2020-11-19 00:00:00+00:00,73.122,83.321,71.56,81.594,12683.65922856,0.10262162162162158
2020-11-20 00:00:00+00:00,81.87,85.725,80.195,82.803,7350.38290921,0.014817265975439309
2020-11-21 00:00:00+00:00,83.0,88.452,80.5,86.846,14310.50473622,0.048826733330918026
2020-11-22 00:00:00+00:00,86.85,87.89,77.889,83.027,8131.61745743,-0.04397439145153492
2020-11-23 00:00:00+00:00,83.061,90.956,80.938,89.37,11133.3963714,0.07639683476459469
2020-11-24 00:00:00+00:00,89.07,94.423,85.414,89.245,14416.27677686,-0.0013986796464138251
2020-11-25 00:00:00+00:00,89.836,90.6,89.626,89.79,169.70144333,0.006106784693820311
2020-11-26 00:00:00+00:00,81.656,82.726,80.579,82.502,51.40610936,-0.08116716783606204
2020-11-27 00:00:00+00:00,71.082,71.082,69.938,69.938,61.71957091,-0.15228721727958106
2020-11-28 00:00:00+00:00,69.25,69.25,68.524,68.524,85.38194576,-0.020217907289313386
2020-11-29 00:00:00+00:00,72.843,72.843,72.138,72.138,12.07856349,0.052740645613215786
2020-11-30 00:00:00+00:00,79.469,79.469,79.451,79.451,2.20603986,0.10137514208877407
2020-12-01 00:00:00+00:00,87.543,87.543,86.743,87.142,447.69559846,0.09680180236875557
2020-12-02 00:00:00+00:00,84.366,84.366,83.441,83.798,60.08269901,-0.03837414794243876
2020-12-03 00:00:00+00:00,89.478,89.836,89.13,89.13,20.14965363,0.06362920356094404
2020-12-04 00:00:00+00:00,88.471,88.732,88.444,88.655,61.64356026,-0.005329294289240338
2020-12-05 00:00:00+00:00,79.527,80.308,78.735,80.308,39.18832668,-0.09415148609779478
2020-12-06 00:00:00+00:00,83.224,84.695,83.224,84.645,20.20407033,0.054004582357921826
2020-12-07 00:00:00+00:00,83.684,83.772,83.684,83.772,8.11,-0.01031366294524183
2020-12-08 00:00:00+00:00,83.352,83.352,83.352,83.352,0.59866829,-0.005013608365563638
2020-12-09 00:00:00+00:00,76.434,76.434,75.949,75.949,8.81705572,-0.08881610519243699
2020-12-10 00:00:00+00:00,77.31,77.31,77.179,77.179,5.79047022,0.016195078276211694
2020-12-11 00:00:00+00:00,74.485,74.485,74.43,74.43,4.85646454,-0.03561849725961719
2020-12-12 00:00:00+00:00,72.844,73.411,72.844,73.411,101.36124654,-0.01369071610909589
2020-12-13 00:00:00+00:00,76.864,77.0,76.864,77.0,10.73299634,0.04888913105665371
2020-12-14 00:00:00+00:00,82.014,82.014,81.35,81.613,116.74331541,0.05990909090909091
2020-12-15 00:00:00+00:00,82.43,83.4,82.43,83.1,59.25071822,0.018220136497861805
2020-12-16 00:00:00+00:00,81.115,81.115,79.7,79.9,184.15596713,-0.038507821901323624
2020-12-17 00:00:00+00:00,93.22,109.32,90.449,101.766,16600.87078317,0.2736670838548185
2020-12-18 00:00:00+00:00,100.666,112.92,99.038,108.166,2766.98416031,0.062889373661144
2020-12-19 00:00:00+00:00,109.65,124.0,105.6,120.185,9457.41849852,0.1111162472495979
2020-12-20 00:00:00+00:00,120.108,123.108,109.77,114.485,5891.64707014,-0.04742688355452018
2020-12-21 00:00:00+00:00,110.001,110.001,102.387,105.408,7049.41868908,-0.07928549591649559
2020-12-22 00:00:00+00:00,104.377,114.568,98.744,114.568,5692.39125718,0.08690042501517903
2020-12-23 00:00:00+00:00,114.258,117.292,95.309,102.512,11645.35458117,-0.10523008169820536
2020-12-24 00:00:00+00:00,101.317,112.495,98.986,110.943,5800.10513794,0.08224402996722335
2020-12-25 00:00:00+00:00,111.938,128.0,108.493,127.67,12048.98305943,0.15077111669956644
2020-12-26 00:00:00+00:00,127.953,134.896,124.773,129.673,9460.17604659,0.015688885407691755
2020-12-27 00:00:00+00:00,129.667,138.99,122.0,127.0,11311.40881434,-0.020613389063259158
2020-12-28 00:00:00+00:00,127.367,135.652,126.49,129.815,5797.33384183,0.022165354330708542
2020-12-29 00:00:00+00:00,129.292,130.409,120.005,129.105,6892.29901142,-0.005469321727073151
2020-12-30 00:00:00+00:00,128.786,132.67,122.88,125.732,4744.90269269,-0.026126021455404436
2020-12-31 00:00:00+00:00,129.98,130.1,122.252,124.667,6100.86373759,-0.008470397353100179
2021-01-01 00:00:00+00:00,123.92,123.92,123.577,123.577,23.37118069,-0.008743292130234948
2021-01-02 00:00:00+00:00,126.426,126.989,125.429,126.608,87.27010244,0.024527217847981397
2021-01-03 00:00:00+00:00,134.4,135.478,134.4,135.478,232.11317809,0.07005876405914324
2021-01-04 00:00:00+00:00,160.779,163.398,159.666,160.701,267.18353799,0.1861778296107115
2021-01-05 00:00:00+00:00,155.513,159.092,155.513,157.347,1117.28413351,-0.020871058674183596
2021-01-06 00:00:00+00:00,157.5,157.544,155.612,155.977,186.60807622,-0.008706870801477029
2021-01-07 00:00:00+00:00,168.77,169.534,166.861,166.923,69.64556004,0.07017701327759851
2021-01-08 00:00:00+00:00,169.5,171.265,167.431,168.113,83.81081172,0.007129035543334439
2021-01-09 00:00:00+00:00,172.547,175.795,172.546,175.795,84.04724072,0.045695454842873406
2021-01-10 00:00:00+00:00,178.817,179.98,177.37,177.92,272.2588457,0.012087943343098484
2021-01-11 00:00:00+00:00,170.383,170.383,166.229,167.2,118.13262284,-0.06025179856115104
2021-01-12 00:00:00+00:00,139.559,140.304,133.009,135.0,289.85670065,-0.1925837320574162
2021-01-13 00:00:00+00:00,132.779,133.062,130.918,131.61,42.17211228,-0.025111111111110973
2021-01-14 00:00:00+00:00,148.0,149.879,146.233,146.975,317.93974208,0.11674644783831001
2021-01-15 00:00:00+00:00,152.55,154.622,152.55,153.479,27.83707049,0.04425242388161266
2021-01-16 00:00:00+00:00,144.567,145.77,144.567,145.77,53.21364007,-0.05022837000501701
2021-01-17 00:00:00+00:00,143.638,145.5,141.565,145.5,127.03094763,-0.001852232969746903
2021-01-18 00:00:00+00:00,143.124,143.124,142.0,142.812,8.88708569,-0.018474226804123584
2021-01-19 00:00:00+00:00,152.229,153.0,150.094,150.557,265.91833805,0.05423213735540422
2021-01-20 00:00:00+00:00,152.48,156.177,151.327,155.882,305.543268,0.03536866435967778
2021-01-21 00:00:00+00:00,150.0,150.178,148.632,149.199,294.73660052,-0.04287217254076792
2021-01-22 00:00:00+00:00,129.0,129.232,127.319,127.42,56.00404604,-0.14597282823611424
2021-01-23 00:00:00+00:00,137.407,137.407,134.421,136.461,604.55253108,0.0709543242819024
2021-01-24 00:00:00+00:00,136.6,137.013,136.6,137.013,6.56112455,0.0040451117901818545
2021-01-25 00:00:00+00:00,140.998,142.0,140.938,142.0,145.23262062,0.036398006028625085
2021-01-26 00:00:00+00:00,137.021,138.938,136.428,138.938,54.1716651,-0.021563380281690248
2021-01-27 00:00:00+00:00,134.793,134.9,133.293,133.557,6.8366359,-0.03872950524694474
2021-01-28 00:00:00+00:00,122.5,123.101,121.298,121.947,111.03743469,-0.08692917630674535
2021-01-29 00:00:00+00:00,133.762,136.758,133.533,136.265,219.57645746,0.11741166244352041
2021-01-30 00:00:00+00:00,134.442,135.822,134.442,135.694,9.30545856,-0.004190364363556243
2021-01-31 00:00:00+00:00,133.635,133.635,132.612,132.877,73.3351813,-0.020759945170751637
2021-02-01 00:00:00+00:00,129.595,136.555,126.0,131.789,5404.04328893,-0.00818802351046477
2021-02-02 00:00:00+00:00,131.927,135.865,131.927,135.825,192.8745373,0.030624710711819603
2021-02-03 00:00:00+00:00,142.586,144.91,142.049,144.906,10.85205787,0.06685808945334082
2021-02-04 00:00:00+00:00,156.472,158.0,156.472,157.6,330.01324672,0.08760161760037533
2021-02-05 00:00:00+00:00,145.406,146.9,143.682,146.746,130.68199923,-0.06887055837563438
2021-02-06 00:00:00+00:00,155.234,163.987,150.143,155.833,8151.96207388,0.06192332329330941
2021-02-07 00:00:00+00:00,155.833,157.274,145.555,151.2,6678.89449109,-0.02973054487817095
2021-02-08 00:00:00+00:00,150.904,168.998,148.148,167.493,9627.97247096,0.10775793650793664
2021-02-09 00:00:00+00:00,165.442,184.2,164.35,182.769,16027.24577854,0.0912038115025704
2021-02-10 00:00:00+00:00,181.879,195.398,171.396,181.961,17622.43886043,-0.004420881002795807
2021-02-11 00:00:00+00:00,182.492,193.763,175.81,183.8,9288.25791674,0.01010656129610199
2021-02-12 00:00:00+00:00,183.953,199.959,176.831,196.701,11875.02038518,0.07019042437431988
2021-02-13 00:00:00+00:00,197.227,229.306,192.338,226.487,15824.72674487,0.1514278015871806
2021-02-14 00:00:00+00:00,227.021,229.619,208.622,213.83,10258.70604188,-0.05588400217231004
2021-02-15 00:00:00+00:00,214.015,219.874,185.515,208.514,15694.80277758,-0.02486087078520316
2021-02-16 00:00:00+00:00,207.403,222.059,200.41,210.167,10828.58866217,0.007927525250102985
2021-02-17 00:00:00+00:00,210.578,237.769,203.295,237.698,10324.94630329,0.13099582712795055
2021-02-18 00:00:00+00:00,237.763,239.048,221.0,227.46,19418.06115919,-0.04307146042457233
2021-02-19 00:00:00+00:00,227.666,241.796,220.432,236.662,11055.65905346,0.040455464697089605
2021-02-20 00:00:00+00:00,236.546,246.912,215.0,227.755,17733.05667593,-0.03763595338499637
2021-02-21 00:00:00+00:00,226.107,233.569,220.844,227.584,6061.1386312,-0.0007508067879958835
2021-02-22 00:00:00+00:00,227.386,227.386,179.001,207.599,17393.16392565,-0.08781373031496065
2021-02-23 00:00:00+00:00,208.41,208.481,159.496,177.634,20681.37637869,-0.1443407723543948
2021-02-24 00:00:00+00:00,177.601,189.844,170.0,181.681,7182.31100937,0.02278280058997728
2021-02-25 00:00:00+00:00,181.802,205.0,175.491,179.282,9357.78575159,-0.01320446276715781
2021-02-26 00:00:00+00:00,179.189,182.529,163.037,170.05,14295.15728234,-0.05149429390569049
2021-02-27 00:00:00+00:00,170.327,180.238,167.567,172.024,9522.81813167,0.011608350485151409
2021-02-28 00:00:00+00:00,171.329,172.9,154.6,165.074,6976.52098662,-0.04040133934799783
2021-03-01 00:00:00+00:00,165.774,176.999,163.8,176.15,7096.7879602,0.06709718065837134
2021-03-02 00:00:00+00:00,177.0,185.0,170.31,178.998,11316.80732823,0.01616803860346283
2021-03-03 00:00:00+00:00,178.571,196.856,177.762,188.226,10137.22864419,0.05155364864411904
2021-03-04 00:00:00+00:00,187.852,197.124,177.16,180.765,7272.52786616,-0.0396385196519079
2021-03-05 00:00:00+00:00,179.73,183.014,169.0,180.668,8299.90364527,-0.0005366083035984737
2021-03-06 00:00:00+00:00,180.704,184.55,174.94,183.309,4370.1495328,0.014617973299090092
2021-03-07 00:00:00+00:00,183.275,191.746,182.495,190.807,3894.96368088,0.040903610842893734
2021-03-08 00:00:00+00:00,192.339,195.096,180.0,191.62,6139.90153512,0.0042608499688168155
2021-03-09 00:00:00+00:00,192.204,205.0,189.348,203.85,9068.7137124,0.06382423546602656
2021-03-10 00:00:00+00:00,203.931,207.875,191.718,200.236,7979.92593334,-0.017728722099583094
2021-03-11 00:00:00+00:00,200.013,203.651,191.073,201.203,5666.30675195,0.0048293014243194765
2021-03-12 00:00:00+00:00,203.234,224.029,198.823,220.54,14832.22771117,0.09610691689487716
2021-03-13 00:00:00+00:00,220.975,230.0,213.005,226.089,7946.53920425,0.025160968531785732
2021-03-14 00:00:00+00:00,226.155,228.0,213.979,214.0,4737.94023206,-0.053470093635692106
2021-03-15 00:00:00+00:00,213.999,222.22,197.867,201.027,11924.66853721,-0.060621495327102815
2021-03-16 00:00:00+00:00,200.77,205.078,191.375,201.316,7893.08414328,0.00143761783243046
2021-03-17 00:00:00+00:00,202.0,206.591,194.422,205.995,5126.04406124,0.023242067197838168
2021-03-18 00:00:00+00:00,205.995,208.014,199.202,200.049,4637.26995736,-0.028864778271317282
2021-03-19 00:00:00+00:00,199.613,204.912,196.0,200.274,6718.53634172,0.0011247244425116598
2021-03-20 00:00:00+00:00,199.721,205.954,199.1,199.7,3011.6769784,-0.00286607347933332
