time,TUSD open,TUSD high,TUSD low,TUSD close,TUSD volume,TUSD daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-04-21 00:00:00+00:00,0.9990000000000001,1.001,0.9990000000000001,1.0,2210.22990408,0.0,1.000102697604123,1.0001731690802071,0.0,-1.0,-1.0,0.0014664748512977187,0.0015271405796503448,0.0,-1.0,-1.0,1.0001999999999998,0.001151657843924758,1.0013516578439245,0.999048342156075,1.0,-1.0,0.0
2019-04-22 00:00:00+00:00,1.0,1.001,0.9990000000000001,0.9990000000000001,11133.32638354,-0.0010000000000000009,1.0000145318310454,1.0001166923501779,0.0,-1.0,-1.0,0.0014330911437070166,0.0015051306759165993,0.0,-1.0,-1.0,0.9999999999999997,0.0009733285267844438,1.0009733285267841,0.9990266714732152,0.0,-1.0,-1.0
2019-04-23 00:00:00+00:00,1.001,1.001,0.9990000000000001,0.9990000000000001,10174.40439284,0.0,0.9999338854342864,1.0000637639270098,0.0,-1.0,-1.0,0.0013744108098151535,0.0014678656593520671,0.0,-1.0,-1.0,0.9998499999999997,0.0008750939799152636,1.000725093979915,0.9989749060200844,1.0,-1.0,0.0
2019-04-24 00:00:00+00:00,1.001,1.002,0.9990000000000001,1.0,59498.99995128,0.0010010010010010897,0.9999391129129057,1.0000607861327355,0.0,-1.0,-1.0,0.001351472134725742,0.0014494727334683894,0.0,-1.0,-1.0,0.9998999999999997,0.0008522416262266309,1.0007522416262262,0.999047758373773,1.0,-1.0,0.0
2019-04-25 00:00:00+00:00,1.0,1.01,0.9990000000000001,1.008,104265.88651074,0.008000000000000007,1.0005733287635994,1.0004263470807344,1.0,0.0,1.0,0.002557424049821436,0.0022206930680927677,1.0,0.0,1.0,1.0003499999999996,0.001980829172474487,1.0023308291724742,0.9983691708275252,1.0,0.0,1.0
2019-04-26 00:00:00+00:00,1.0070000000000001,1.025,0.9990000000000001,1.022,25426.99890252,0.013888888888888841,1.0022514995465934,1.001406399572964,1.0,0.0,1.0,0.004395038722898625,0.003599878963023018,1.0,0.0,1.0,1.0014499999999997,0.005226199182459112,1.0066761991824589,0.9962238008175406,1.0,0.0,1.0
2019-04-27 00:00:00+00:00,1.021,1.022,1.004,1.004,1246.92966518,-0.017612524461839585,1.0023878726063464,1.0015227147608585,1.0,0.0,1.0,0.006773635860704554,0.005278133843128731,1.0,0.0,1.0,1.0015999999999996,0.0052555734826542294,1.0068555734826539,0.9963444265173453,1.0,-1.0,0.0
2019-04-28 00:00:00+00:00,1.004,1.004,1.0,1.0,11946.45653502,-0.003984063745019917,1.002202349954881,1.001455260578233,1.0,0.0,1.0,0.006602032305624693,0.005229890630202117,1.0,0.0,1.0,1.0016499999999997,0.0052342495566271964,1.0068842495566268,0.9964157504433725,1.0,-1.0,0.0
2019-04-29 00:00:00+00:00,0.9990000000000001,1.0,0.9990000000000001,1.0,21096.54536238,0.0,1.0020318496590308,1.0013915482665772,1.0,0.0,1.0,0.006339479873606703,0.005111275343542718,1.0,0.0,1.0,1.0016499999999997,0.0052342495566271964,1.0068842495566268,0.9964157504433725,1.0,-1.0,0.0
2019-04-30 00:00:00+00:00,1.002,1.002,0.9990000000000001,1.001,8524.35868362,0.00099999999999989,1.0019522286243798,1.0013745977654602,1.0,0.0,1.0,0.006096169368799419,0.005001283837706427,1.0,0.0,1.0,1.0016499999999997,0.0052342495566271964,1.0068842495566268,0.9964157504433725,1.0,-1.0,0.0
2019-05-01 00:00:00+00:00,1.002,1.002,0.9990000000000001,1.002,58014.00232032,0.0009990009990010762,1.001955903661256,1.0014013821493741,1.0,0.0,1.0,0.005862429783299711,0.00489472923231269,1.0,0.0,1.0,1.0016999999999996,0.005232489595634224,1.0069324895956338,0.9964675104043653,1.0,-1.0,0.0
2019-05-02 00:00:00+00:00,1.001,1.001,1.001,1.001,621.04634248,-0.0009980039920161057,1.0018825719450182,1.001384368225957,1.0,0.0,1.0,0.005638656048577232,0.004792575272976952,1.0,0.0,1.0,1.0017999999999998,0.005197165219212184,1.006997165219212,0.9966028347807876,1.0,-1.0,0.0
2019-05-03 00:00:00+00:00,1.001,1.002,1.001,1.002,22260.34666552,0.0009990009990010762,1.0018915571201006,1.001410207506769,1.0,0.0,1.0,0.005424907559302664,0.00469309221868359,1.0,0.0,1.0,1.0018499999999997,0.005193872908482937,1.0070438729084825,0.9966561270915167,1.0,-1.0,0.0
2019-05-04 00:00:00+00:00,1.001,1.004,0.9990000000000001,1.002,19080.37180754,0.0,1.0018998349881711,1.0014347292137245,1.0,0.0,1.0,0.005212678294991038,0.004592565611322292,1.0,0.0,1.0,1.0019999999999996,0.005150370451673641,1.007150370451673,0.9968496295483259,1.0,-1.0,0.0
2019-05-05 00:00:00+00:00,1.00199,1.00298,1.00199,1.00298,1004.0,0.0009780439121755966,1.0019821064914227,1.0014983967636018,1.0,0.0,1.0,0.005015884956690051,0.004499000764887621,1.0,0.0,1.0,1.0020989999999996,0.005149166411841944,1.0072481664118416,0.9969498335881577,1.0,-1.0,0.0
2019-05-06 00:00:00+00:00,1.00001,1.00298,1.00001,1.00001,6496.5835617,-0.002961175696424623,1.0018322055152318,1.0014376034395558,1.0,0.0,1.0,0.004891479814923412,0.004447290473552389,1.0,0.0,1.0,1.0020494999999996,0.005165021500948696,1.0072145215009483,0.9968844784990509,1.0,-1.0,0.0
2019-05-07 00:00:00+00:00,1.00199,1.00199,0.9990100000000001,1.00138,1384.5595082999998,0.0013699863001368495,1.0017978977880282,1.001435270181233,1.0,0.0,1.0,0.004719031372687689,0.004363736290300587,1.0,0.0,1.0,1.0021684999999996,0.00511826993282518,1.0072867699328247,0.9970502300671744,1.0,-1.0,0.0
2019-05-08 00:00:00+00:00,1.00199,1.002,0.9990000000000001,1.00199,26054.16516442,0.0006091593600829892,1.0018124467651128,1.0014575606555092,1.0,0.0,1.0,0.004539301268713374,0.004275265459034156,1.0,0.0,1.0,1.0022679999999995,0.005093176653234369,1.0073611766532338,0.9971748233467651,1.0,-1.0,0.0
2019-05-09 00:00:00+00:00,0.9990100000000001,1.067,0.9990000000000001,1.0669899999999999,33132.18416042,0.06487090689527862,1.0067407719740509,1.0040706646028494,1.0,0.0,1.0,0.01804603815625757,0.01355092962905468,1.0,0.0,1.0,1.0056674999999997,0.015286722782239737,1.0209542227822395,0.99038077721776,1.0,0.0,1.0
2019-05-10 00:00:00+00:00,1.002,1.006,1.0001,1.00292,23167.77945184,-0.06004742312486532,1.0064522981348365,1.0040251192312248,1.0,0.0,1.0,0.024668023586860828,0.018179113266909266,1.0,0.0,1.0,1.0058134999999997,0.015243628271993893,1.0210571282719936,0.9905698717280058,1.0,-1.0,0.0
2019-05-11 00:00:00+00:00,1.0,1.0196,1.0,1.00599,59607.35619081,0.003061061699836332,1.0064174419214464,1.0041023434011733,1.0,0.0,1.0,0.02373117991278691,0.017822205396024585,1.0,0.0,1.0,1.0061129999999996,0.015182115898579129,1.0212951158985788,0.9909308841014205,1.0,-1.0,0.0
2019-05-12 00:00:00+00:00,1.0090000000000001,1.04999,0.99935,1.00199,51608.76226463,-0.0039761826658316615,1.006084047223025,1.0040198871286576,1.0,0.0,1.0,0.022846206224226055,0.017485876866539674,1.0,0.0,1.0,1.0062624999999996,0.015122993255304801,1.0213854932553044,0.9911395067446949,1.0,-1.0,0.0
2019-05-13 00:00:00+00:00,0.9990000000000001,1.00999,0.99698,1.00898,274839.2113212,0.006976117526123149,1.0063018616316475,1.0042122441082957,1.0,0.0,1.0,0.02204968279827518,0.01719164816466122,1.0,0.0,1.0,1.0067614999999999,0.015035142088838842,1.0217966420888387,0.991726357911161,1.0,-1.0,0.0
2019-05-14 00:00:00+00:00,0.9995,1.003,0.998,1.0,102887.42107234,-0.008900077305794006,1.0058283924721376,1.004049914763928,1.0,0.0,1.0,0.02135256747743918,0.016949795491686317,1.0,0.0,1.0,1.0067614999999999,0.015035142088838842,1.0217966420888387,0.991726357911161,1.0,-1.0,0.0
2019-05-15 00:00:00+00:00,1.0,1.00599,0.998,1.0,89461.29516999,0.0,1.0053909360565638,1.0038947827252431,1.0,0.0,1.0,0.02053397250245129,0.01661788285615411,1.0,0.0,1.0,1.0063615,0.01510670547350257,1.0214682054735025,0.9912547945264973,1.0,-1.0,0.0
2019-05-16 00:00:00+00:00,1.0,1.002,0.9975,1.0015,108896.97873464,0.0015000000000000568,1.0050991691464974,1.0038035828558742,1.0,0.0,1.0,0.01975294915222911,0.016297091738198235,1.0,0.0,1.0,1.0053364999999999,0.014679196620423348,1.0200156966204232,0.9906573033795765,1.0,-1.0,0.0
2019-05-17 00:00:00+00:00,1.00149,1.00599,0.9940000000000001,1.0005,86781.52105049,-0.0009985022466301174,1.0047545911422864,1.0036784758093074,1.0,0.0,1.0,0.01899876795774442,0.015983249115887655,1.0,0.0,1.0,1.0051614999999998,0.014716783213660876,1.0198782832136606,0.9904447167863389,1.0,-1.0,0.0
2019-05-18 00:00:00+00:00,0.9980100000000001,1.0015,0.998,0.9985,40237.60418731,-0.001999000499749992,1.0042863589020286,1.003483420029719,1.0,0.0,1.0,0.018279248855001682,0.015680834726547188,1.0,0.0,1.0,1.0050864999999998,0.014748260298831894,1.0198347602988316,0.9903382397011679,1.0,-1.0,0.0
2019-05-19 00:00:00+00:00,1.00048,1.001,0.9985,1.001,98311.53745938,0.002503755633449956,1.0040405161126305,1.0033903616997004,1.0,0.0,1.0,0.017597232709499557,0.015388896688934998,1.0,0.0,1.0,1.0051364999999999,0.014731794214876526,1.0198682942148765,0.9904047057851233,1.0,-1.0,0.0
2019-05-20 00:00:00+00:00,0.9985,1.002,0.9985,1.002,152203.12505886,0.0009990009990010762,1.0038879751329912,1.0033385216698065,1.0,0.0,1.0,0.016928247142551065,0.01509739605792792,1.0,0.0,1.0,1.0051864999999998,0.014718707135371564,1.0199052071353714,0.9904677928646282,1.0,-1.0,0.0
2019-05-21 00:00:00+00:00,1.0,1.0005,0.9985,1.0005,31981.43851809,-0.0014970059880240472,1.0036348630634515,1.0032331939552466,1.0,0.0,1.0,0.016287679466607766,0.01481492331418741,1.0,0.0,1.0,1.0051114999999997,0.014739605534605911,1.0198511055346056,0.9903718944653938,1.0,-1.0,0.0
2019-05-22 00:00:00+00:00,0.9990100000000001,1.002,0.9985,1.002,68628.59466444,0.0014992503748125776,1.0035127954047651,1.0031876456632944,1.0,0.0,1.0,0.01567305224738704,0.01453884177278199,1.0,0.0,1.0,1.0051614999999996,0.01472661474481155,1.0198881147448111,0.9904348852551881,1.0,-1.0,0.0
2019-05-23 00:00:00+00:00,0.9995,1.002,0.9985,1.002,48711.68316711,0.0,1.003399902944651,1.0031439747854116,1.0,0.0,1.0,0.015076230285648895,0.014266556838778085,1.0,0.0,1.0,1.0051614999999996,0.01472661474481155,1.0198881147448111,0.9904348852551881,1.0,-1.0,0.0
2019-05-24 00:00:00+00:00,1.001,1.002,0.9985,0.9985,28877.96275663,-0.003493013972055814,1.0030344300098912,1.0029739429516047,1.0,0.0,1.0,0.014532728937466904,0.014017055862396117,1.0,0.0,1.0,1.0049864999999998,0.014786833501463245,1.019773333501463,0.9901996664985365,1.0,-1.0,0.0
2019-05-25 00:00:00+00:00,0.9990000000000001,1.0025,0.9985,0.9990000000000001,52361.00433823,0.0005007511266899023,1.0027336499008197,1.002829043916068,0.0,-1.0,-1.0,0.013981441069721295,0.013757336391862194,1.0,0.0,1.0,1.0047874999999995,0.014841936628847755,1.0196294366288472,0.9899455633711517,1.0,-1.0,0.0
2019-05-26 00:00:00+00:00,0.9990000000000001,1.0025,0.9970100000000001,1.0025,45726.59488208,0.003503503503503369,1.0027162379801366,1.0028170939523313,0.0,-1.0,-1.0,0.01348649255221673,0.013519754657988922,0.0,-1.0,-1.0,1.0049119999999996,0.014810161376568312,1.019722161376568,0.9901018386234313,1.0,-1.0,0.0
2019-05-27 00:00:00+00:00,0.998,1.0025,0.99705,1.002,23233.604164,-0.0004987531172069293,1.002662884048862,1.0027875331427654,0.0,-1.0,-1.0,0.01297493530290634,0.013271458685370299,0.0,-1.0,-1.0,1.0049429999999995,0.014803026397541535,1.019746026397541,0.990139973602458,1.0,-1.0,0.0
2019-05-28 00:00:00+00:00,1.002,1.002,0.998,0.9990000000000001,57544.5759743,-0.0029940119760478727,1.00239012883646,1.0026510142924223,0.0,-1.0,-1.0,0.012508409406749778,0.013041078318393705,0.0,-1.0,-1.0,1.0047934999999995,0.014849444885956123,1.0196429448859556,0.9899440551140434,1.0,-1.0,0.0
2019-05-29 00:00:00+00:00,1.002,1.002,0.998,0.9990000000000001,25760.42976752,0.0,1.002137769862765,1.0025198850875872,0.0,-1.0,-1.0,0.012033617658083293,0.012803007315679581,0.0,-1.0,-1.0,1.0013939999999995,0.0025509779342541873,1.0039449779342537,0.9988430220657453,1.0,-1.0,0.0
2019-05-30 00:00:00+00:00,0.9990000000000001,1.002,0.9975,1.002,136660.87138848,0.0030030030030030463,1.0021275175840858,1.0025012771366166,0.0,-1.0,-1.0,0.011608210124143979,0.012583132842817039,0.0,-1.0,-1.0,1.0013479999999995,0.002530222790273654,1.0038782227902732,0.9988177772097258,1.0,-1.0,0.0
2019-05-31 00:00:00+00:00,0.9990000000000001,1.002,0.9990000000000001,1.0,139931.37713603,-0.001996007984031989,1.0019692422971227,1.0024120469677877,0.0,-1.0,-1.0,0.01118133055413749,0.01236119425371645,0.0,-1.0,-1.0,1.0010484999999993,0.00229545838788808,1.0033439583878874,0.9987530416121113,1.0,-1.0,0.0
2019-06-01 00:00:00+00:00,1.0,1.002,0.9990000000000001,0.9990000000000001,11774.50820593,-0.0010000000000000009,1.0017484068659794,1.0022907150827922,0.0,-1.0,-1.0,0.010759981989191226,0.012139400542603462,0.0,-1.0,-1.0,1.0008989999999993,0.002328048425974805,1.0032270484259742,0.9985709515740245,1.0,-1.0,0.0
2019-06-02 00:00:00+00:00,0.9990000000000001,1.002,0.9990000000000001,0.9990000000000001,28938.08825763,0.0,1.0015440468198964,1.0021740584010146,0.0,-1.0,-1.0,0.010352097553905372,0.011920906707600234,0.0,-1.0,-1.0,1.0003999999999993,0.001382217897362648,1.0017822178973619,0.9990177821026366,0.0,-1.0,-1.0
2019-06-03 00:00:00+00:00,0.9990000000000001,1.0005,0.9990000000000001,1.0005,8650.54743614,0.0015015015015014124,1.0014664337548478,1.00211488905225,0.0,-1.0,-1.0,0.00996949470211549,0.011710555831422297,0.0,-1.0,-1.0,1.0004249999999992,0.001379120619891767,1.001804120619891,0.9990458793801075,1.0,-1.0,0.0
2019-06-04 00:00:00+00:00,0.9990000000000001,1.01,0.9985,1.01,58893.32968824,0.009495252373813212,1.0021006724832182,1.002392787730521,0.0,-1.0,-1.0,0.00992429215960507,0.011636078376935236,0.0,-1.0,-1.0,1.0009249999999992,0.0025405915183590016,1.0034655915183581,0.9983844084816402,1.0,0.0,1.0
2019-06-05 00:00:00+00:00,1.00959,1.0455,1.00001,1.002,19615.49068919,-0.007920792079207928,1.0020931916978433,1.0023789828395842,0.0,-1.0,-1.0,0.009821649697165593,0.011531972738551877,0.0,-1.0,-1.0,1.0009499999999991,0.0025489936094569596,1.003498993609456,0.9984010063905422,1.0,-1.0,0.0
2019-06-06 00:00:00+00:00,1.0000200000000001,1.003,1.0000200000000001,1.003,15777.08708723,0.0009980039920158834,1.0021605626205037,1.0024007507783423,0.0,-1.0,-1.0,0.009453081475558726,0.011328274135373632,0.0,-1.0,-1.0,1.0010749999999993,0.00258678320862432,1.0036617832086236,0.998488216791375,1.0,-1.0,0.0
2019-06-07 00:00:00+00:00,1.003,1.003,0.9995,1.0,99114.442819,-0.002991026919242134,1.0020000717404618,1.0023168163611864,0.0,-1.0,-1.0,0.00913288407060515,0.011142166379000928,0.0,-1.0,-1.0,1.0011499999999993,0.002529301963200978,1.0036793019632002,0.9986206980367983,1.0,-1.0,0.0
2019-06-08 00:00:00+00:00,1.0005,1.001,1.0,1.0005,20861.42009566,0.0004999999999999449,1.0018886608917965,1.0022534552973017,0.0,-1.0,-1.0,0.008788630338881765,0.010945560634629845,0.0,-1.0,-1.0,1.0011249999999992,0.0025333304478283992,1.0036583304478275,0.9985916695521707,1.0,-1.0,0.0
2019-06-09 00:00:00+00:00,1.001,1.001,0.9995,1.0005,11373.34091319,0.0,1.0017855395242299,1.002192450747121,0.0,-1.0,-1.0,0.008455936011915943,0.010752520495812205,0.0,-1.0,-1.0,1.001049999999999,0.0025282613122771967,1.0035782613122763,0.9985217386877219,1.0,-1.0,0.0
2019-06-10 00:00:00+00:00,1.0005,1.001,0.9995,1.0,42011.34982285,-0.0004997501249375258,1.001652963921325,1.0021163498537746,0.0,-1.0,-1.0,0.008136689331920471,0.010563772474096568,0.0,-1.0,-1.0,1.0010249999999992,0.002536444880453481,1.0035614448804526,0.9984885551195457,1.0,-1.0,0.0
2019-06-11 00:00:00+00:00,1.00024,1.00025,0.99975,1.0,24869.90393932,0.0,1.001530247260159,1.0020430547969499,0.0,-1.0,-1.0,0.00782879337731481,0.01037838364855527,0.0,-1.0,-1.0,1.0009249999999992,0.0025354071613222177,1.0034604071613213,0.998389592838677,1.0,-1.0,0.0
2019-06-12 00:00:00+00:00,0.9997,1.00098,0.9990000000000001,1.00098,96982.07888948,0.0009799999999999807,1.0014894013981277,1.0020063177841532,0.0,-1.0,-1.0,0.007537993468904346,0.010198320132813844,0.0,-1.0,-1.0,1.0008739999999992,0.0025228730489369536,1.0033968730489362,0.9983511269510622,1.0,-1.0,0.0
2019-06-13 00:00:00+00:00,1.0001,1.0005,0.9990100000000001,1.00009,24848.45253665,-0.0008891286539192133,1.0013855323356338,1.0019402318398571,0.0,-1.0,-1.0,0.00725657573959003,0.010021573198630673,0.0,-1.0,-1.0,1.0009534999999992,0.0024685949018568177,1.003422094901856,0.9984849050981424,1.0,-1.0,0.0
