time,XRP open,XRP high,XRP low,XRP close,XRP volume,XRP daily_return,fast_close,slow_close,crossover_long,crossover_short,crossover_signal,fast_vol,slow_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal
2019-10-01 00:00:00+00:00,0.25679,0.262,0.24578000000000003,0.25006999999999996,742896.54616356,-0.02327852204819736,0.26095861350474364,0.2777103437322748,0.0,-1.0,-1.0,0.04397295880706301,0.04131980935097154,1.0,0.0,1.0,0.2638025000000003,0.022317632602943463,0.2861201326029437,0.24148486739705682,1.0,-1.0,0.0
2019-10-02 00:00:00+00:00,0.24986,0.255,0.2445,0.25478,593834.57415072,0.0188347262766424,0.26050062188310313,0.2769647179159674,0.0,-1.0,-1.0,0.04268436109405834,0.04084882633128799,1.0,0.0,1.0,0.26381400000000027,0.02231267267956101,0.28612667267956127,0.24150132732043927,1.0,-1.0,0.0
2019-10-03 00:00:00+00:00,0.25442,0.25445999999999996,0.242,0.24768,414483.62747994,-0.02786717952743545,0.25955028937078534,0.2760125134017065,0.0,-1.0,-1.0,0.041709884498892145,0.04051913431051273,1.0,0.0,1.0,0.26343500000000025,0.02252894524127074,0.285963945241271,0.2409060547587295,1.0,-1.0,0.0
2019-10-04 00:00:00+00:00,0.24747,0.25689,0.24589,0.25332,368674.67034131,0.02277131782945729,0.25908846727669715,0.275274691912831,0.0,-1.0,-1.0,0.040706296736222204,0.040061049142941285,1.0,0.0,1.0,0.2629855000000002,0.022641973941053224,0.2856274739410534,0.240343526058947,1.0,-1.0,0.0
2019-10-05 00:00:00+00:00,0.2522,0.25655,0.24786999999999998,0.253,412579.26887299,-0.0012632243802305212,0.2586371577958426,0.27455048847927266,0.0,-1.0,-1.0,0.03916876792483301,0.03960525312283745,0.0,-1.0,-1.0,0.26266050000000024,0.022741070769354877,0.28540157076935513,0.23991942923064535,1.0,-1.0,0.0
2019-10-06 00:00:00+00:00,0.253,0.25698000000000004,0.25121,0.25259000000000004,318204.89983235,-0.0016205533596839186,0.2581889103995585,0.27383653208297587,0.0,-1.0,-1.0,0.03768971327049539,0.03915357224792208,0.0,-1.0,-1.0,0.2622755000000002,0.02284824177849109,0.2851237417784913,0.23942725822150912,1.0,-1.0,0.0
2019-10-07 00:00:00+00:00,0.25523,0.281,0.25492,0.27656,1383077.97896849,0.0948968684429312,0.25955067294037615,0.2739250708355265,0.0,-1.0,-1.0,0.044385859542289276,0.038514933148217315,1.0,0.0,1.0,0.2618785000000002,0.022508205819444845,0.28438670581944503,0.23937029418055533,1.0,-1.0,0.0
2019-10-08 00:00:00+00:00,0.27510999999999997,0.28600000000000003,0.27032,0.27713000000000004,776407.0839604,0.0020610355799826068,0.26085374582784954,0.27402925737570294,0.0,-1.0,-1.0,0.04272352293463026,0.03788804397898051,1.0,0.0,1.0,0.26010500000000014,0.01949736675877745,0.2796023667587776,0.2406076332412227,1.0,-1.0,0.0
2019-10-09 00:00:00+00:00,0.27701,0.28800000000000003,0.2739,0.2827,819638.23203212,0.020098870566160443,0.26247310594702383,0.2743111165048243,0.0,-1.0,-1.0,0.04128415507641391,0.037299362657697406,1.0,0.0,1.0,0.2591370000000002,0.01770276579639659,0.27683976579639674,0.24143423420360358,1.0,0.0,1.0
2019-10-10 00:00:00+00:00,0.2827,0.2827,0.26519000000000004,0.27101,486554.39095155,-0.041351255748143016,0.26310590576287146,0.2742038115300744,0.0,-1.0,-1.0,0.04176853006430485,0.03669285931087909,1.0,0.0,1.0,0.25801450000000015,0.01604610150226577,0.2740606015022659,0.24196839849773438,1.0,-1.0,0.0
2019-10-11 00:00:00+00:00,0.27125,0.27662,0.26550999999999997,0.26644,517530.99792138,-0.016862846389432033,0.26335304648928004,0.27395145315094316,0.0,-1.0,-1.0,0.04055274381865534,0.036118262220036425,1.0,0.0,1.0,0.25683750000000016,0.014351892182234679,0.27118939218223487,0.24248560781776549,1.0,-1.0,0.0
2019-10-12 00:00:00+00:00,0.26928,0.278,0.26928,0.273,246033.92188305,0.024620927788620458,0.26406812977905786,0.2739205278152333,0.0,-1.0,-1.0,0.03949118339359745,0.03552681840984166,1.0,0.0,1.0,0.2565915000000002,0.014009590051854306,0.2706010900518545,0.24258190994814588,1.0,0.0,1.0
2019-10-13 00:00:00+00:00,0.27301,0.28196,0.27145,0.27769,238608.68693599,0.01717948717948703,0.26507785493981667,0.27404304368211385,0.0,-1.0,-1.0,0.03817314684035579,0.03495118015242132,1.0,0.0,1.0,0.2571565000000001,0.014639268127736174,0.2717957681277363,0.24251723187226396,1.0,0.0,1.0
2019-10-14 00:00:00+00:00,0.27734000000000003,0.2985,0.2764,0.2985,1377874.5643838998,0.07493968093917669,0.26755528131155043,0.27483791985183753,0.0,-1.0,-1.0,0.04126288633521304,0.03465552681681064,1.0,0.0,1.0,0.26038150000000015,0.016281898659165423,0.27666339865916556,0.24409960134083472,1.0,0.0,1.0
2019-10-15 00:00:00+00:00,0.29898,0.29901,0.2837,0.28806,900709.52413002,-0.03497487437185931,0.26907519962760923,0.27526763692404127,0.0,-1.0,-1.0,0.04146601762778045,0.03416959382587595,1.0,0.0,1.0,0.2624875000000001,0.01702280509848533,0.2795103050984854,0.24546469490151476,1.0,0.0,1.0
2019-10-16 00:00:00+00:00,0.28815999999999997,0.292,0.27849,0.28396,706912.18951125,-0.014233145872387663,0.27017853983441487,0.27555012940804957,0.0,-1.0,-1.0,0.04028110550420299,0.03364567009394865,1.0,0.0,1.0,0.26443550000000016,0.017145052217076573,0.28158055221707673,0.24729044778292358,1.0,0.0,1.0
2019-10-17 00:00:00+00:00,0.28347,0.30313,0.28001,0.30194,1261914.62448707,0.06331877729257651,0.2725328673983228,0.27640774558455233,0.0,-1.0,-1.0,0.041780438741467744,0.033429123251981205,1.0,0.0,1.0,0.26741250000000016,0.018250994457403642,0.2856634944574038,0.24916150554259653,1.0,0.0,1.0
2019-10-18 00:00:00+00:00,0.30118,0.30214,0.28413,0.29404,793920.74287876,-0.02616413857057687,0.27412708991001905,0.276980740337469,0.0,-1.0,-1.0,0.04130122760574195,0.033032238995623076,1.0,0.0,1.0,0.2700250000000001,0.018129483547089258,0.2881544835470894,0.25189551645291086,1.0,0.0,1.0
2019-10-19 00:00:00+00:00,0.29356,0.29899000000000003,0.28800000000000003,0.29036999999999996,343324.81868099,-0.012481295061896323,0.275331100377446,0.27741583813261034,0.0,-1.0,-1.0,0.04006788722338374,0.032579157472774956,1.0,0.0,1.0,0.27244350000000017,0.017406019610588207,0.28984951961058836,0.255037480389412,1.0,0.0,1.0
2019-10-20 00:00:00+00:00,0.292,0.297,0.282,0.29336999999999996,622945.02783026,0.010331645831180849,0.2766682390880689,0.2779342706516578,0.0,-1.0,-1.0,0.03857846611043922,0.03217214707081086,1.0,0.0,1.0,0.2743105000000002,0.017554760180645355,0.2918652601806455,0.25675573981935484,1.0,0.0,1.0
2019-10-21 00:00:00+00:00,0.29289,0.2945,0.28901,0.29329,209589.68854791,-0.00027269318607914256,0.27790033197139613,0.2784332436046637,0.0,-1.0,-1.0,0.03715423872835067,0.031763985392992786,1.0,0.0,1.0,0.27647150000000015,0.017067117746059752,0.2935386177460599,0.2594043822539404,1.0,-1.0,0.0
2019-10-22 00:00:00+00:00,0.29256,0.302,0.289,0.29183000000000003,723913.42877601,-0.004978008114835175,0.2789328726787412,0.2788685498634535,1.0,0.0,1.0,0.03585320386112846,0.03133532648933983,1.0,0.0,1.0,0.2783240000000001,0.016592913642813567,0.2949169136428137,0.26173108635718656,1.0,-1.0,0.0
2019-10-23 00:00:00+00:00,0.29085,0.29169,0.2545,0.273,1868462.28637793,-0.06452386663468446,0.27849309676199596,0.27867786548640594,0.0,-1.0,-1.0,0.039106999784036166,0.030839879971625024,1.0,0.0,1.0,0.2795900000000001,0.015023500888519397,0.2946135008885195,0.2645664991114807,1.0,-1.0,0.0
2019-10-24 00:00:00+00:00,0.273,0.28073000000000004,0.26602,0.27781999999999996,634888.76723579,0.01765567765567755,0.27844320326849414,0.2786499918951885,0.0,-1.0,-1.0,0.03794785442479338,0.0303350964682948,1.0,0.0,1.0,0.28081500000000015,0.013710183499097401,0.29452518349909756,0.26710481650090273,1.0,-1.0,0.0
2019-10-25 00:00:00+00:00,0.27548,0.30798000000000003,0.27545,0.29796999999999996,2463165.0431657,0.07252897559570948,0.2798906327577242,0.2792777188771362,1.0,0.0,1.0,0.041254776230870836,0.030037465720245914,1.0,0.0,1.0,0.28306350000000013,0.0125465832107046,0.29561008321070475,0.2705169167892955,1.0,0.0,1.0
2019-10-26 00:00:00+00:00,0.29949000000000003,0.31495,0.28423000000000004,0.294,2760797.63755832,-0.013323488941839878,0.28093649370641677,0.2797560500587578,1.0,0.0,1.0,0.04003024269333347,0.029662470208663565,1.0,0.0,1.0,0.2851340000000001,0.010503512394982784,0.29563751239498287,0.27463048760501735,1.0,-1.0,0.0
2019-10-27 00:00:00+00:00,0.29465,0.30267,0.29085,0.29902,1033159.58675355,0.017074829931972957,0.28227693886361505,0.280381927564775,1.0,0.0,1.0,0.0386629593885722,0.029379181459892514,1.0,0.0,1.0,0.2862570000000001,0.010736648060681048,0.2969936480606811,0.27552035193931906,1.0,0.0,1.0
2019-10-28 00:00:00+00:00,0.2998,0.30698000000000003,0.29402,0.29545,918480.45589194,-0.011939000735736838,0.2832533958443535,0.28087147235018833,1.0,0.0,1.0,0.03749254322468225,0.02902326857596793,1.0,0.0,1.0,0.2871730000000001,0.010698412622046245,0.29787141262204636,0.2764745873779539,1.0,-1.0,0.0
2019-10-29 00:00:00+00:00,0.29617,0.30966,0.29512,0.30318,582054.62242171,0.026163479438145343,0.2847304611580723,0.2815962364385697,1.0,0.0,1.0,0.0365505920926076,0.028825146094184326,1.0,0.0,1.0,0.28819700000000015,0.011215378117378376,0.29941237811737853,0.27698162188262176,1.0,0.0,1.0
2019-10-30 00:00:00+00:00,0.30201,0.3063,0.29076,0.295,474069.89750555,-0.02698067154825523,0.28549169370209354,0.28203169199500977,1.0,0.0,1.0,0.03624531830927319,0.028454119913764744,1.0,0.0,1.0,0.28939650000000017,0.010543197495116634,0.2999396974951168,0.27885330250488355,1.0,-1.0,0.0
2019-10-31 00:00:00+00:00,0.29715,0.298,0.28847,0.29470999999999997,722208.68041889,-0.000983050847457534,0.2861750033275044,0.2824435713067938,1.0,0.0,1.0,0.03489567894997989,0.028079725278836218,1.0,0.0,1.0,0.2908100000000001,0.00909972237864448,0.2999097223786446,0.28171027762135564,1.0,-1.0,0.0
2019-11-01 00:00:00+00:00,0.29477,0.29496999999999995,0.2845,0.29222,609974.26238331,-0.008448983746734195,0.2866230904565232,0.28276117152487135,1.0,0.0,1.0,0.033718103919968226,0.02767508914285653,1.0,0.0,1.0,0.29177100000000017,0.008077309283612999,0.29984830928361317,0.28369369071638717,1.0,-1.0,0.0
2019-11-02 00:00:00+00:00,0.293,0.29798,0.29188000000000003,0.29573,253045.64201118,0.012011498186297986,0.28729814276257476,0.2831824734465689,1.0,0.0,1.0,0.03254980690185021,0.02732039593376896,1.0,0.0,1.0,0.2926730000000002,0.007401076095298878,0.30007407609529907,0.2852719239047013,1.0,-1.0,0.0
2019-11-03 00:00:00+00:00,0.29594000000000004,0.2964,0.28907,0.29001,360657.96540303,-0.01934196733506921,0.28749915996493713,0.28340426677877145,1.0,0.0,1.0,0.031880880994061604,0.026900674100781882,1.0,0.0,1.0,0.2922485000000002,0.00729194312057269,0.2995404431205729,0.2849565568794275,1.0,-1.0,0.0
2019-11-04 00:00:00+00:00,0.29005,0.3005,0.2895,0.29994,904720.11395519,0.034240198613840984,0.2884213408306234,0.2839414237125853,1.0,0.0,1.0,0.03191485278161259,0.026624736353166534,1.0,0.0,1.0,0.2928425000000002,0.007415613595649626,0.30025811359564986,0.2854268864043506,1.0,-1.0,0.0
2019-11-05 00:00:00+00:00,0.29998,0.30432,0.29503,0.30168,419073.27591636,0.005801160232046465,0.2894041427746896,0.2845176450942524,1.0,0.0,1.0,0.030714215913887823,0.02638000028594631,1.0,0.0,1.0,0.29372850000000017,0.007356836616371483,0.30108533661637166,0.2863716633836287,1.0,0.0,1.0
2019-11-06 00:00:00+00:00,0.29986,0.313,0.297,0.31,873047.07018703,0.027578891540705364,0.29093081664374326,0.28534540289271687,1.0,0.0,1.0,0.030224360067169286,0.026344817076126546,1.0,0.0,1.0,0.29413150000000016,0.008021099330744427,0.30215259933074456,0.28611040066925575,1.0,0.0,1.0
2019-11-07 00:00:00+00:00,0.31001,0.314,0.27505,0.29099,1484816.53648051,-0.06132258064516116,0.29093520362712416,0.2855287567307146,1.0,0.0,1.0,0.03414464882531785,0.025933035755691544,1.0,0.0,1.0,0.29397900000000016,0.008051865360862541,0.3020308653608627,0.2859271346391376,1.0,-1.0,0.0
2019-11-08 00:00:00+00:00,0.28986,0.29094000000000003,0.271,0.27597,1030584.08931898,-0.05161689405134207,0.2898259035860544,0.28521826358520924,1.0,0.0,1.0,0.035701930917579144,0.02556553344840802,1.0,0.0,1.0,0.29325900000000016,0.008981704737965054,0.3022407047379652,0.2842772952620351,0.0,-1.0,-1.0
2019-11-09 00:00:00+00:00,0.2758,0.28157,0.275,0.27821999999999997,422791.90290841,0.008153060115229982,0.28896561263170306,0.284990945146144,1.0,0.0,1.0,0.03448688684668516,0.025177986496039122,1.0,0.0,1.0,0.29250150000000014,0.009590105797670315,0.30209160579767047,0.2829113942023298,0.0,-1.0,-1.0
2019-11-10 00:00:00+00:00,0.27945,0.28394,0.27714,0.27907,486577.3773766,0.003055136223132582,0.28823209748891465,0.284798622967161,1.0,0.0,1.0,0.033215606109777876,0.024788300138044336,1.0,0.0,1.0,0.2917905000000002,0.0100449135989569,0.30183541359895705,0.2817455864010433,0.0,-1.0,-1.0
2019-11-11 00:00:00+00:00,0.27907,0.28067,0.27,0.27348,580528.91965001,-0.02003081664098605,0.28713859400525,0.2844309801489201,1.0,0.0,1.0,0.03232355888555909,0.024466197092478572,1.0,0.0,1.0,0.29087300000000016,0.010847124819143896,0.30172012481914406,0.28002587518085625,0.0,-1.0,-1.0
2019-11-12 00:00:00+00:00,0.27395,0.276,0.26702,0.27176999999999996,219569.28414763,-0.00625274243089069,0.2859993925403963,0.2840197412660876,1.0,0.0,1.0,0.031112524073919928,0.02417175759016359,1.0,0.0,1.0,0.29081150000000017,0.010956726016469624,0.3017682260164698,0.27985477398353054,0.0,-1.0,-1.0
2019-11-13 00:00:00+00:00,0.27218000000000003,0.275,0.26976999999999995,0.27232,262526.83211242,0.0020237700997165486,0.28498540362232383,0.2836397289837406,1.0,0.0,1.0,0.029973772663261636,0.02386776161999446,1.0,0.0,1.0,0.29053650000000014,0.0113615025298956,0.30189800252989574,0.27917499747010455,0.0,-1.0,-1.0
2019-11-14 00:00:00+00:00,0.27155,0.27228,0.263,0.26766,429052.74216751,-0.017112220916568718,0.2837011530820248,0.2831207073072771,1.0,0.0,1.0,0.02908324337210787,0.02365007645590872,1.0,0.0,1.0,0.28902100000000014,0.01230047833900787,0.301321478339008,0.27672052166099226,0.0,-1.0,-1.0
2019-11-15 00:00:00+00:00,0.2679,0.2688,0.252,0.25989,564849.69988057,-0.029029365613091218,0.28193614449370813,0.28236618270990516,0.0,-1.0,-1.0,0.02876355819487018,0.02363054776456894,1.0,0.0,1.0,0.28731550000000017,0.013841934179950598,0.3011574341799508,0.27347356582004956,0.0,-1.0,-1.0
2019-11-16 00:00:00+00:00,0.25998000000000004,0.264,0.25925,0.26261999999999996,434975.84366768,0.010504444187925621,0.28050432971408984,0.28172484146686216,0.0,-1.0,-1.0,0.02802553259223716,0.023510094171983468,1.0,0.0,1.0,0.28549550000000024,0.014594534115641017,0.3000900341156413,0.2709009658843592,0.0,-1.0,-1.0
2019-11-17 00:00:00+00:00,0.2622,0.26592,0.25895,0.26304,228638.62148076,0.001599268905642992,0.27920978123967816,0.28111797848742265,0.0,-1.0,-1.0,0.027020397203286264,0.023365091622142085,1.0,0.0,1.0,0.2838750000000002,0.015217104469018717,0.2990921044690189,0.2686578955309815,0.0,-1.0,-1.0
2019-11-18 00:00:00+00:00,0.26325,0.26325,0.24094000000000002,0.25231,527496.25939676,-0.04079227493917281,0.2772158272021232,0.28018233720233404,0.0,-1.0,-1.0,0.027768114310201306,0.023552340561673213,1.0,0.0,1.0,0.2813315000000002,0.01604914074597719,0.29738064074597736,0.265282359254023,0.0,-1.0,-1.0
2019-11-19 00:00:00+00:00,0.25253000000000003,0.25549,0.2435,0.25303000000000003,323137.99856622,0.002853632436288667,0.27542304579074545,0.27930047784635764,0.0,-1.0,-1.0,0.02684849873588814,0.023669649472484625,1.0,0.0,1.0,0.2792330000000002,0.016889729703984526,0.2961227297039847,0.2623432702960157,0.0,-1.0,-1.0
2019-11-20 00:00:00+00:00,0.25313,0.25864000000000004,0.24719000000000002,0.249,786899.50729808,-0.0159269651819941,0.27346442990767805,0.27831638234340417,0.0,-1.0,-1.0,0.025962805126400205,0.023903782112008595,1.0,0.0,1.0,0.2769475000000002,0.017755685486773937,0.2947031854867741,0.25919181451322626,0.0,-1.0,-1.0
2019-11-21 00:00:00+00:00,0.24996999999999997,0.252,0.235,0.24364,900013.99628948,-0.021526104417670663,0.27125368544779965,0.2771901775932366,0.0,-1.0,-1.0,0.025282298225028973,0.024315673008556252,1.0,0.0,1.0,0.27451850000000017,0.018845860155481616,0.2933643601554818,0.25567263984451855,0.0,-1.0,-1.0
2019-11-22 00:00:00+00:00,0.2439,0.24555,0.222,0.23178,1181230.5101845,-0.04867837793465757,0.2683276871420676,0.2757153790128902,0.0,-1.0,-1.0,0.026637597847090164,0.025257339095330712,1.0,0.0,1.0,0.27132100000000015,0.02041714189493382,0.29173814189493397,0.2509038581050663,0.0,-1.0,-1.0
2019-11-23 00:00:00+00:00,0.23063000000000003,0.2359,0.22632,0.23385,1048895.82904486,0.008930882733626744,0.2657720186509978,0.2743557181141029,0.0,-1.0,-1.0,0.026182598505285468,0.025946357730835017,1.0,0.0,1.0,0.26851300000000017,0.02154241082633257,0.29005541082633274,0.2469705891736676,0.0,-1.0,-1.0
2019-11-24 00:00:00+00:00,0.2342,0.2342,0.21899999999999997,0.21905,299036.66011061,-0.06328843275604024,0.26230873556092377,0.27255957137226405,0.0,-1.0,-1.0,0.028991885102031306,0.0273692176756798,1.0,0.0,1.0,0.26446850000000016,0.022883234790423434,0.2873517347904236,0.24158526520957674,0.0,-1.0,-1.0
2019-11-25 00:00:00+00:00,0.21804,0.225,0.20032,0.21866999999999998,1671168.14993496,-0.0017347637525678696,0.2590740017190364,0.27080943121480494,0.0,-1.0,-1.0,0.028075337394440056,0.02859247842760277,0.0,-1.0,-1.0,0.26031800000000016,0.023302902597608775,0.2836209025976089,0.23701509740239138,0.0,-1.0,-1.0
2019-11-26 00:00:00+00:00,0.21799000000000002,0.2214,0.214,0.22099000000000002,886975.3500574,0.010609594365939444,0.25625101412384504,0.2691914878826126,0.0,-1.0,-1.0,0.02772287977532463,0.029500438123994492,0.0,-1.0,-1.0,0.25586750000000025,0.021763962940941864,0.2776314629409421,0.2341035370590584,0.0,-1.0,-1.0
2019-11-27 00:00:00+00:00,0.2194,0.22991,0.21300999999999998,0.22458000000000003,1925883.72754575,0.01624507896284899,0.25390339108166443,0.267742689987586,0.0,-1.0,-1.0,0.02764851853211095,0.03009312895428402,0.0,-1.0,-1.0,0.25254700000000024,0.021181589349441463,0.2737285893494417,0.23136541065055877,0.0,-1.0,-1.0
2019-11-28 00:00:00+00:00,0.22458000000000003,0.22946,0.223,0.22386,616718.38257616,-0.0032059845044082325,0.25167641606675883,0.2663175713872679,0.0,-1.0,-1.0,0.02664827444659505,0.03062203694540588,0.0,-1.0,-1.0,0.24994150000000026,0.021353009469885068,0.2712945094698853,0.2285884905301152,0.0,-1.0,-1.0
2019-11-29 00:00:00+00:00,0.22351999999999997,0.23199999999999998,0.22351999999999997,0.23045,930544.16024392,0.029438041633163436,0.25010300186404844,0.265152757567433,0.0,-1.0,-1.0,0.027574497255640075,0.03079540933100118,0.0,-1.0,-1.0,0.24755300000000027,0.020684618770578225,0.2682376187705785,0.22686838122942204,1.0,-1.0,0.0
2019-11-30 00:00:00+00:00,0.23031,0.23199,0.22403,0.2261,444286.06682479,-0.018876111954870826,0.24832377244003634,0.263884512651532,0.0,-1.0,-1.0,0.026765005610428442,0.031085098738239374,0.0,-1.0,-1.0,0.24490450000000025,0.01980940034029424,0.26471390034029446,0.225095099659706,1.0,-1.0,0.0
2019-12-01 00:00:00+00:00,0.2256,0.2256,0.21891,0.22516,609249.1339766,-0.004157452454666033,0.24660675113905484,0.262626936282358,0.0,-1.0,-1.0,0.025762781427260805,0.031349826063730386,0.0,-1.0,-1.0,0.24248850000000025,0.019073789476659907,0.26156228947666016,0.22341471052334033,1.0,-1.0,0.0
2019-12-02 00:00:00+00:00,0.2252,0.22651,0.21761999999999998,0.22054,578081.18914602,-0.02051874222774908,0.24467454570660233,0.2612601745827037,0.0,-1.0,-1.0,0.02507097413368452,0.0317408856818422,0.0,-1.0,-1.0,0.23992700000000022,0.01836112056550451,0.2582881205655047,0.2215658794344957,0.0,-1.0,-1.0
2019-12-03 00:00:00+00:00,0.21999000000000002,0.222,0.21864,0.21996999999999997,211223.23360065,-0.002584565158248009,0.2428433141443097,0.2599192962214743,0.0,-1.0,-1.0,0.02416015232630531,0.03208165148115452,0.0,-1.0,-1.0,0.23730950000000023,0.017194603643981503,0.25450410364398174,0.22011489635601872,0.0,-1.0,-1.0
2019-12-04 00:00:00+00:00,0.21952,0.225,0.21,0.2153,1013797.31017214,-0.021230167750147744,0.24080165805469386,0.25847031537033033,0.0,-1.0,-1.0,0.023548994156410537,0.03254860167009062,0.0,-1.0,-1.0,0.23469150000000022,0.016292749848675462,0.2509842498486757,0.21839875015132476,0.0,-1.0,-1.0
2019-12-05 00:00:00+00:00,0.21413000000000001,0.226,0.2125,0.22245,160660.58825149,0.033209475150952183,0.2394413361188506,0.25730058760955915,0.0,-1.0,-1.0,0.025217401050589037,0.032656665012430156,0.0,-1.0,-1.0,0.23281950000000023,0.015369865415632969,0.2481893654156332,0.21744963458436728,1.0,-1.0,0.0
2019-12-06 00:00:00+00:00,0.22146,0.22625,0.22,0.22625,260547.11435705,0.017082490447291487,0.23846352453203942,0.2562922532851745,0.0,-1.0,-1.0,0.024980702914109254,0.03259795383102718,0.0,-1.0,-1.0,0.23100100000000023,0.013721616024205078,0.2447226160242053,0.21727938397579516,1.0,-1.0,0.0
2019-12-07 00:00:00+00:00,0.22551999999999997,0.2284,0.22399999999999998,0.22799,109297.94759425,0.007690607734806677,0.23768717151149626,0.2553731733902899,0.0,-1.0,-1.0,0.02422207274532111,0.03246087940630448,0.0,-1.0,-1.0,0.22924850000000024,0.011467380866932905,0.24071588086693316,0.21778111913306733,1.0,-1.0,0.0
2019-12-08 00:00:00+00:00,0.22701,0.23199999999999998,0.22464,0.23,199198.25738186,0.008816176148076726,0.23711735771066728,0.25454921620550397,0.0,-1.0,-1.0,0.023508053885203332,0.03224992784113045,0.0,-1.0,-1.0,0.22813300000000028,0.010110861330373134,0.23824386133037342,0.21802213866962714,1.0,-1.0,0.0
2019-12-09 00:00:00+00:00,0.2235,0.22357,0.22244,0.22357,12747.81406596,-0.027956521739130547,0.23611315592124252,0.2535432162387238,0.0,-1.0,-1.0,0.02367372221872736,0.032201593458628434,0.0,-1.0,-1.0,0.22666000000000025,0.008271468398876491,0.23493146839887674,0.21838853160112376,1.0,-1.0,0.0
2019-12-10 00:00:00+00:00,0.22489,0.2249,0.21905,0.22227,226487.58934652,-0.005814733640470582,0.23508702800442807,0.25252767433833034,0.0,-1.0,-1.0,0.0227860834791251,0.032163850267077986,0.0,-1.0,-1.0,0.2253235000000003,0.00642527269541561,0.23174877269541588,0.2188982273045847,1.0,-1.0,0.0
2019-12-11 00:00:00+00:00,0.22326,0.22326,0.21986999999999998,0.221,189220.19267764,-0.005713771539119007,0.23404282299935758,0.2515038744783619,0.0,-1.0,-1.0,0.021930636734632733,0.032135234789743485,0.0,-1.0,-1.0,0.22419150000000027,0.004823017481982121,0.2290145174819824,0.21936848251801813,1.0,-1.0,0.0
2019-12-12 00:00:00+00:00,0.22195,0.22195,0.217,0.21899999999999997,270445.90839196,-0.009049773755656076,0.2329277694153074,0.2504483795192076,0.0,-1.0,-1.0,0.021144599127646338,0.03213860575848676,0.0,-1.0,-1.0,0.22355250000000032,0.004606450711537073,0.22815895071153738,0.21894604928846326,1.0,-1.0,0.0
2019-12-13 00:00:00+00:00,0.21861,0.22183000000000003,0.2135,0.21936999999999998,830276.17335134,0.001689497716895083,0.2319227958556443,0.24943917922891068,0.0,-1.0,-1.0,0.020411005818360473,0.032096794051782514,0.0,-1.0,-1.0,0.22282850000000026,0.00400091867738935,0.22682941867738962,0.2188275813226109,1.0,-1.0,0.0
2019-12-14 00:00:00+00:00,0.22000999999999998,0.22278,0.215,0.21600000000000003,806219.86760471,-0.015362173496831888,0.23074251403055474,0.24835332220366135,0.0,-1.0,-1.0,0.01987486509538358,0.03213209197967124,0.0,-1.0,-1.0,0.22267600000000026,0.00420542181374281,0.22688142181374307,0.21847057818625745,0.0,-1.0,-1.0
2019-12-15 00:00:00+00:00,0.21556999999999998,0.21905,0.21527,0.21755,79833.8265385,0.0071759259259258626,0.2297646151315427,0.24735306268171411,0.0,-1.0,-1.0,0.019390039616727663,0.032082011008993175,0.0,-1.0,-1.0,0.22262000000000026,0.004268557009961714,0.22688855700996197,0.21835144299003856,0.0,-1.0,-1.0
2019-12-16 00:00:00+00:00,0.21721,0.21727,0.203,0.20572,670072.74647182,-0.054378303838198194,0.22798230111555276,0.24600114061426048,0.0,-1.0,-1.0,0.023018828385558597,0.0324222748066558,0.0,-1.0,-1.0,0.22185650000000026,0.00570080998399424,0.2275573099839945,0.216155690016006,0.0,-1.0,-1.0
2019-12-17 00:00:00+00:00,0.20535,0.2062,0.17712999999999998,0.182,2491072.04422413,-0.11530235271242463,0.22457384981315046,0.24392288371260368,0.0,-1.0,-1.0,0.036300069814578374,0.03388097365358362,1.0,0.0,1.0,0.21972750000000024,0.010533045181209285,0.23026054518120953,0.20919445481879095,0.0,-1.0,-1.0
2019-12-18 00:00:00+00:00,0.18295999999999998,0.2,0.17534,0.19583,1415179.33846605,0.07598901098901112,0.22244320367432155,0.24236120886821322,0.0,-1.0,-1.0,0.042652593298608196,0.03441701714325193,1.0,0.0,1.0,0.21832600000000024,0.011748873809408072,0.2300748738094083,0.20657712619059218,0.0,-1.0,-1.0
2019-12-19 00:00:00+00:00,0.19688,0.19688,0.18465,0.18879,565323.01687614,-0.03594954807741402,0.21994865026792731,0.2406216482105393,0.0,-1.0,-1.0,0.04167534491183374,0.03518159197150215,1.0,0.0,1.0,0.21624300000000024,0.013101407758827965,0.2293444077588282,0.2031415922411723,0.0,-1.0,-1.0
2019-12-20 00:00:00+00:00,0.188,0.19751,0.184,0.195,711719.85725114,0.03289369140314635,0.21809932438768842,0.23914023064388876,0.0,-1.0,-1.0,0.041769522081860695,0.035553340130972555,1.0,0.0,1.0,0.21468800000000027,0.013701776527148532,0.2283897765271488,0.20098622347285172,0.0,-1.0,-1.0
2019-12-21 00:00:00+00:00,0.1948,0.1949,0.19012,0.19122999999999998,694157.31096927,-0.019333333333333317,0.216107627985723,0.23758450424486466,0.0,-1.0,-1.0,0.04031347729744128,0.036004437554513755,1.0,0.0,1.0,0.21299150000000028,0.014418715277828151,0.22741021527782843,0.19857278472217213,0.0,-1.0,-1.0
