time,XRP open,XRP high,XRP low,XRP close,XRP volume,XRP quoteVolume
2020-09-14 00:00:00+00:00,0.2407,0.2485,0.23948,0.24599,536000.01450761,131062.3765818082
2020-09-15 00:00:00+00:00,0.24599,0.24912,0.24233,0.24295,1494843.1783406,367701.8727854424
2020-09-16 00:00:00+00:00,0.24316,0.25031,0.2345,0.24697,813853.12153698,197621.4526175943
2020-09-17 00:00:00+00:00,0.24742,0.25797,0.2465,0.25253,673418.93018642,169028.69318400035
2020-09-18 00:00:00+00:00,0.25275,0.2552,0.24656,0.2497,310921.72969993,77917.83961774467
2020-09-19 00:00:00+00:00,0.2505,0.25444,0.24799,0.25153,436889.36372988,109834.47235557709
2020-09-20 00:00:00+00:00,0.25082,0.25082,0.24267,0.246,556342.1399284,136833.44764620188
2020-09-21 00:00:00+00:00,0.24624,0.24778,0.2295,0.231,1082695.99337967,257037.75946519722
2020-09-22 00:00:00+00:00,0.2305,0.23449,0.22934,0.23343,612560.46521535,142311.40137101998
2020-09-23 00:00:00+00:00,0.2329,0.23495,0.22049,0.22112,623772.81739438,142441.60420053714
2020-09-24 00:00:00+00:00,0.22013,0.23387,0.219,0.23302,1117771.32213383,254251.14980447254
2020-09-25 00:00:00+00:00,0.23357,0.2448,0.23,0.2415,885994.82547519,211816.58188535576
2020-09-26 00:00:00+00:00,0.24174,0.2455,0.2381,0.24174,659503.63147935,159580.25189765787
2020-09-27 00:00:00+00:00,0.24171,0.24481,0.23773,0.24288,386539.622894,93359.49466400991
2020-09-28 00:00:00+00:00,0.2435,0.2481,0.24,0.24176,492635.41869832,120817.15368451508
2020-09-29 00:00:00+00:00,0.241,0.24646,0.23888,0.24374,253207.94830397,61264.57773908291
2020-09-30 00:00:00+00:00,0.24296,0.24296,0.238,0.24164,341756.31281736,82298.82992733904
2020-10-01 00:00:00+00:00,0.24217,0.2445,0.23468,0.23768,556385.08662241,133969.3984228481
2020-10-02 00:00:00+00:00,0.23705,0.23921,0.22881,0.23409,424901.81543134,98672.63486484591
2020-10-03 00:00:00+00:00,0.23427,0.23499,0.23296,0.23298,140376.0660087,32849.5789050425
2020-10-04 00:00:00+00:00,0.23286,0.24999,0.23194,0.24767,1092135.49701972,264285.91483798734
2020-10-05 00:00:00+00:00,0.24808,0.25433,0.24669,0.25023,755731.76462544,189087.25719852277
2020-10-06 00:00:00+00:00,0.25098,0.259,0.241,0.24511,1221508.73247774,306602.98603288294
2020-10-07 00:00:00+00:00,0.24433,0.25155,0.241,0.24804,498906.99934708,123158.226783058
2020-10-08 00:00:00+00:00,0.24889,0.253,0.242,0.25133,1157316.73406974,287411.9022395152
2020-10-09 00:00:00+00:00,0.25195,0.25682,0.24968,0.2538,750860.31696577,189477.24535709448
2020-10-10 00:00:00+00:00,0.25338,0.26083,0.25329,0.25498,1004852.21970058,258465.8782312156
2020-10-11 00:00:00+00:00,0.25589,0.259,0.2539,0.25559,764001.14697596,195824.54039692128
2020-10-12 00:00:00+00:00,0.25568,0.258,0.2495,0.25572,476296.29009388,121208.93097457114
2020-10-13 00:00:00+00:00,0.25629,0.26,0.253,0.25659,366385.47257866,93777.0823943888
2020-10-14 00:00:00+00:00,0.25556,0.25848,0.2465,0.24955,578641.15885441,146979.367922556
2020-10-15 00:00:00+00:00,0.24937,0.25043,0.2435,0.24563,470122.70907156,115896.39361277726
2020-10-16 00:00:00+00:00,0.24542,0.24773,0.238,0.24041,746867.60643406,180105.09900201357
2020-10-17 00:00:00+00:00,0.2406,0.243,0.239,0.24036,294853.24061028,71173.80065636338
2020-10-18 00:00:00+00:00,0.2407,0.2436,0.24066,0.24238,180422.75889005,43654.87312397473
2020-10-19 00:00:00+00:00,0.24205,0.24959,0.24031,0.2459,482232.27100796,118599.78120143054
2020-10-20 00:00:00+00:00,0.24551,0.25,0.24203,0.24359,363094.55620171,89343.3180420332
2020-10-21 00:00:00+00:00,0.24497,0.25579,0.24427,0.25167,902498.5941729,226018.32516129292
2020-10-22 00:00:00+00:00,0.25167,0.2637,0.25167,0.2575,1141983.73582015,296456.8475574581
2020-10-23 00:00:00+00:00,0.25698,0.2595,0.25012,0.25194,530054.27376959,135818.41801047037
2020-10-24 00:00:00+00:00,0.25492,0.258,0.2533,0.25668,702582.45423922,179628.14774304847
2020-10-25 00:00:00+00:00,0.25549,0.25763,0.25156,0.25332,996900.69674212,253170.74901975592
2020-10-26 00:00:00+00:00,0.25365,0.25906,0.244,0.24923,1709057.54695874,434115.2369573027
2020-10-27 00:00:00+00:00,0.2484,0.25424,0.24824,0.25379,1803534.45827662,454720.6625562923
2020-10-28 00:00:00+00:00,0.25175,0.25645,0.24402,0.2475,1632646.37194308,409342.2220359807
2020-10-29 00:00:00+00:00,0.24558,0.247,0.2405,0.24293,469033.59970127,114234.89835476104
2020-10-30 00:00:00+00:00,0.24211,0.24398,0.2314,0.23987,946219.18775907,226320.85656050668
2020-10-31 00:00:00+00:00,0.2394,0.24349,0.2375,0.2407,443180.49634654,106614.0907296958
2020-11-01 00:00:00+00:00,0.2397,0.24166,0.2367,0.24019,207519.33629155,49760.998284845875
2020-11-02 00:00:00+00:00,0.24072,0.2431,0.2339,0.235,404409.06280017,95604.48492911109
2020-11-03 00:00:00+00:00,0.23428,0.2439,0.22874,0.23983,796481.15130975,188636.1693317193
2020-11-04 00:00:00+00:00,0.24,0.24076,0.233,0.238,1201980.75522234,285403.35621420416
2020-11-05 00:00:00+00:00,0.23829,0.24706,0.23753,0.2456,1234932.02913532,298489.4022611531
2020-11-06 00:00:00+00:00,0.24541,0.26197,0.24541,0.25944,1285225.77277236,327847.18664345983
2020-11-07 00:00:00+00:00,0.25944,0.26767,0.245,0.2499,1964024.26068823,508759.67521627975
2020-11-08 00:00:00+00:00,0.24903,0.25739,0.24723,0.25426,997096.02376007,253632.9429548527
2020-11-09 00:00:00+00:00,0.25435,0.256,0.246,0.25046,683924.06414161,171804.6537308477
2020-11-10 00:00:00+00:00,0.25001,0.26478,0.24852,0.25494,1458790.06485928,374216.2254990722
2020-11-11 00:00:00+00:00,0.25279,0.26047,0.25279,0.25706,550003.04362709,141474.45989880987
2020-11-12 00:00:00+00:00,0.2554,0.25786,0.25313,0.25497,631106.17609315,161354.2859394704
2020-11-13 00:00:00+00:00,0.25523,0.266,0.25457,0.26516,1385324.10355635,361154.1654440107
2020-11-14 00:00:00+00:00,0.26616,0.278,0.26143,0.26866,1222167.40653286,329983.33312239224
2020-11-15 00:00:00+00:00,0.27,0.27695,0.265,0.26981,801467.81388961,217620.15139718412
2020-11-16 00:00:00+00:00,0.26985,0.28909,0.26782,0.28891,1782816.84539577,501398.5694300278
2020-11-17 00:00:00+00:00,0.29,0.30569,0.28999,0.30305,3170793.15332612,943717.4936589305
2020-11-18 00:00:00+00:00,0.30341,0.30812,0.2825,0.29461,2633304.70260135,777115.4332366447
2020-11-19 00:00:00+00:00,0.2938,0.30622,0.2846,0.304,2166598.01945423,645415.3875022467
2020-11-20 00:00:00+00:00,0.30281,0.33053,0.29785,0.32981,2841945.30132967,892763.4850443373
2020-11-21 00:00:00+00:00,0.3301,0.47,0.32991,0.46241,12692612.13033459,5164904.579662138
2020-11-22 00:00:00+00:00,0.46678,0.49588,0.40562,0.44758,10566045.30903412,4713035.610206144
2020-11-23 00:00:00+00:00,0.45056,0.62098,0.43051,0.61726,8456567.52938735,4516143.307244371
2020-11-24 00:00:00+00:00,0.61726,0.80602,0.556,0.69393,14435515.19291383,9691880.696310332
2020-11-25 00:00:00+00:00,0.69999,0.7064,0.69666,0.69805,91511.9686618,64371.60451306269
2020-11-26 00:00:00+00:00,0.626,0.644,0.61628,0.63996,81501.08960292,51650.57064807104
2020-11-27 00:00:00+00:00,0.53498,0.535,0.52266,0.52563,16120.571285,8495.326354841683
2020-11-28 00:00:00+00:00,0.56212,0.56841,0.55389,0.55449,81178.56528344,45546.48392534809
2020-11-29 00:00:00+00:00,0.63028,0.63028,0.61674,0.618,18682.7290932,11631.63405265659
2020-11-30 00:00:00+00:00,0.60964,0.61826,0.60887,0.61792,164902.61575239,100872.90042270835
2020-12-01 00:00:00+00:00,0.6647,0.67,0.65333,0.6575,114460.33089977,75854.95668578031
2020-12-02 00:00:00+00:00,0.61009,0.61009,0.60348,0.604,33606.52091787,20327.292246997433
2020-12-03 00:00:00+00:00,0.632,0.63797,0.632,0.63241,29686.39906026,18876.702116903998
2020-12-04 00:00:00+00:00,0.63124,0.63124,0.629,0.63,14258.94560164,8988.748148192884
2020-12-05 00:00:00+00:00,0.5536,0.55774,0.5495,0.55774,51220.60611777,28250.230099966393
2020-12-06 00:00:00+00:00,0.58552,0.595,0.58552,0.593,59613.30117198,35401.96182345943
2020-12-07 00:00:00+00:00,0.62324,0.62324,0.61605,0.61605,33813.21974736,20924.88172500045
2020-12-08 00:00:00+00:00,0.60663,0.60663,0.60508,0.60529,21341.12146005,12918.50426792084
2020-12-09 00:00:00+00:00,0.55828,0.5585,0.55161,0.55161,77911.21656504,43218.657999880736
2020-12-10 00:00:00+00:00,0.58586,0.58701,0.5785,0.5797,19025.99458978,11051.771726963003
2020-12-11 00:00:00+00:00,0.573,0.574,0.5645,0.566,36622.90299045,20842.45069935284
2020-12-12 00:00:00+00:00,0.541,0.54435,0.486,0.50698,5978048.44148537,3076519.330276583
2020-12-13 00:00:00+00:00,0.508,0.51196,0.506,0.506,390309.53651968,198374.08275649894
2020-12-14 00:00:00+00:00,0.51102,0.51299,0.51102,0.51299,1139.35823716,583.722945232143
2020-12-15 00:00:00+00:00,0.49991,0.5005,0.4995,0.50032,6490.11004099,3246.568170964279
2020-12-16 00:00:00+00:00,0.46894,0.46894,0.4609,0.4609,42609.25248012,19765.279822218516
2020-12-17 00:00:00+00:00,0.57,0.659,0.53858,0.57813,13773257.81210673,8185208.3899652045
2020-12-18 00:00:00+00:00,0.578,0.57907,0.5577,0.55771,262339.03457087,148168.5093868706
2020-12-19 00:00:00+00:00,0.58504,0.60492,0.56742,0.57724,2450874.85423168,1439829.3037661682
2020-12-20 00:00:00+00:00,0.57724,0.58504,0.53165,0.55728,2617850.99964616,1484923.9362462831
2020-12-21 00:00:00+00:00,0.535,0.535,0.51,0.515,1001082.05636704,523326.4980352172
2020-12-22 00:00:00+00:00,0.5155,0.52235,0.404,0.44853,12663016.76154199,5836273.865728717
2020-12-23 00:00:00+00:00,0.44606,0.44815,0.211,0.25413,26277854.47628078,8387453.221682116
2020-12-24 00:00:00+00:00,0.26057,0.375,0.24201,0.33731,16221525.10436599,4708693.880809141
2020-12-25 00:00:00+00:00,0.34168,0.385,0.28001,0.31909,20903500.29659629,7050498.45664504
2020-12-26 00:00:00+00:00,0.31694,0.325,0.282,0.29483,5978878.14692447,1803172.5340023157
2020-12-27 00:00:00+00:00,0.29413,0.30868,0.2655,0.283,7489701.51498254,2161733.470305651
2020-12-28 00:00:00+00:00,0.28249,0.306,0.23421,0.24745,8657740.16374112,2343870.478675426
2020-12-29 00:00:00+00:00,0.24745,0.25,0.172,0.22131,27830854.50385332,6001476.933341514
2020-12-30 00:00:00+00:00,0.22001,0.235,0.19111,0.22384,8916074.0764298,1901965.2066037771
2020-12-31 00:00:00+00:00,0.21114,0.23,0.202,0.21956,3768181.47264421,809947.8526350734
2021-01-01 00:00:00+00:00,0.22018,0.25,0.21601,0.24415,4274541.11144296,991579.8407303245
2021-01-02 00:00:00+00:00,0.23712,0.23812,0.20001,0.21799,6855409.29136766,1515604.4835183555
2021-01-03 00:00:00+00:00,0.21602,0.21799,0.21155,0.217,23745.59020333,5130.3473095604295
2021-01-04 00:00:00+00:00,0.22499,0.227,0.22153,0.22454,67067.3699033,14938.795369567546
2021-01-05 00:00:00+00:00,0.23599,0.23978,0.23336,0.23978,139686.71342494,32989.36247812681
2021-01-06 00:00:00+00:00,0.225,0.22616,0.22301,0.22554,91824.51303284,20573.64339300564
2021-01-07 00:00:00+00:00,0.24996,0.24996,0.24625,0.248,26255.70652704,6500.757636065185
2021-01-08 00:00:00+00:00,0.323,0.349,0.323,0.334,223398.34306367,75520.25116783404
2021-01-09 00:00:00+00:00,0.32162,0.32665,0.31151,0.31151,688361.10013666,220846.55703178476
2021-01-10 00:00:00+00:00,0.326,0.33348,0.326,0.33348,119160.26418719,39496.49091310011
2021-01-11 00:00:00+00:00,0.31299,0.31588,0.304,0.30912,94729.12886316,29323.861877092993
2021-01-12 00:00:00+00:00,0.288,0.288,0.284,0.284,22775.78168468,6520.416040549654
2021-01-13 00:00:00+00:00,0.29162,0.29689,0.28802,0.28948,575124.50002862,169582.43608602445
2021-01-14 00:00:00+00:00,0.30615,0.30911,0.30269,0.30339,91435.46134609,27900.8098310707
2021-01-15 00:00:00+00:00,0.2976,0.2983,0.29514,0.29601,22164.43042052,6584.298514528364
2021-01-16 00:00:00+00:00,0.28062,0.2829,0.279,0.281,32144.99420439,9022.378211234072
2021-01-17 00:00:00+00:00,0.27903,0.282,0.272,0.282,70979.1769664,19544.794621226378
2021-01-18 00:00:00+00:00,0.278,0.27885,0.276,0.27701,47928.21645518,13280.679072122663
2021-01-19 00:00:00+00:00,0.28612,0.28612,0.283,0.283,4402.257809,1251.610562406356
2021-01-20 00:00:00+00:00,0.294,0.29403,0.2918,0.29403,10152.19150195,2983.372931466361
2021-01-21 00:00:00+00:00,0.297,0.298,0.296,0.296,4502.12247862,1338.4154835563027
2021-01-22 00:00:00+00:00,0.2665,0.267,0.265,0.265,33328.39342378,8867.793659947056
2021-01-23 00:00:00+00:00,0.271,0.2738,0.271,0.2738,4363.76806659,1187.805106967902
2021-01-24 00:00:00+00:00,0.27028,0.27099,0.27,0.27099,14466.82790232,3911.8289435899223
2021-01-25 00:00:00+00:00,0.27307,0.2757,0.27304,0.2757,12813.00787284,3521.752055687981
2021-01-26 00:00:00+00:00,0.2675,0.26823,0.26554,0.26803,15573.55820215,4154.3943416713455
2021-01-27 00:00:00+00:00,0.26883,0.26883,0.26883,0.26883,815.83567461,219.3211044054063
2021-01-28 00:00:00+00:00,0.25037,0.25037,0.24842,0.24842,5028.07742674,1252.1278520981932
2021-01-29 00:00:00+00:00,0.26601,0.26984,0.266,0.26863,52920.10154876,14141.565241813392
2021-01-30 00:00:00+00:00,0.28301,0.28797,0.28301,0.28797,89963.26012402,25688.680444623355
2021-01-31 00:00:00+00:00,0.445,0.448,0.416,0.42699,259185.2969298,111499.43951236646
2021-02-01 00:00:00+00:00,0.497,0.497,0.4721,0.478,159338.72257884,76781.00514280942
2021-02-02 00:00:00+00:00,0.371,0.37337,0.347,0.348,393355.45821712,140238.39602317192
2021-02-03 00:00:00+00:00,0.37301,0.38877,0.373,0.384,95403.56031301,36402.82644172627
2021-02-04 00:00:00+00:00,0.39809,0.39809,0.395,0.39622,30894.8035406,12252.685924296859
2021-02-05 00:00:00+00:00,0.445,0.459,0.444,0.459,261191.51501979,118791.66348694959
2021-02-06 00:00:00+00:00,0.452,0.45699,0.42741,0.44317,3763181.14265761,1661350.3106332736
2021-02-07 00:00:00+00:00,0.44475,0.45,0.39787,0.41944,4002715.83385265,1703625.6930123193
2021-02-08 00:00:00+00:00,0.41776,0.46699,0.413,0.451,5152923.22079708,2260635.6324659484
2021-02-09 00:00:00+00:00,0.45148,0.49495,0.44846,0.475,4506437.6294234,2112535.1159827206
2021-02-10 00:00:00+00:00,0.47792,0.5478,0.451,0.50533,6321203.77217215,3182624.8794246884
2021-02-11 00:00:00+00:00,0.5065,0.53427,0.50001,0.52994,3339140.40030217,1730635.1692959457
2021-02-12 00:00:00+00:00,0.529,0.61999,0.52,0.61398,5345474.88802015,3066045.3807434286
2021-02-13 00:00:00+00:00,0.61391,0.6431,0.546,0.635,5644464.37326066,3425836.0857111937
2021-02-14 00:00:00+00:00,0.637,0.64,0.56,0.593,3543604.06325371,2119772.5139579517
2021-02-15 00:00:00+00:00,0.595,0.604,0.50901,0.5495,4348953.67252839,2434570.865040272
2021-02-16 00:00:00+00:00,0.549,0.58028,0.4832,0.52093,3886830.89564573,2063377.0573415635
2021-02-17 00:00:00+00:00,0.52552,0.55695,0.498,0.53304,3701216.3866394,1957260.9105765633
2021-02-18 00:00:00+00:00,0.53833,0.55915,0.51827,0.53259,2246950.46649871,1208525.6707234364
2021-02-19 00:00:00+00:00,0.53599,0.58,0.51413,0.56374,2376791.9825674,1311965.332107644
2021-02-20 00:00:00+00:00,0.5635,0.5825,0.46983,0.512,5344242.36659289,2897450.3694709544
2021-02-21 00:00:00+00:00,0.5096,0.55728,0.505,0.54417,2015888.44903264,1087001.1970791142
2021-02-22 00:00:00+00:00,0.54565,0.65,0.515,0.56776,10196582.23767424,5890432.339883794
2021-02-23 00:00:00+00:00,0.569,0.5695,0.38988,0.47613,7274263.94906226,3423837.3729223893
2021-02-24 00:00:00+00:00,0.47664,0.5,0.45213,0.46984,2135336.89248993,1034587.4328146249
2021-02-25 00:00:00+00:00,0.468,0.48178,0.42591,0.43406,2900925.02160304,1343630.0292569227
2021-02-26 00:00:00+00:00,0.43404,0.45055,0.41345,0.42837,2396661.52808153,1030781.4654626452
2021-02-27 00:00:00+00:00,0.42892,0.45818,0.42892,0.43761,1712719.27260943,756090.405875739
2021-02-28 00:00:00+00:00,0.4331,0.43836,0.395,0.41414,1419666.57351717,587953.73125229
2021-03-01 00:00:00+00:00,0.41537,0.45433,0.4138,0.44658,1934678.29202643,844620.0568671157
2021-03-02 00:00:00+00:00,0.44724,0.4553,0.42171,0.43525,1668559.21992107,727279.911661246
2021-03-03 00:00:00+00:00,0.43394,0.46693,0.433,0.44917,1741166.30905305,783331.6541315259
2021-03-04 00:00:00+00:00,0.447,0.49377,0.43524,0.48207,3068330.86037323,1420108.9704405896
2021-03-05 00:00:00+00:00,0.48173,0.48173,0.447,0.45531,1350034.99930135,617700.7173425729
2021-03-06 00:00:00+00:00,0.45501,0.47028,0.45,0.46266,904948.24381522,417587.13751039817
2021-03-07 00:00:00+00:00,0.46405,0.46832,0.4578,0.4661,975343.0548785,452121.01487400994
2021-03-08 00:00:00+00:00,0.46693,0.48928,0.455,0.47228,1494519.36674898,705281.5967556007
2021-03-09 00:00:00+00:00,0.47308,0.48789,0.472,0.48596,1425314.71470488,684502.3092996714
2021-03-10 00:00:00+00:00,0.486,0.488,0.4555,0.46142,1270568.36819219,596973.3173701351
2021-03-11 00:00:00+00:00,0.46141,0.46437,0.44134,0.45152,1774064.28637536,803105.6508567242
2021-03-12 00:00:00+00:00,0.45231,0.46413,0.42354,0.43876,2112310.64468369,936656.622715714
2021-03-13 00:00:00+00:00,0.4335,0.46574,0.4325,0.45899,1452928.99216598,657809.7553554743
2021-03-14 00:00:00+00:00,0.458,0.46097,0.439,0.439,964596.24546203,432193.00762665103
2021-03-15 00:00:00+00:00,0.44,0.44729,0.4239,0.43611,1384588.36436307,603093.3570196754
2021-03-16 00:00:00+00:00,0.435,0.519,0.42804,0.46,5928753.05348835,2933962.2819541446
2021-03-17 00:00:00+00:00,0.46151,0.48159,0.45452,0.47023,1299500.06209646,606509.947439938
2021-03-18 00:00:00+00:00,0.47343,0.48937,0.46651,0.47158,1186188.40805136,562964.2241267812
2021-03-19 00:00:00+00:00,0.4685,0.4746,0.4593,0.46641,846045.9887495,396900.53195022285
2021-03-20 00:00:00+00:00,0.46638,0.54954,0.46487,0.52494,2690162.16700448,1358072.091450039
